n_frame_candidates,n_events,n_single_frame_events,n_short_burst_events,n_sustained_events,n_frames_velocity_candidate,n_frames_acceleration_candidate,n_frames_both_velocity_and_acceleration,recommendation
829,242,183,39,20,158,0,0,Most detections are single-frame spikes; review sustained events and critical-region overlaps first.
