start_frame,end_frame,start_s,end_s,duration_s,reason,criterion,affected_markers,has_gap_ge_0p5,has_gap_0p2,has_artifact_sigma,has_segment_swap,has_edge_effect
17221,17221,143.5083,143.5083,0.0,ARTIFACT_SIGMA;SEGMENT_SWAP,segment_swap,671:ChestTop;ChestLow__WaistCBack,False,False,True,True,False
17222,17231,143.5167,143.5917,0.075,SEGMENT_SWAP,segment_swap,ChestLow__WaistCBack,False,False,False,True,False
17265,17265,143.875,143.875,0.0,ARTIFACT_SIGMA,artifact_sigma,671:ChestTop,False,False,True,False,False
17649,17649,147.075,147.075,0.0,ARTIFACT_SIGMA,artifact_sigma,671:ChestLow,False,False,True,False,False
17679,17679,147.325,147.325,0.0,ARTIFACT_SIGMA,artifact_sigma,671:ChestTop,False,False,True,False,False
17830,17830,148.5833,148.5833,0.0,ARTIFACT_SIGMA,artifact_sigma,671:ChestTop,False,False,True,False,False
18019,18027,150.1583,150.225,0.0667,SEGMENT_SWAP,segment_swap,LHandIn__LHandOut;LHandIn__LWristOut,False,False,False,True,False
18029,18035,150.2417,150.2917,0.05,SEGMENT_SWAP,segment_swap,LHandIn__LHandOut;LHandIn__LWristOut,False,False,False,True,False
18532,18536,154.4333,154.4667,0.0333,SEGMENT_SWAP,segment_swap,LHandIn__LHandOut;LHandIn__LWristOut,False,False,False,True,False
18549,18549,154.575,154.575,0.0,ARTIFACT_SIGMA,artifact_sigma,671:ChestLow,False,False,True,False,False
18591,18591,154.925,154.925,0.0,ARTIFACT_SIGMA,artifact_sigma,671:ChestTop,False,False,True,False,False
19463,19514,162.1917,162.6167,0.425,SEGMENT_SWAP,segment_swap,LKneeOut__LThighFront,False,False,False,True,False
19960,19962,166.3333,166.35,0.0167,SEGMENT_SWAP,segment_swap,RHandIn__RHandOut;RHandIn__RWristOut,False,False,False,True,False
20017,20017,166.8083,166.8083,0.0,ARTIFACT_SIGMA,artifact_sigma,671:HeadLeft,False,False,True,False,False
20244,20244,168.7,168.7,0.0,ARTIFACT_SIGMA,artifact_sigma,671:WaistLFront,False,False,True,False,False
20339,20339,169.4917,169.4917,0.0,ARTIFACT_SIGMA,artifact_sigma,671:LShoulderTop,False,False,True,False,False
20388,20388,169.9,169.9,0.0,ARTIFACT_SIGMA,artifact_sigma,671:RShin,False,False,True,False,False
20393,20393,169.9417,169.9417,0.0,ARTIFACT_SIGMA,artifact_sigma,671:RShin,False,False,True,False,False
20395,20395,169.9583,169.9583,0.0,ARTIFACT_SIGMA,artifact_sigma,671:RShin,False,False,True,False,False
20482,20482,170.6833,170.6833,0.0,ARTIFACT_SIGMA,artifact_sigma,671:RAnkleOut,False,False,True,False,False
20486,20486,170.7167,170.7167,0.0,ARTIFACT_SIGMA,artifact_sigma,671:RAnkleOut,False,False,True,False,False
20488,20491,170.7333,170.7583,0.025,ARTIFACT_SIGMA,artifact_sigma,671:RAnkleOut;671:RToeIn,False,False,True,False,False
20686,20686,172.3833,172.3833,0.0,ARTIFACT_SIGMA,artifact_sigma,671:LHandIn,False,False,True,False,False
20719,20745,172.6583,172.875,0.2167,GAP_GE_0P2,gaps_over_0p2,671:WaistRFront,False,True,False,False,False
20751,20751,172.925,172.925,0.0,ARTIFACT_SIGMA,artifact_sigma,671:HeadLeft,False,False,True,False,False
20753,20753,172.9417,172.9417,0.0,ARTIFACT_SIGMA,artifact_sigma,671:HeadLeft,False,False,True,False,False
20756,20757,172.9667,172.975,0.0083,ARTIFACT_SIGMA,artifact_sigma,671:HeadLeft;671:HeadRight;671:HeadTop,False,False,True,False,False
20759,20760,172.9917,173.0,0.0083,ARTIFACT_SIGMA,artifact_sigma,671:HeadLeft;671:HeadRight,False,False,True,False,False
20765,20765,173.0417,173.0417,0.0,ARTIFACT_SIGMA,artifact_sigma,671:HeadFront,False,False,True,False,False
21201,21201,176.675,176.675,0.0,ARTIFACT_SIGMA,artifact_sigma,671:WaistLFront,False,False,True,False,False
21832,21832,181.9333,181.9333,0.0,ARTIFACT_SIGMA,artifact_sigma,671:RShoulderBack,False,False,True,False,False
22874,22901,190.6167,190.8417,0.225,GAP_GE_0P2,gaps_over_0p2,671:RHandIn,False,True,False,False,False
22986,23015,191.55,191.7917,0.2417,GAP_GE_0P2,gaps_over_0p2,671:WaistLFront,False,True,False,False,False
23016,23016,191.8,191.8,0.0,GAP_GE_0P2;ARTIFACT_SIGMA,artifact_sigma,671:ChestTop;671:WaistLFront,False,True,True,False,False
23017,23030,191.8083,191.9167,0.1083,GAP_GE_0P2,gaps_over_0p2,671:WaistLFront,False,True,False,False,False
24183,24263,201.525,202.1917,0.6667,SEGMENT_SWAP,segment_swap,LKneeOut__LThighFront,False,False,False,True,False
24428,24474,203.5667,203.95,0.3833,SEGMENT_SWAP,segment_swap,671:RHandIn;LKneeOut__LThighFront,False,False,False,True,False
24561,24565,204.675,204.7083,0.0333,SEGMENT_SWAP,segment_swap,LShoulderTop__LUArmHigh,False,False,False,True,False
24566,24566,204.7167,204.7167,0.0,ARTIFACT_SIGMA,artifact_sigma,671:LUArmHigh,False,False,True,False,False
24818,24859,206.8167,207.1583,0.3417,SEGMENT_SWAP,segment_swap,LKneeOut__LThighFront,False,False,False,True,False
24860,24860,207.1667,207.1667,0.0,ARTIFACT_SIGMA;SEGMENT_SWAP,segment_swap,671:LThighFront;LKneeOut__LThighFront,False,False,True,True,False
24861,24883,207.175,207.3583,0.1833,SEGMENT_SWAP,segment_swap,LKneeOut__LThighFront,False,False,False,True,False
24935,24945,207.7917,207.875,0.0833,SEGMENT_SWAP,segment_swap,LHandIn__LHandOut,False,False,False,True,False
25037,25044,208.6417,208.7,0.0583,SEGMENT_SWAP,segment_swap,RHandIn__RHandOut,False,False,False,True,False
25084,25084,209.0333,209.0333,0.0,ARTIFACT_SIGMA,artifact_sigma,671:WaistLFront,False,False,True,False,False
25357,25365,211.3083,211.375,0.0667,SEGMENT_SWAP,segment_swap,LHandIn__LHandOut,False,False,False,True,False
25414,25418,211.7833,211.8167,0.0333,SEGMENT_SWAP,segment_swap,LKneeOut__LThighFront,False,False,False,True,False
25659,25708,213.825,214.2333,0.4083,SEGMENT_SWAP,segment_swap,LHandIn__LHandOut;LKneeOut__LThighFront,False,False,False,True,False
27045,27045,225.375,225.375,0.0,ARTIFACT_SIGMA,artifact_sigma,671:LShoulderTop,False,False,True,False,False
27066,27068,225.55,225.5667,0.0167,SEGMENT_SWAP,segment_swap,LHandIn__LHandOut,False,False,False,True,False
27125,27126,226.0417,226.05,0.0083,SEGMENT_SWAP,segment_swap,LHandIn__LWristOut,False,False,False,True,False
27455,27457,228.7917,228.8083,0.0167,SEGMENT_SWAP,segment_swap,LHandIn__LWristOut,False,False,False,True,False
27545,27545,229.5417,229.5417,0.0,ARTIFACT_SIGMA,artifact_sigma,671:WaistLBack,False,False,True,False,False
27548,27548,229.5667,229.5667,0.0,ARTIFACT_SIGMA,artifact_sigma,671:LThighSide,False,False,True,False,False
27590,27592,229.9167,229.9333,0.0167,SEGMENT_SWAP,segment_swap,671:RHandIn;LHandIn__LWristOut,False,False,False,True,False
27628,27628,230.2333,230.2333,0.0,ARTIFACT_SIGMA,artifact_sigma,671:LKneeOut,False,False,True,False,False
27760,27762,231.3333,231.35,0.0167,SEGMENT_SWAP,segment_swap,LHandIn__LHandOut;LHandIn__LWristOut,False,False,False,True,False
27763,27763,231.3583,231.3583,0.0,ARTIFACT_SIGMA,artifact_sigma,671:LHandIn,False,False,True,False,False
27791,27793,231.5917,231.6083,0.0167,SEGMENT_SWAP,segment_swap,LHandIn__LWristOut,False,False,False,True,False
27794,27794,231.6167,231.6167,0.0,ARTIFACT_SIGMA;SEGMENT_SWAP,segment_swap,671:LThighSide;LHandIn__LWristOut,False,False,True,True,False
27824,27824,231.8667,231.8667,0.0,SEGMENT_SWAP,segment_swap,LHandIn__LWristOut,False,False,False,True,False
27858,27859,232.15,232.1583,0.0083,SEGMENT_SWAP,segment_swap,LHandIn__LWristOut,False,False,False,True,False
27987,27988,233.225,233.2333,0.0083,ARTIFACT_SIGMA,artifact_sigma,671:LThighFront;671:WaistLFront,False,False,True,False,False
28011,28011,233.425,233.425,0.0,SEGMENT_SWAP,segment_swap,LKneeOut__LThighFront,False,False,False,True,False
28012,28013,233.4333,233.4417,0.0083,ARTIFACT_SIGMA;SEGMENT_SWAP,segment_swap,671:LAnkleOut;671:LToeOut;LKneeOut__LThighFront,False,False,True,True,False
28014,28025,233.45,233.5417,0.0917,SEGMENT_SWAP,segment_swap,LKneeOut__LThighFront,False,False,False,True,False
28026,28027,233.55,233.5583,0.0083,ARTIFACT_SIGMA,artifact_sigma,671:LShin;671:LToeIn,False,False,True,False,False
28029,28029,233.575,233.575,0.0,ARTIFACT_SIGMA,artifact_sigma,671:LAnkleOut;671:LToeIn;671:LToeOut;671:LToeTip,False,False,True,False,False
28031,28031,233.5917,233.5917,0.0,ARTIFACT_SIGMA,artifact_sigma,671:LAnkleOut;671:LHeel,False,False,True,False,False
28036,28036,233.6333,233.6333,0.0,ARTIFACT_SIGMA,artifact_sigma,671:LThighSide,False,False,True,False,False
28041,28041,233.675,233.675,0.0,ARTIFACT_SIGMA,artifact_sigma,671:LThighSide,False,False,True,False,False
28052,28054,233.7667,233.7833,0.0167,ARTIFACT_SIGMA,artifact_sigma,671:RFArm;671:RHandOut;671:RWristOut,False,False,True,False,False
28060,28060,233.8333,233.8333,0.0,ARTIFACT_SIGMA,artifact_sigma,671:RHandIn,False,False,True,False,False
28063,28064,233.8583,233.8667,0.0083,ARTIFACT_SIGMA,artifact_sigma,671:LWristOut;671:RHandIn;671:RHandOut;671:RWristOut,False,False,True,False,False
28066,28066,233.8833,233.8833,0.0,ARTIFACT_SIGMA,artifact_sigma,671:LHandIn,False,False,True,False,False
28071,28071,233.925,233.925,0.0,ARTIFACT_SIGMA,artifact_sigma,671:LHandOut,False,False,True,False,False
28075,28076,233.9583,233.9667,0.0083,ARTIFACT_SIGMA,artifact_sigma,671:LHandIn;671:RHandIn,False,False,True,False,False
28077,28078,233.975,233.9833,0.0083,SEGMENT_SWAP,segment_swap,LHandIn__LHandOut;LHandIn__LWristOut,False,False,False,True,False
28094,28094,234.1167,234.1167,0.0,ARTIFACT_SIGMA,artifact_sigma,671:RUArmHigh,False,False,True,False,False
28104,28104,234.2,234.2,0.0,ARTIFACT_SIGMA,artifact_sigma,671:RFArm,False,False,True,False,False
28110,28111,234.25,234.2583,0.0083,ARTIFACT_SIGMA,artifact_sigma,671:LElbowOut;671:RHandIn,False,False,True,False,False
28114,28114,234.2833,234.2833,0.0,ARTIFACT_SIGMA,artifact_sigma,671:RHandIn,False,False,True,False,False
28122,28122,234.35,234.35,0.0,ARTIFACT_SIGMA,artifact_sigma,671:RHandIn;671:RHandOut,False,False,True,False,False
28125,28126,234.375,234.3833,0.0083,SEGMENT_SWAP,segment_swap,RHandIn__RHandOut;RHandIn__RWristOut,False,False,False,True,False
28127,28127,234.3917,234.3917,0.0,ARTIFACT_SIGMA,artifact_sigma,671:RHandIn,False,False,True,False,False
28152,28152,234.6,234.6,0.0,SEGMENT_SWAP,segment_swap,LHandIn__LWristOut,False,False,False,True,False
28155,28155,234.625,234.625,0.0,ARTIFACT_SIGMA,artifact_sigma,671:RHandIn,False,False,True,False,False
28183,28187,234.8583,234.8917,0.0333,SEGMENT_SWAP,segment_swap,LHandIn__LWristOut,False,False,False,True,False
28214,28216,235.1167,235.1333,0.0167,SEGMENT_SWAP,segment_swap,LHandIn__LWristOut,False,False,False,True,False
28252,28252,235.4333,235.4333,0.0,ARTIFACT_SIGMA,artifact_sigma,671:RHandIn,False,False,True,False,False
28262,28301,235.5167,235.8417,0.325,SEGMENT_SWAP,segment_swap,LKneeOut__LThighFront,False,False,False,True,False
28302,28302,235.85,235.85,0.0,ARTIFACT_SIGMA,artifact_sigma,671:WaistLFront,False,False,True,False,False
28317,28317,235.975,235.975,0.0,ARTIFACT_SIGMA,artifact_sigma,671:LThighFront,False,False,True,False,False
28339,28339,236.1583,236.1583,0.0,ARTIFACT_SIGMA,artifact_sigma,671:LHandIn,False,False,True,False,False
28342,28342,236.1833,236.1833,0.0,ARTIFACT_SIGMA,artifact_sigma,671:RElbowOut;671:RUArmHigh,False,False,True,False,False
28354,28354,236.2833,236.2833,0.0,ARTIFACT_SIGMA,artifact_sigma,671:LThighSide,False,False,True,False,False
28429,28429,236.9083,236.9083,0.0,ARTIFACT_SIGMA,artifact_sigma,671:RThighFront,False,False,True,False,False
28430,28431,236.9167,236.925,0.0083,SEGMENT_SWAP,segment_swap,LHandIn__LWristOut,False,False,False,True,False
28433,28433,236.9417,236.9417,0.0,ARTIFACT_SIGMA,artifact_sigma,671:RThighFront,False,False,True,False,False
28437,28437,236.975,236.975,0.0,ARTIFACT_SIGMA,artifact_sigma,671:RThighFront,False,False,True,False,False
28439,28439,236.9917,236.9917,0.0,ARTIFACT_SIGMA,artifact_sigma,671:RThighFront,False,False,True,False,False
28503,28531,237.525,237.7583,0.2333,SEGMENT_SWAP,segment_swap,LKneeOut__LThighFront,False,False,False,True,False
28577,28578,238.1417,238.15,0.0083,SEGMENT_SWAP,segment_swap,LHandIn__LWristOut,False,False,False,True,False
28587,28587,238.225,238.225,0.0,ARTIFACT_SIGMA,artifact_sigma,671:LThighFront,False,False,True,False,False
28592,28592,238.2667,238.2667,0.0,ARTIFACT_SIGMA,artifact_sigma,671:LThighFront,False,False,True,False,False
28609,28612,238.4083,238.4333,0.025,SEGMENT_SWAP,segment_swap,LHandIn__LWristOut,False,False,False,True,False
28664,28664,238.8667,238.8667,0.0,ARTIFACT_SIGMA,artifact_sigma,671:RThighSide,False,False,True,False,False
28675,28677,238.9583,238.975,0.0167,SEGMENT_SWAP,segment_swap,LHandIn__LWristOut,False,False,False,True,False
28704,28704,239.2,239.2,0.0,ARTIFACT_SIGMA,artifact_sigma,671:RFArm,False,False,True,False,False
28710,28710,239.25,239.25,0.0,ARTIFACT_SIGMA,artifact_sigma,671:RHandOut,False,False,True,False,False
28747,28747,239.5583,239.5583,0.0,ARTIFACT_SIGMA,artifact_sigma,671:ChestLow,False,False,True,False,False
28801,28802,240.0083,240.0167,0.0083,ARTIFACT_SIGMA,artifact_sigma,671:WaistLBack;671:WaistLFront;671:WaistRBack,False,False,True,False,False
28805,28807,240.0417,240.0583,0.0167,SEGMENT_SWAP,segment_swap,LHandIn__LWristOut,False,False,False,True,False
28842,28842,240.35,240.35,0.0,ARTIFACT_SIGMA,artifact_sigma,671:HeadFront,False,False,True,False,False
28955,28956,241.2917,241.3,0.0083,SEGMENT_SWAP,segment_swap,LHandIn__LWristOut,False,False,False,True,False
28971,28971,241.425,241.425,0.0,ARTIFACT_SIGMA,artifact_sigma,671:RKneeOut,False,False,True,False,False
28976,28977,241.4667,241.475,0.0083,SEGMENT_SWAP,segment_swap,LHandIn__LWristOut,False,False,False,True,False
28991,28991,241.5917,241.5917,0.0,ARTIFACT_SIGMA,artifact_sigma,671:RToeTip,False,False,True,False,False
29013,29013,241.775,241.775,0.0,ARTIFACT_SIGMA,artifact_sigma,671:RHeel;671:RToeOut,False,False,True,False,False
29016,29016,241.8,241.8,0.0,ARTIFACT_SIGMA,artifact_sigma,671:RHeel;671:RToeTip,False,False,True,False,False
29018,29019,241.8167,241.825,0.0083,SEGMENT_SWAP,segment_swap,LHandIn__LWristOut,False,False,False,True,False
29087,29087,242.3917,242.3917,0.0,ARTIFACT_SIGMA,artifact_sigma,671:HeadTop,False,False,True,False,False
29089,29089,242.4083,242.4083,0.0,ARTIFACT_SIGMA,artifact_sigma,671:HeadFront;671:HeadTop,False,False,True,False,False
29092,29092,242.4333,242.4333,0.0,ARTIFACT_SIGMA,artifact_sigma,671:LHandIn,False,False,True,False,False
29120,29121,242.6667,242.675,0.0083,ARTIFACT_SIGMA,artifact_sigma,671:WaistRBack;671:WaistRFront,False,False,True,False,False
29123,29123,242.6917,242.6917,0.0,ARTIFACT_SIGMA,artifact_sigma,671:WaistLBack;671:WaistRBack,False,False,True,False,False
29125,29126,242.7083,242.7167,0.0083,ARTIFACT_SIGMA,artifact_sigma,671:WaistCBack;671:WaistLBack,False,False,True,False,False
29149,29149,242.9083,242.9083,0.0,ARTIFACT_SIGMA,artifact_sigma,671:LShin,False,False,True,False,False
29151,29151,242.925,242.925,0.0,ARTIFACT_SIGMA,artifact_sigma,671:LKneeOut,False,False,True,False,False
29179,29182,243.1583,243.1833,0.025,SEGMENT_SWAP,segment_swap,LHandIn__LWristOut,False,False,False,True,False
29183,29183,243.1917,243.1917,0.0,ARTIFACT_SIGMA;SEGMENT_SWAP,segment_swap,671:LToeTip;LHandIn__LWristOut,False,False,True,True,False
29187,29187,243.225,243.225,0.0,ARTIFACT_SIGMA,artifact_sigma,671:LToeIn,False,False,True,False,False
29191,29191,243.2583,243.2583,0.0,ARTIFACT_SIGMA,artifact_sigma,671:LToeOut,False,False,True,False,False
29251,29252,243.7583,243.7667,0.0083,ARTIFACT_SIGMA,artifact_sigma,671:LElbowOut;671:LFArm,False,False,True,False,False
29254,29254,243.7833,243.7833,0.0,ARTIFACT_SIGMA,artifact_sigma,671:LWristOut,False,False,True,False,False
29257,29257,243.8083,243.8083,0.0,ARTIFACT_SIGMA,artifact_sigma,671:RWristOut,False,False,True,False,False
29261,29261,243.8417,243.8417,0.0,ARTIFACT_SIGMA,artifact_sigma,671:HeadTop,False,False,True,False,False
29263,29263,243.8583,243.8583,0.0,ARTIFACT_SIGMA,artifact_sigma,671:HeadFront,False,False,True,False,False
29265,29265,243.875,243.875,0.0,ARTIFACT_SIGMA,artifact_sigma,671:LHandOut,False,False,True,False,False
29293,29293,244.1083,244.1083,0.0,ARTIFACT_SIGMA,artifact_sigma,671:WaistRFront,False,False,True,False,False
29295,29295,244.125,244.125,0.0,ARTIFACT_SIGMA,artifact_sigma,671:WaistRFront,False,False,True,False,False
29313,29313,244.275,244.275,0.0,ARTIFACT_SIGMA,artifact_sigma,671:RThighSide,False,False,True,False,False
29319,29319,244.325,244.325,0.0,ARTIFACT_SIGMA,artifact_sigma,671:RThighSide,False,False,True,False,False
29322,29322,244.35,244.35,0.0,ARTIFACT_SIGMA;SEGMENT_SWAP,segment_swap,671:RHandIn;RHandIn__RHandOut;RHandIn__RWristOut,False,False,True,True,False
29359,29359,244.6583,244.6583,0.0,ARTIFACT_SIGMA,artifact_sigma,671:RHeel,False,False,True,False,False
29388,29395,244.9,244.9583,0.0583,SEGMENT_SWAP,segment_swap,LKneeOut__LThighFront,False,False,False,True,False
29396,29396,244.9667,244.9667,0.0,ARTIFACT_SIGMA;SEGMENT_SWAP,segment_swap,671:RShoulderTop;LKneeOut__LThighFront,False,False,True,True,False
29397,29401,244.975,245.0083,0.0333,SEGMENT_SWAP,segment_swap,LHandIn__LHandOut;LKneeOut__LThighFront,False,False,False,True,False
29402,29402,245.0167,245.0167,0.0,ARTIFACT_SIGMA;SEGMENT_SWAP,segment_swap,671:LHandIn;LKneeOut__LThighFront,False,False,True,True,False
29403,29415,245.025,245.125,0.1,SEGMENT_SWAP,segment_swap,LKneeOut__LThighFront,False,False,False,True,False
29423,29423,245.1917,245.1917,0.0,ARTIFACT_SIGMA,artifact_sigma,671:RElbowOut,False,False,True,False,False
29426,29426,245.2167,245.2167,0.0,ARTIFACT_SIGMA,artifact_sigma,671:RUArmHigh,False,False,True,False,False
29430,29430,245.25,245.25,0.0,ARTIFACT_SIGMA,artifact_sigma,671:WaistCBack,False,False,True,False,False
29434,29435,245.2833,245.2917,0.0083,SEGMENT_SWAP,segment_swap,RHandIn__RHandOut,False,False,False,True,False
29436,29436,245.3,245.3,0.0,ARTIFACT_SIGMA,artifact_sigma,671:RHandIn,False,False,True,False,False
29445,29445,245.375,245.375,0.0,ARTIFACT_SIGMA,artifact_sigma,671:LElbowOut,False,False,True,False,False
29449,29449,245.4083,245.4083,0.0,ARTIFACT_SIGMA,artifact_sigma,671:LUArmHigh,False,False,True,False,False
29461,29461,245.5083,245.5083,0.0,ARTIFACT_SIGMA,artifact_sigma,671:LHandOut,False,False,True,False,False
29526,29536,246.05,246.1333,0.0833,SEGMENT_SWAP,segment_swap,LShoulderTop__LUArmHigh,False,False,False,True,False
29542,29542,246.1833,246.1833,0.0,ARTIFACT_SIGMA,artifact_sigma,671:LUArmHigh,False,False,True,False,False
29620,29621,246.8333,246.8417,0.0083,ARTIFACT_SIGMA,artifact_sigma,671:RToeOut;671:RToeTip,False,False,True,False,False
29625,29625,246.875,246.875,0.0,ARTIFACT_SIGMA,artifact_sigma,671:RHeel,False,False,True,False,False
29627,29627,246.8917,246.8917,0.0,ARTIFACT_SIGMA,artifact_sigma,671:RKneeOut,False,False,True,False,False
29631,29631,246.925,246.925,0.0,ARTIFACT_SIGMA,artifact_sigma,671:RKneeOut,False,False,True,False,False
29722,29723,247.6833,247.6917,0.0083,SEGMENT_SWAP,segment_swap,LHandIn__LWristOut,False,False,False,True,False
29752,29753,247.9333,247.9417,0.0083,SEGMENT_SWAP,segment_swap,LHandIn__LWristOut,False,False,False,True,False
29836,29836,248.6333,248.6333,0.0,SEGMENT_SWAP,segment_swap,LHandIn__LWristOut,False,False,False,True,False
29871,29871,248.925,248.925,0.0,SEGMENT_SWAP,segment_swap,LHandIn__LWristOut,False,False,False,True,False
29872,29872,248.9333,248.9333,0.0,ARTIFACT_SIGMA,artifact_sigma,671:BackLeft,False,False,True,False,False
29894,29894,249.1167,249.1167,0.0,ARTIFACT_SIGMA,artifact_sigma,671:BackTop;671:LShoulderBack,False,False,True,False,False
29898,29901,249.15,249.175,0.025,ARTIFACT_SIGMA,artifact_sigma,671:BackTop;671:LShoulderBack;671:LShoulderTop,False,False,True,False,False
29903,29905,249.1917,249.2083,0.0167,ARTIFACT_SIGMA,artifact_sigma,671:BackLeft;671:BackRight;671:RShoulderBack,False,False,True,False,False
29924,29925,249.3667,249.375,0.0083,SEGMENT_SWAP,segment_swap,LHandIn__LWristOut,False,False,False,True,False
29958,29966,249.65,249.7167,0.0667,SEGMENT_SWAP,segment_swap,LShoulderTop__LUArmHigh,False,False,False,True,False
29967,29967,249.725,249.725,0.0,ARTIFACT_SIGMA,artifact_sigma,671:LUArmHigh,False,False,True,False,False
29984,29988,249.8667,249.9,0.0333,SEGMENT_SWAP,segment_swap,LHandIn__LHandOut;LHandIn__LWristOut,False,False,False,True,False
30025,30025,250.2083,250.2083,0.0,ARTIFACT_SIGMA,artifact_sigma,671:BackRight,False,False,True,False,False
30027,30028,250.225,250.2333,0.0083,ARTIFACT_SIGMA,artifact_sigma,671:BackLeft;671:BackTop,False,False,True,False,False
30038,30038,250.3167,250.3167,0.0,ARTIFACT_SIGMA,artifact_sigma,671:RShoulderTop,False,False,True,False,False
30115,30119,250.9583,250.9917,0.0333,SEGMENT_SWAP,segment_swap,LHandIn__LWristOut,False,False,False,True,False
