event_id,marker_name,body_region_group,method,start_frame,end_frame,start_time_s,end_time_s,duration_frames,duration_seconds,event_class,severity,near_gap,methods_in_event,peak_metric_value
E000061,LHandIn__LWristOut,wrist_hand,segment_length_violation,27455,27457,228.791667,228.808333,3,0.025,short_burst,moderate,False,segment_length_violation,0.150592
E000062,LHandIn__LWristOut,wrist_hand,segment_length_violation,27590,27592,229.916667,229.933333,3,0.025,short_burst,moderate,False,segment_length_violation,0.150033
E000063,LHandIn__LWristOut,wrist_hand,segment_length_violation,27760,27762,231.333333,231.35,3,0.025,short_burst,moderate,False,segment_length_violation,0.133777
E000064,LHandIn__LWristOut,wrist_hand,segment_length_violation,27791,27794,231.591667,231.616667,4,0.033333,short_burst,moderate,False,segment_length_violation,0.149835
E000065,LHandIn__LWristOut,wrist_hand,segment_length_violation,27824,27824,231.866667,231.866667,1,0.008333,single_frame,moderate,False,segment_length_violation,0.150769
E000066,LHandIn__LWristOut,wrist_hand,segment_length_violation,27858,27859,232.15,232.158333,2,0.016667,short_burst,moderate,False,segment_length_violation,0.148939
E000067,LHandIn__LWristOut,wrist_hand,segment_length_violation,28077,28077,233.975,233.975,1,0.008333,single_frame,moderate,False,segment_length_violation,0.225145
E000068,LHandIn__LWristOut,wrist_hand,segment_length_violation,28152,28152,234.6,234.6,1,0.008333,single_frame,moderate,False,segment_length_violation,0.150715
E000069,LHandIn__LWristOut,wrist_hand,segment_length_violation,28183,28187,234.858333,234.891667,5,0.041667,short_burst,moderate,False,segment_length_violation,0.147537
E000070,LHandIn__LWristOut,wrist_hand,segment_length_violation,28214,28216,235.116667,235.133333,3,0.025,short_burst,moderate,False,segment_length_violation,0.150033
E000071,LHandIn__LWristOut,wrist_hand,segment_length_violation,28430,28431,236.916667,236.925,2,0.016667,short_burst,moderate,False,segment_length_violation,0.15049
E000072,LHandIn__LWristOut,wrist_hand,segment_length_violation,28577,28578,238.141667,238.15,2,0.016667,short_burst,moderate,False,segment_length_violation,0.147862
E000073,LHandIn__LWristOut,wrist_hand,segment_length_violation,28609,28612,238.408333,238.433333,4,0.033333,short_burst,moderate,False,segment_length_violation,0.149146
E000074,LHandIn__LWristOut,wrist_hand,segment_length_violation,28675,28677,238.958333,238.975,3,0.025,short_burst,moderate,False,segment_length_violation,0.148696
E000075,LHandIn__LWristOut,wrist_hand,segment_length_violation,28805,28807,240.041667,240.058333,3,0.025,short_burst,moderate,False,segment_length_violation,0.148755
E000076,LHandIn__LWristOut,wrist_hand,segment_length_violation,28955,28956,241.291667,241.3,2,0.016667,short_burst,moderate,False,segment_length_violation,0.151283
E000077,LHandIn__LWristOut,wrist_hand,segment_length_violation,28976,28977,241.466667,241.475,2,0.016667,short_burst,moderate,False,segment_length_violation,0.148451
E000078,LHandIn__LWristOut,wrist_hand,segment_length_violation,29018,29019,241.816667,241.825,2,0.016667,short_burst,moderate,False,segment_length_violation,0.149859
E000079,LHandIn__LWristOut,wrist_hand,segment_length_violation,29179,29183,243.158333,243.191667,5,0.041667,short_burst,moderate,False,segment_length_violation,0.150931
E000080,LHandIn__LWristOut,wrist_hand,segment_length_violation,29722,29723,247.683333,247.691667,2,0.016667,short_burst,moderate,False,segment_length_violation,0.149614
E000081,LHandIn__LWristOut,wrist_hand,segment_length_violation,29752,29753,247.933333,247.941667,2,0.016667,short_burst,moderate,False,segment_length_violation,0.150183
E000082,LHandIn__LWristOut,wrist_hand,segment_length_violation,29836,29836,248.633333,248.633333,1,0.008333,single_frame,moderate,False,segment_length_violation,0.150146
E000083,LHandIn__LWristOut,wrist_hand,segment_length_violation,29871,29871,248.925,248.925,1,0.008333,single_frame,moderate,False,segment_length_violation,0.151218
E000084,LHandIn__LWristOut,wrist_hand,segment_length_violation,29924,29925,249.366667,249.375,2,0.016667,short_burst,moderate,False,segment_length_violation,0.150251
E000085,LHandIn__LWristOut,wrist_hand,segment_length_violation,29987,29988,249.891667,249.9,2,0.016667,short_burst,moderate,False,segment_length_violation,0.149837
E000086,LHandIn__LWristOut,wrist_hand,segment_length_violation,30115,30119,250.958333,250.991667,5,0.041667,short_burst,moderate,False,segment_length_violation,0.150464
E000087,LKneeOut__LThighFront,thigh_knee,segment_length_violation,19463,19514,162.191667,162.616667,52,0.433333,sustained,moderate,False,segment_length_violation,0.305781
E000088,LKneeOut__LThighFront,thigh_knee,segment_length_violation,24183,24263,201.525,202.191667,81,0.675,sustained,moderate,False,segment_length_violation,0.307619
E000089,LKneeOut__LThighFront,thigh_knee,segment_length_violation,24428,24474,203.566667,203.95,47,0.391667,sustained,moderate,False,segment_length_violation,0.307329
E000090,LKneeOut__LThighFront,thigh_knee,segment_length_violation,24818,24883,206.816667,207.358333,66,0.55,sustained,moderate,False,segment_length_violation,0.307349
E000091,LKneeOut__LThighFront,thigh_knee,segment_length_violation,25414,25418,211.783333,211.816667,5,0.041667,short_burst,moderate,False,segment_length_violation,0.308018
E000092,LKneeOut__LThighFront,thigh_knee,segment_length_violation,25659,25708,213.825,214.233333,50,0.416667,sustained,moderate,False,segment_length_violation,0.308038
E000093,LKneeOut__LThighFront,thigh_knee,segment_length_violation,28011,28025,233.425,233.541667,15,0.125,sustained,moderate,False,segment_length_violation,0.307282
E000094,LKneeOut__LThighFront,thigh_knee,segment_length_violation,28262,28301,235.516667,235.841667,40,0.333333,sustained,moderate,False,segment_length_violation,0.306947
E000095,LKneeOut__LThighFront,thigh_knee,segment_length_violation,28503,28531,237.525,237.758333,29,0.241667,sustained,moderate,False,segment_length_violation,0.307422
E000096,LKneeOut__LThighFront,thigh_knee,segment_length_violation,29388,29415,244.9,245.125,28,0.233333,sustained,moderate,False,segment_length_violation,0.307233
E000097,671:HeadLeft,head_neck,velocity_mad,20017,20017,166.808333,166.808333,1,0.008333,single_frame,minor,False,velocity_mad,1.910948
E000098,671:HeadLeft,head_neck,velocity_mad,20751,20751,172.925,172.925,1,0.008333,single_frame,minor,False,velocity_mad,1.786698
E000099,671:HeadLeft,head_neck,velocity_mad,20753,20753,172.941667,172.941667,1,0.008333,single_frame,minor,False,velocity_mad,1.807614
E000100,671:HeadLeft,head_neck,velocity_mad,20756,20756,172.966667,172.966667,1,0.008333,single_frame,minor,False,velocity_mad,1.77365
E000101,671:HeadLeft,head_neck,velocity_mad,20759,20759,172.991667,172.991667,1,0.008333,single_frame,minor,False,velocity_mad,1.787994
E000102,671:WaistLFront,pelvis_waist,velocity_mad,20244,20244,168.7,168.7,1,0.008333,single_frame,minor,False,velocity_mad,1.497086
E000103,671:WaistLFront,pelvis_waist,velocity_mad,21201,21201,176.675,176.675,1,0.008333,single_frame,minor,False,velocity_mad,1.644749
E000104,671:WaistLFront,pelvis_waist,velocity_mad,25084,25084,209.033333,209.033333,1,0.008333,single_frame,minor,False,velocity_mad,1.713064
E000105,671:WaistLFront,pelvis_waist,velocity_mad,27988,27988,233.233333,233.233333,1,0.008333,single_frame,minor,False,velocity_mad,1.514801
E000106,671:WaistLFront,pelvis_waist,velocity_mad,28302,28302,235.85,235.85,1,0.008333,single_frame,minor,False,velocity_mad,1.455822
E000107,671:WaistLFront,pelvis_waist,velocity_mad,28801,28801,240.008333,240.008333,1,0.008333,single_frame,minor,False,velocity_mad,1.478616
E000108,671:LShoulderTop,shoulder_upper_arm,velocity_mad,20339,20339,169.491667,169.491667,1,0.008333,single_frame,moderate,False,velocity_mad,3.129831
E000109,671:LShoulderTop,shoulder_upper_arm,velocity_mad,27045,27045,225.375,225.375,1,0.008333,single_frame,minor,False,velocity_mad,2.547677
E000110,671:LShoulderTop,shoulder_upper_arm,velocity_mad,29898,29898,249.15,249.15,1,0.008333,single_frame,minor,False,velocity_mad,2.849553
E000111,671:LShoulderTop,shoulder_upper_arm,velocity_mad,29900,29900,249.166667,249.166667,1,0.008333,single_frame,minor,False,velocity_mad,2.770749
E000112,671:RShin,shank_ankle,velocity_mad,20388,20388,169.9,169.9,1,0.008333,single_frame,minor,False,velocity_mad,2.559962
E000113,671:RShin,shank_ankle,velocity_mad,20393,20393,169.941667,169.941667,1,0.008333,single_frame,minor,False,velocity_mad,2.502095
E000114,671:RShin,shank_ankle,velocity_mad,20395,20395,169.958333,169.958333,1,0.008333,single_frame,minor,False,velocity_mad,2.508758
E000115,671:RAnkleOut,shank_ankle,velocity_mad,20482,20482,170.683333,170.683333,1,0.008333,single_frame,minor,False,velocity_mad,3.294565
E000116,671:RAnkleOut,shank_ankle,velocity_mad,20486,20486,170.716667,170.716667,1,0.008333,single_frame,minor,False,velocity_mad,3.306718
E000117,671:RAnkleOut,shank_ankle,velocity_mad,20489,20489,170.741667,170.741667,1,0.008333,single_frame,minor,False,velocity_mad,3.363771
E000118,671:RAnkleOut,shank_ankle,velocity_mad,20491,20491,170.758333,170.758333,1,0.008333,single_frame,minor,False,velocity_mad,3.357922
E000119,671:RToeIn,foot,velocity_mad,20488,20488,170.733333,170.733333,1,0.008333,single_frame,minor,False,velocity_mad,4.158386
E000120,671:RToeIn,foot,velocity_mad,20490,20490,170.75,170.75,1,0.008333,single_frame,minor,False,velocity_mad,4.13364
E000121,671:LHandIn,wrist_hand,velocity_mad,20686,20686,172.383333,172.383333,1,0.008333,single_frame,minor,False,velocity_mad,6.15541
E000122,671:LHandIn,wrist_hand,velocity_mad,27763,27763,231.358333,231.358333,1,0.008333,single_frame,moderate,False,velocity_mad,7.726961
E000123,671:LHandIn,wrist_hand,velocity_mad,28066,28066,233.883333,233.883333,1,0.008333,single_frame,minor,False,velocity_mad,6.241106
E000124,671:LHandIn,wrist_hand,velocity_mad,28076,28076,233.966667,233.966667,1,0.008333,single_frame,minor,False,velocity_mad,7.463775
E000125,671:LHandIn,wrist_hand,velocity_mad,28339,28339,236.158333,236.158333,1,0.008333,single_frame,moderate,False,velocity_mad,8.504952
E000126,671:LHandIn,wrist_hand,velocity_mad,29092,29092,242.433333,242.433333,1,0.008333,single_frame,minor,False,velocity_mad,7.577242
E000127,671:LHandIn,wrist_hand,velocity_mad,29402,29402,245.016667,245.016667,1,0.008333,single_frame,moderate,False,velocity_mad,10.740331
E000128,671:HeadRight,head_neck,velocity_mad,20756,20756,172.966667,172.966667,1,0.008333,single_frame,minor,False,velocity_mad,1.900818
E000129,671:HeadRight,head_neck,velocity_mad,20760,20760,173.0,173.0,1,0.008333,single_frame,minor,False,velocity_mad,1.900289
E000130,671:HeadTop,head_neck,velocity_mad,20757,20757,172.975,172.975,1,0.008333,single_frame,minor,False,velocity_mad,2.029609
E000131,671:HeadTop,head_neck,velocity_mad,29087,29087,242.391667,242.391667,1,0.008333,single_frame,minor,False,velocity_mad,2.187368
E000132,671:HeadTop,head_neck,velocity_mad,29089,29089,242.408333,242.408333,1,0.008333,single_frame,minor,False,velocity_mad,2.258361
E000133,671:HeadTop,head_neck,velocity_mad,29261,29261,243.841667,243.841667,1,0.008333,single_frame,minor,False,velocity_mad,2.111099
E000134,671:HeadFront,head_neck,velocity_mad,20765,20765,173.041667,173.041667,1,0.008333,single_frame,minor,False,velocity_mad,2.29721
E000135,671:HeadFront,head_neck,velocity_mad,28842,28842,240.35,240.35,1,0.008333,single_frame,minor,False,velocity_mad,2.338949
E000136,671:HeadFront,head_neck,velocity_mad,29089,29089,242.408333,242.408333,1,0.008333,single_frame,minor,False,velocity_mad,2.347623
E000137,671:HeadFront,head_neck,velocity_mad,29263,29263,243.858333,243.858333,1,0.008333,single_frame,minor,False,velocity_mad,2.255679
E000138,LShoulderTop__LUArmHigh,shoulder_upper_arm,segment_length_violation,24561,24565,204.675,204.708333,5,0.041667,short_burst,moderate,False,segment_length_violation,0.258695
E000139,LShoulderTop__LUArmHigh,shoulder_upper_arm,segment_length_violation,29526,29536,246.05,246.133333,11,0.091667,sustained,moderate,False,segment_length_violation,0.266062
E000140,LShoulderTop__LUArmHigh,shoulder_upper_arm,segment_length_violation,29958,29966,249.65,249.716667,9,0.075,sustained,moderate,False,segment_length_violation,0.295468
E000141,671:LUArmHigh,shoulder_upper_arm,velocity_mad,24566,24566,204.716667,204.716667,1,0.008333,single_frame,severe,False,velocity_mad,9.882976
E000142,671:LUArmHigh,shoulder_upper_arm,velocity_mad,29449,29449,245.408333,245.408333,1,0.008333,single_frame,minor,False,velocity_mad,3.214937
E000143,671:LUArmHigh,shoulder_upper_arm,velocity_mad,29542,29542,246.183333,246.183333,1,0.008333,single_frame,moderate,False,velocity_mad,5.561902
E000144,671:LUArmHigh,shoulder_upper_arm,velocity_mad,29967,29967,249.725,249.725,1,0.008333,single_frame,severe,False,velocity_mad,11.060527
E000145,671:LThighFront,thigh_knee,velocity_mad,24860,24860,207.166667,207.166667,1,0.008333,single_frame,severe,False,velocity_mad,4.771458
E000146,671:LThighFront,thigh_knee,velocity_mad,27987,27987,233.225,233.225,1,0.008333,single_frame,minor,False,velocity_mad,1.911685
E000147,671:LThighFront,thigh_knee,velocity_mad,28317,28317,235.975,235.975,1,0.008333,single_frame,minor,False,velocity_mad,1.901146
E000148,671:LThighFront,thigh_knee,velocity_mad,28587,28587,238.225,238.225,1,0.008333,single_frame,minor,False,velocity_mad,1.88119
E000149,671:LThighFront,thigh_knee,velocity_mad,28592,28592,238.266667,238.266667,1,0.008333,single_frame,minor,False,velocity_mad,1.892656
E000150,671:WaistLBack,torso_chest_back,velocity_mad,27545,27545,229.541667,229.541667,1,0.008333,single_frame,minor,False,velocity_mad,1.79338
E000151,671:WaistLBack,torso_chest_back,velocity_mad,28802,28802,240.016667,240.016667,1,0.008333,single_frame,minor,False,velocity_mad,1.902579
E000152,671:WaistLBack,torso_chest_back,velocity_mad,29123,29123,242.691667,242.691667,1,0.008333,single_frame,minor,False,velocity_mad,1.890125
E000153,671:WaistLBack,torso_chest_back,velocity_mad,29125,29125,242.708333,242.708333,1,0.008333,single_frame,minor,False,velocity_mad,1.905388
E000154,671:LThighSide,thigh_knee,velocity_mad,27548,27548,229.566667,229.566667,1,0.008333,single_frame,minor,False,velocity_mad,1.440779
E000155,671:LThighSide,thigh_knee,velocity_mad,27794,27794,231.616667,231.616667,1,0.008333,single_frame,minor,False,velocity_mad,1.705548
E000156,671:LThighSide,thigh_knee,velocity_mad,28036,28036,233.633333,233.633333,1,0.008333,single_frame,minor,False,velocity_mad,1.378799
E000157,671:LThighSide,thigh_knee,velocity_mad,28041,28041,233.675,233.675,1,0.008333,single_frame,minor,False,velocity_mad,1.412624
E000158,671:LThighSide,thigh_knee,velocity_mad,28354,28354,236.283333,236.283333,1,0.008333,single_frame,minor,False,velocity_mad,1.377016
E000159,671:LKneeOut,thigh_knee,velocity_mad,27628,27628,230.233333,230.233333,1,0.008333,single_frame,minor,False,velocity_mad,2.569212
E000160,671:LKneeOut,thigh_knee,velocity_mad,29151,29151,242.925,242.925,1,0.008333,single_frame,minor,False,velocity_mad,2.714596
E000161,671:LAnkleOut,shank_ankle,velocity_mad,28012,28012,233.433333,233.433333,1,0.008333,single_frame,minor,False,velocity_mad,3.013762
E000162,671:LAnkleOut,shank_ankle,velocity_mad,28029,28029,233.575,233.575,1,0.008333,single_frame,minor,False,velocity_mad,3.374179
E000163,671:LAnkleOut,shank_ankle,velocity_mad,28031,28031,233.591667,233.591667,1,0.008333,single_frame,minor,False,velocity_mad,3.365696
E000164,671:LToeOut,foot,velocity_mad,28013,28013,233.441667,233.441667,1,0.008333,single_frame,minor,False,velocity_mad,3.688744
E000165,671:LToeOut,foot,velocity_mad,28029,28029,233.575,233.575,1,0.008333,single_frame,minor,False,velocity_mad,3.703571
E000166,671:LToeOut,foot,velocity_mad,29191,29191,243.258333,243.258333,1,0.008333,single_frame,minor,False,velocity_mad,3.90008
E000167,671:LToeIn,foot,velocity_mad,28026,28026,233.55,233.55,1,0.008333,single_frame,minor,False,velocity_mad,3.829599
E000168,671:LToeIn,foot,velocity_mad,28029,28029,233.575,233.575,1,0.008333,single_frame,minor,False,velocity_mad,3.938467
E000169,671:LToeIn,foot,velocity_mad,29187,29187,243.225,243.225,1,0.008333,single_frame,minor,False,velocity_mad,3.647548
E000170,671:LShin,shank_ankle,velocity_mad,28027,28027,233.558333,233.558333,1,0.008333,single_frame,minor,False,velocity_mad,2.723813
E000171,671:LShin,shank_ankle,velocity_mad,29149,29149,242.908333,242.908333,1,0.008333,single_frame,minor,False,velocity_mad,2.63815
E000172,671:LToeTip,foot,velocity_mad,28029,28029,233.575,233.575,1,0.008333,single_frame,minor,False,velocity_mad,3.902863
E000173,671:LToeTip,foot,velocity_mad,29183,29183,243.191667,243.191667,1,0.008333,single_frame,minor,False,velocity_mad,4.186531
E000174,671:LHeel,foot,velocity_mad,28031,28031,233.591667,233.591667,1,0.008333,single_frame,minor,False,velocity_mad,4.268471
E000175,671:RWristOut,wrist_hand,velocity_mad,28052,28052,233.766667,233.766667,1,0.008333,single_frame,minor,False,velocity_mad,3.723483
E000176,671:RWristOut,wrist_hand,velocity_mad,28063,28063,233.858333,233.858333,1,0.008333,single_frame,minor,False,velocity_mad,4.334842
E000177,671:RWristOut,wrist_hand,velocity_mad,29257,29257,243.808333,243.808333,1,0.008333,single_frame,minor,False,velocity_mad,3.844925
E000178,671:RHandOut,wrist_hand,velocity_mad,28053,28053,233.775,233.775,1,0.008333,single_frame,minor,False,velocity_mad,4.481646
E000179,671:RHandOut,wrist_hand,velocity_mad,28064,28064,233.866667,233.866667,1,0.008333,single_frame,minor,False,velocity_mad,4.532968
E000180,671:RHandOut,wrist_hand,velocity_mad,28122,28122,234.35,234.35,1,0.008333,single_frame,minor,False,velocity_mad,4.255077
E000181,671:RHandOut,wrist_hand,velocity_mad,28710,28710,239.25,239.25,1,0.008333,single_frame,minor,False,velocity_mad,4.266496
E000182,671:RFArm,shoulder_upper_arm,velocity_mad,28054,28054,233.783333,233.783333,1,0.008333,single_frame,minor,False,velocity_mad,3.192932
E000183,671:RFArm,shoulder_upper_arm,velocity_mad,28104,28104,234.2,234.2,1,0.008333,single_frame,minor,False,velocity_mad,2.996619
E000184,671:RFArm,shoulder_upper_arm,velocity_mad,28704,28704,239.2,239.2,1,0.008333,single_frame,minor,False,velocity_mad,3.066455
E000185,671:RHandIn,wrist_hand,velocity_mad,28060,28060,233.833333,233.833333,1,0.008333,single_frame,moderate,False,velocity_mad,9.151274
E000186,671:RHandIn,wrist_hand,velocity_mad,28075,28075,233.958333,233.958333,1,0.008333,single_frame,minor,False,velocity_mad,7.756532
E000187,671:RHandIn,wrist_hand,velocity_mad,28110,28110,234.25,234.25,1,0.008333,single_frame,minor,False,velocity_mad,7.778146
E000188,671:RHandIn,wrist_hand,velocity_mad,28114,28114,234.283333,234.283333,1,0.008333,single_frame,minor,False,velocity_mad,7.502513
