index,1,2,3,4,ee_pos1,ee_pos2,ee_pos3
0.0,0.22108980662495745,-0.09422107225922255,-0.16687580274495525,1.5934948823921133,0.08398211034933707,0.19800287059628743,-0.38023775185478426
0.001000000000000112,0.2210945689413191,-0.09422353426048807,-0.16682097151412312,1.5935459159441308,0.08397855917440955,0.19802623010267864,-0.380214026008922
0.0020000000000000018,0.22109946374391562,-0.09422605008933166,-0.16676554208990496,1.5935976143016044,0.08397499115936963,0.1980498463887932,-0.3801900068659188
0.0030000000000001137,0.22110449233700402,-0.09422862018754746,-0.1667095077145477,1.593649983972265,0.08397140606045536,0.19807372222456188,-0.38016569133959355
0.0040000000000000036,0.22110965596726906,-0.09423124497676104,-0.16665286143967314,1.5937030316511016,0.08396780359317918,0.19809786045716077,-0.3801410762626003
0.0050000000000001155,0.22111495582306073,-0.09423392485818251,-0.166595596123362,1.593756764220835,0.08396418343186283,0.19812226401204436,-0.3801161583857021
0.006000000000000005,0.22112039303350112,-0.09423666021193004,-0.16653770442708285,1.5938111887513555,0.08396054520906746,0.19814693589402746,-0.3800909343773976
0.007000000000000117,0.22112596866670603,-0.0942394513962998,-0.1664791788132234,1.5938663124988672,0.08395688851485829,0.1981718791880477,-0.3800654008237813
0.008000000000000007,0.22113168372749564,-0.09424229874735796,-0.16642001154360522,1.593922142905485,0.08395321289602595,0.19819709705954458,-0.3800395542284594
0.009000000000000119,0.22113753915496687,-0.09424520257810112,-0.16636019467786156,1.5939786875992796,0.08394951785514325,0.19822259275493945,-0.3800133910123406
0.010000000000000009,0.22114353581992788,-0.09424816317755881,-0.1662997200713139,1.59403595439401,0.08394580284957937,0.1982483696022743,-0.3799869075133664
0.01100000000000012,0.22114967452257436,-0.094251180810215,-0.16623857937273315,1.5940939512877834,0.08394206729071577,0.1982744310118843,-0.3799600999864892
0.01200000000000001,0.221155955991159,-0.09425425571500032,-0.16617676402161638,1.594152686460259,0.08393831054342521,0.1983007804773442,-0.37993296460396275
0.013000000000000123,0.2211623808816494,-0.09425738810423179,-0.166114265245359,1.5942121682695185,0.08393453192575345,0.19832742157650318,-0.37990549745564345
0.014000000000000012,0.22116894977762105,-0.09426057816287414,-0.1660510740574575,1.594272405249722,0.08393073070868254,0.1983543579719951,-0.37987769454924597
0.015000000000000124,0.22117566319001145,-0.09426382604736887,-0.16598718125638046,1.5943334061087897,0.08392690611591551,0.19838159341134284,-0.37984955181067886
0.016000000000000014,0.22118252155635798,-0.0942671318844071,-0.16592257742436592,1.5943951797257208,0.0839230573235612,0.1984091317271403,-0.37982106508440233
0.017000000000000126,0.22118952523914123,-0.0942704957700223,-0.16585725292614906,1.5944577351475397,0.08391918345953746,0.1984369768373692,-0.37979223013393487
0.018000000000000016,0.22119667452436537,-0.09427391776824945,-0.16579119790725064,1.5945210815851176,0.08391528360299792,0.19846513274584698,-0.3797630426426341
