start_frame,end_frame,start_s,end_s,duration_s,reason,criterion,affected_markers,has_gap_ge_0p5,has_gap_0p2,has_artifact_sigma,has_segment_swap,has_edge_effect
14804,14804,123.3667,123.3667,0.0,GAP_GE_0P5;ARTIFACT_SIGMA,gaps_over_0p5,FKA-671_LHandOut;FKA-671_RHandOut,True,False,True,False,False
14805,14969,123.375,124.7417,1.3667,GAP_GE_0P5,gaps_over_0p5,FKA-671_ChestLow;FKA-671_LHandOut;FKA-671_RWristOut,True,False,False,False,False
14970,14977,124.75,124.8083,0.0583,EDGE_EFFECT,edge_effect,,False,False,False,False,True
15116,15159,125.9667,126.325,0.3583,GAP_GE_0P2,gaps_over_0p2,FKA-671_ChestLow;FKA-671_LHandOut,False,True,False,False,False
15279,15279,127.325,127.325,0.0,ARTIFACT_SIGMA,artifact_sigma,FKA-671_RHandIn,False,False,True,False,False
15298,15305,127.4833,127.5417,0.0583,EDGE_EFFECT,edge_effect,,False,False,False,False,True
15306,15380,127.55,128.1667,0.6167,GAP_GE_0P5,gaps_over_0p5,FKA-671_LHandOut,True,False,False,False,False
15381,15383,128.175,128.1917,0.0167,EDGE_EFFECT,edge_effect,,False,False,False,False,True
15384,15387,128.2,128.225,0.025,GAP_GE_0P2,gaps_over_0p2,FKA-671_ChestLow,False,True,False,False,False
15388,15388,128.2333,128.2333,0.0,GAP_GE_0P2;ARTIFACT_SIGMA,artifact_sigma,FKA-671_ChestLow;FKA-671_LHandIn,False,True,True,False,False
15389,15399,128.2417,128.325,0.0833,GAP_GE_0P2,gaps_over_0p2,FKA-671_ChestLow,False,True,False,False,False
15400,15400,128.3333,128.3333,0.0,GAP_GE_0P2;ARTIFACT_SIGMA,artifact_sigma,FKA-671_ChestLow;FKA-671_ChestTop,False,True,True,False,False
15401,15425,128.3417,128.5417,0.2,GAP_GE_0P2,gaps_over_0p2,FKA-671_ChestLow,False,True,False,False,False
15483,15525,129.025,129.375,0.35,GAP_GE_0P2,gaps_over_0p2,FKA-671_ChestTop,False,True,False,False,False
15546,15571,129.55,129.7583,0.2083,GAP_GE_0P2,gaps_over_0p2,FKA-671_LHandIn;FKA-671_LHandOut,False,True,False,False,False
15584,15584,129.8667,129.8667,0.0,ARTIFACT_SIGMA,artifact_sigma,FKA-671_ChestTop,False,False,True,False,False
15643,15643,130.3583,130.3583,0.0,ARTIFACT_SIGMA,artifact_sigma,FKA-671_RHandIn,False,False,True,False,False
15644,15646,130.3667,130.3833,0.0167,SEGMENT_SWAP,segment_swap,FKA-671_RHandIn__FKA-671_RHandOut;FKA-671_RHandIn__FKA-671_RWristOut,False,False,False,True,False
15659,15659,130.4917,130.4917,0.0,ARTIFACT_SIGMA,artifact_sigma,FKA-671_ChestLow,False,False,True,False,False
15662,15690,130.5167,130.75,0.2333,GAP_GE_0P2,gaps_over_0p2,FKA-671_RHandIn,False,True,False,False,False
15711,15711,130.925,130.925,0.0,ARTIFACT_SIGMA,artifact_sigma,FKA-671_ChestTop,False,False,True,False,False
15778,15778,131.4833,131.4833,0.0,ARTIFACT_SIGMA,artifact_sigma,FKA-671_ChestLow;FKA-671_LHandIn,False,False,True,False,False
15810,15834,131.75,131.95,0.2,GAP_GE_0P2,gaps_over_0p2,FKA-671_ChestTop;FKA-671_RHandIn,False,True,False,False,False
15835,15842,131.9583,132.0167,0.0583,GAP_GE_0P2;SEGMENT_SWAP,segment_swap,FKA-671_ChestTop__FKA-671_WaistCBack;FKA-671_RHandIn,False,True,False,True,False
15843,16032,132.025,133.6,1.575,GAP_GE_0P5,gaps_over_0p5,FKA-671_ChestTop,True,False,False,False,False
16033,16040,133.6083,133.6667,0.0583,EDGE_EFFECT,edge_effect,,False,False,False,False,True
16121,16128,134.3417,134.4,0.0583,EDGE_EFFECT,edge_effect,,False,False,False,False,True
16129,16200,134.4083,135.0,0.5917,GAP_GE_0P5,gaps_over_0p5,FKA-671_ChestLow,True,False,False,False,False
16201,16222,135.0083,135.1833,0.175,GAP_GE_0P5;GAP_GE_0P2,gaps_over_0p5,FKA-671_ChestLow;FKA-671_ChestTop,True,True,False,False,False
16223,16223,135.1917,135.1917,0.0,GAP_GE_0P2,gaps_over_0p2,FKA-671_ChestTop,False,True,False,False,False
16224,16224,135.2,135.2,0.0,GAP_GE_0P2;ARTIFACT_SIGMA,artifact_sigma,FKA-671_ChestLow;FKA-671_ChestTop,False,True,True,False,False
16225,16227,135.2083,135.225,0.0167,GAP_GE_0P2,gaps_over_0p2,FKA-671_ChestTop,False,True,False,False,False
16228,16230,135.2333,135.25,0.0167,EDGE_EFFECT,edge_effect,,False,False,False,False,True
16628,16628,138.5667,138.5667,0.0,ARTIFACT_SIGMA,artifact_sigma,FKA-671_ChestLow,False,False,True,False,False
16937,16941,141.1417,141.175,0.0333,SEGMENT_SWAP,segment_swap,FKA-671_RHandIn__FKA-671_RHandOut,False,False,False,True,False
17162,17162,143.0167,143.0167,0.0,ARTIFACT_SIGMA,artifact_sigma,FKA-671_ChestTop,False,False,True,False,False
17170,17170,143.0833,143.0833,0.0,ARTIFACT_SIGMA,artifact_sigma,FKA-671_ChestTop,False,False,True,False,False
17271,17323,143.925,144.3583,0.4333,GAP_GE_0P2,gaps_over_0p2,FKA-671_ChestTop,False,True,False,False,False
17348,17361,144.5667,144.675,0.1083,SEGMENT_SWAP,segment_swap,FKA-671_RHandIn__FKA-671_RHandOut;FKA-671_RHandIn__FKA-671_RWristOut,False,False,False,True,False
17484,17484,145.7,145.7,0.0,ARTIFACT_SIGMA,artifact_sigma,FKA-671_ChestLow,False,False,True,False,False
17486,17486,145.7167,145.7167,0.0,ARTIFACT_SIGMA,artifact_sigma,FKA-671_ChestLow,False,False,True,False,False
17675,17675,147.2917,147.2917,0.0,ARTIFACT_SIGMA,artifact_sigma,FKA-671_ChestLow,False,False,True,False,False
17678,17678,147.3167,147.3167,0.0,ARTIFACT_SIGMA,artifact_sigma,FKA-671_ChestLow,False,False,True,False,False
17692,17699,147.4333,147.4917,0.0583,EDGE_EFFECT,edge_effect,,False,False,False,False,True
17700,17769,147.5,148.075,0.575,GAP_GE_0P5,gaps_over_0p5,FKA-671_ChestTop,True,False,False,False,False
17770,17777,148.0833,148.1417,0.0583,EDGE_EFFECT,edge_effect,,False,False,False,False,True
18349,18349,152.9083,152.9083,0.0,ARTIFACT_SIGMA,artifact_sigma,FKA-671_WaistLFront,False,False,True,False,False
18515,18515,154.2917,154.2917,0.0,ARTIFACT_SIGMA,artifact_sigma,FKA-671_LShoulderTop,False,False,True,False,False
18977,18977,158.1417,158.1417,0.0,ARTIFACT_SIGMA,artifact_sigma,FKA-671_ChestTop,False,False,True,False,False
18985,18985,158.2083,158.2083,0.0,ARTIFACT_SIGMA,artifact_sigma,FKA-671_BackTop,False,False,True,False,False
19943,19943,166.1917,166.1917,0.0,ARTIFACT_SIGMA,artifact_sigma,FKA-671_HeadFront,False,False,True,False,False
19945,19945,166.2083,166.2083,0.0,ARTIFACT_SIGMA,artifact_sigma,FKA-671_HeadFront,False,False,True,False,False
19947,19947,166.225,166.225,0.0,ARTIFACT_SIGMA,artifact_sigma,FKA-671_HeadFront,False,False,True,False,False
19949,19949,166.2417,166.2417,0.0,ARTIFACT_SIGMA,artifact_sigma,FKA-671_HeadFront,False,False,True,False,False
19951,19951,166.2583,166.2583,0.0,ARTIFACT_SIGMA,artifact_sigma,FKA-671_HeadRight;FKA-671_HeadTop,False,False,True,False,False
19953,19953,166.275,166.275,0.0,ARTIFACT_SIGMA,artifact_sigma,FKA-671_HeadRight,False,False,True,False,False
19955,19955,166.2917,166.2917,0.0,ARTIFACT_SIGMA,artifact_sigma,FKA-671_BackTop;FKA-671_ChestTop;FKA-671_HeadRight,False,False,True,False,False
19957,19957,166.3083,166.3083,0.0,ARTIFACT_SIGMA,artifact_sigma,FKA-671_HeadRight;FKA-671_RShoulderTop,False,False,True,False,False
19980,19997,166.5,166.6417,0.1417,GAP_GE_0P2,gaps_over_0p2,FKA-671_WaistRFront,False,True,False,False,False
19998,19998,166.65,166.65,0.0,GAP_GE_0P2;ARTIFACT_SIGMA,artifact_sigma,FKA-671_LHandOut;FKA-671_WaistLFront;FKA-671_WaistRFront,False,True,True,False,False
19999,20000,166.6583,166.6667,0.0083,GAP_GE_0P2,gaps_over_0p2,FKA-671_WaistRFront,False,True,False,False,False
20001,20001,166.675,166.675,0.0,GAP_GE_0P2;ARTIFACT_SIGMA,artifact_sigma,FKA-671_LWristOut;FKA-671_WaistRFront,False,True,True,False,False
20002,20003,166.6833,166.6917,0.0083,GAP_GE_0P2,gaps_over_0p2,FKA-671_WaistRFront,False,True,False,False,False
20004,20004,166.7,166.7,0.0,GAP_GE_0P2;ARTIFACT_SIGMA,artifact_sigma,FKA-671_LWristOut;FKA-671_WaistRFront,False,True,True,False,False
20005,20006,166.7083,166.7167,0.0083,GAP_GE_0P2,gaps_over_0p2,FKA-671_WaistRFront,False,True,False,False,False
20007,20007,166.725,166.725,0.0,GAP_GE_0P2;ARTIFACT_SIGMA,artifact_sigma,FKA-671_LWristOut;FKA-671_WaistRFront,False,True,True,False,False
20008,20010,166.7333,166.75,0.0167,GAP_GE_0P2,gaps_over_0p2,FKA-671_WaistRFront,False,True,False,False,False
20104,20116,167.5333,167.6333,0.1,SEGMENT_SWAP,segment_swap,FKA-671_LKneeOut__FKA-671_LThighFront;FKA-671_RHandIn,False,False,False,True,False
20200,20200,168.3333,168.3333,0.0,ARTIFACT_SIGMA,artifact_sigma,FKA-671_LFArm,False,False,True,False,False
20244,20244,168.7,168.7,0.0,ARTIFACT_SIGMA,artifact_sigma,FKA-671_HeadLeft,False,False,True,False,False
20247,20247,168.725,168.725,0.0,ARTIFACT_SIGMA,artifact_sigma,FKA-671_HeadLeft,False,False,True,False,False
20249,20249,168.7417,168.7417,0.0,ARTIFACT_SIGMA,artifact_sigma,FKA-671_HeadLeft,False,False,True,False,False
20252,20252,168.7667,168.7667,0.0,ARTIFACT_SIGMA,artifact_sigma,FKA-671_HeadLeft,False,False,True,False,False
20333,20333,169.4417,169.4417,0.0,ARTIFACT_SIGMA,artifact_sigma,FKA-671_HeadTop,False,False,True,False,False
20593,20593,171.6083,171.6083,0.0,ARTIFACT_SIGMA,artifact_sigma,FKA-671_LShoulderTop,False,False,True,False,False
20863,20891,173.8583,174.0917,0.2333,SEGMENT_SWAP,segment_swap,FKA-671_RShoulderTop__FKA-671_RUArmHigh,False,False,False,True,False
20892,20892,174.1,174.1,0.0,ARTIFACT_SIGMA,artifact_sigma,FKA-671_RShoulderTop,False,False,True,False,False
22374,22374,186.45,186.45,0.0,ARTIFACT_SIGMA,artifact_sigma,FKA-671_WaistLFront,False,False,True,False,False
22693,22694,189.1083,189.1167,0.0083,ARTIFACT_SIGMA,artifact_sigma,FKA-671_RKneeOut;FKA-671_RShin,False,False,True,False,False
22696,22696,189.1333,189.1333,0.0,ARTIFACT_SIGMA,artifact_sigma,FKA-671_RShin,False,False,True,False,False
23839,23888,198.6583,199.0667,0.4083,SEGMENT_SWAP,segment_swap,FKA-671_LKneeOut__FKA-671_LThighFront,False,False,False,True,False
23951,23958,199.5917,199.65,0.0583,SEGMENT_SWAP,segment_swap,FKA-671_RHandIn__FKA-671_RHandOut,False,False,False,True,False
23971,23974,199.7583,199.7833,0.025,SEGMENT_SWAP,segment_swap,FKA-671_RHandIn__FKA-671_RHandOut,False,False,False,True,False
24002,24035,200.0167,200.2917,0.275,SEGMENT_SWAP,segment_swap,FKA-671_LKneeOut__FKA-671_LThighFront,False,False,False,True,False
24108,24147,200.9,201.225,0.325,SEGMENT_SWAP,segment_swap,FKA-671_LKneeOut__FKA-671_LThighFront,False,False,False,True,False
24170,24170,201.4167,201.4167,0.0,ARTIFACT_SIGMA,artifact_sigma,FKA-671_WaistLFront,False,False,True,False,False
24206,24206,201.7167,201.7167,0.0,ARTIFACT_SIGMA,artifact_sigma,FKA-671_LAnkleOut,False,False,True,False,False
24208,24208,201.7333,201.7333,0.0,ARTIFACT_SIGMA,artifact_sigma,FKA-671_LAnkleOut,False,False,True,False,False
24211,24211,201.7583,201.7583,0.0,ARTIFACT_SIGMA,artifact_sigma,FKA-671_LShin,False,False,True,False,False
24263,24338,202.1917,202.8167,0.625,SEGMENT_SWAP,segment_swap,FKA-671_LKneeOut__FKA-671_LThighFront,False,False,False,True,False
24476,24531,203.9667,204.425,0.4583,SEGMENT_SWAP,segment_swap,FKA-671_LKneeOut__FKA-671_LThighFront,False,False,False,True,False
24698,24699,205.8167,205.825,0.0083,SEGMENT_SWAP,segment_swap,FKA-671_LKneeOut__FKA-671_LThighFront,False,False,False,True,False
24779,24779,206.4917,206.4917,0.0,ARTIFACT_SIGMA,artifact_sigma,FKA-671_LShin,False,False,True,False,False
24781,24781,206.5083,206.5083,0.0,ARTIFACT_SIGMA,artifact_sigma,FKA-671_LShin,False,False,True,False,False
24783,24783,206.525,206.525,0.0,ARTIFACT_SIGMA,artifact_sigma,FKA-671_LShin,False,False,True,False,False
24785,24785,206.5417,206.5417,0.0,ARTIFACT_SIGMA,artifact_sigma,FKA-671_LShin,False,False,True,False,False
24856,24930,207.1333,207.75,0.6167,SEGMENT_SWAP,segment_swap,FKA-671_LKneeOut__FKA-671_LThighFront;FKA-671_RHandIn,False,False,False,True,False
25169,25169,209.7417,209.7417,0.0,ARTIFACT_SIGMA,artifact_sigma,FKA-671_WaistLFront,False,False,True,False,False
25173,25173,209.775,209.775,0.0,ARTIFACT_SIGMA,artifact_sigma,FKA-671_WaistLFront,False,False,True,False,False
25191,25191,209.925,209.925,0.0,ARTIFACT_SIGMA,artifact_sigma,FKA-671_WaistRFront,False,False,True,False,False
25226,25240,210.2167,210.3333,0.1167,SEGMENT_SWAP,segment_swap,FKA-671_LKneeOut__FKA-671_LThighFront,False,False,False,True,False
25293,25293,210.775,210.775,0.0,ARTIFACT_SIGMA,artifact_sigma,FKA-671_BackRight,False,False,True,False,False
25295,25298,210.7917,210.8167,0.025,ARTIFACT_SIGMA,artifact_sigma,FKA-671_BackLeft;FKA-671_WaistCBack;FKA-671_WaistLBack;FKA-671_WaistRBack,False,False,True,False,False
25308,25308,210.9,210.9,0.0,ARTIFACT_SIGMA,artifact_sigma,FKA-671_RThighSide,False,False,True,False,False
25320,25320,211.0,211.0,0.0,ARTIFACT_SIGMA,artifact_sigma,FKA-671_RHeel,False,False,True,False,False
25326,25326,211.05,211.05,0.0,ARTIFACT_SIGMA,artifact_sigma,FKA-671_WaistLFront,False,False,True,False,False
25328,25328,211.0667,211.0667,0.0,ARTIFACT_SIGMA,artifact_sigma,FKA-671_LThighSide,False,False,True,False,False
25495,25495,212.4583,212.4583,0.0,ARTIFACT_SIGMA,artifact_sigma,FKA-671_RHandIn,False,False,True,False,False
27236,27242,226.9667,227.0167,0.05,SEGMENT_SWAP,segment_swap,FKA-671_RHandIn__FKA-671_RHandOut,False,False,False,True,False
27258,27265,227.15,227.2083,0.0583,SEGMENT_SWAP,segment_swap,FKA-671_RHandIn__FKA-671_RHandOut,False,False,False,True,False
27538,27538,229.4833,229.4833,0.0,ARTIFACT_SIGMA,artifact_sigma,FKA-671_ChestLow;FKA-671_RHandIn,False,False,True,False,False
27763,27763,231.3583,231.3583,0.0,ARTIFACT_SIGMA,artifact_sigma,FKA-671_WaistLBack,False,False,True,False,False
27908,27908,232.5667,232.5667,0.0,ARTIFACT_SIGMA,artifact_sigma,FKA-671_WaistRBack,False,False,True,False,False
27963,27963,233.025,233.025,0.0,ARTIFACT_SIGMA,artifact_sigma,FKA-671_LHandIn,False,False,True,False,False
28019,28019,233.4917,233.4917,0.0,ARTIFACT_SIGMA,artifact_sigma,FKA-671_LHandOut,False,False,True,False,False
28074,28074,233.95,233.95,0.0,ARTIFACT_SIGMA,artifact_sigma,FKA-671_LHandIn,False,False,True,False,False
28085,28085,234.0417,234.0417,0.0,ARTIFACT_SIGMA,artifact_sigma,FKA-671_RElbowOut,False,False,True,False,False
28092,28092,234.1,234.1,0.0,SEGMENT_SWAP,segment_swap,FKA-671_RHandIn__FKA-671_RHandOut,False,False,False,True,False
28115,28115,234.2917,234.2917,0.0,ARTIFACT_SIGMA,artifact_sigma,FKA-671_RShoulderTop,False,False,True,False,False
28163,28163,234.6917,234.6917,0.0,SEGMENT_SWAP,segment_swap,FKA-671_RHandIn__FKA-671_RHandOut,False,False,False,True,False
28165,28165,234.7083,234.7083,0.0,ARTIFACT_SIGMA,artifact_sigma,FKA-671_RHandIn,False,False,True,False,False
28576,28576,238.1333,238.1333,0.0,ARTIFACT_SIGMA,artifact_sigma,FKA-671_RShoulderTop,False,False,True,False,False
28649,28653,238.7417,238.775,0.0333,SEGMENT_SWAP,segment_swap,FKA-671_RHandIn__FKA-671_RHandOut;FKA-671_RHandIn__FKA-671_RWristOut,False,False,False,True,False
28672,28672,238.9333,238.9333,0.0,ARTIFACT_SIGMA,artifact_sigma,FKA-671_LUArmHigh,False,False,True,False,False
28690,28690,239.0833,239.0833,0.0,ARTIFACT_SIGMA,artifact_sigma,FKA-671_LElbowOut,False,False,True,False,False
28846,28846,240.3833,240.3833,0.0,ARTIFACT_SIGMA,artifact_sigma,FKA-671_WaistLFront,False,False,True,False,False
28931,28947,241.0917,241.225,0.1333,SEGMENT_SWAP,segment_swap,FKA-671_LHandIn;FKA-671_LKneeOut__FKA-671_LThighFront,False,False,False,True,False
29030,29030,241.9167,241.9167,0.0,ARTIFACT_SIGMA,artifact_sigma,FKA-671_HeadTop,False,False,True,False,False
29032,29032,241.9333,241.9333,0.0,SEGMENT_SWAP,segment_swap,FKA-671_RHandIn__FKA-671_RHandOut,False,False,False,True,False
29054,29056,242.1167,242.1333,0.0167,SEGMENT_SWAP,segment_swap,FKA-671_RHandIn__FKA-671_RHandOut;FKA-671_RHandIn__FKA-671_RWristOut,False,False,False,True,False
29061,29061,242.175,242.175,0.0,ARTIFACT_SIGMA,artifact_sigma,FKA-671_RKneeOut;FKA-671_RShin,False,False,True,False,False
29064,29064,242.2,242.2,0.0,ARTIFACT_SIGMA,artifact_sigma,FKA-671_LHandIn;FKA-671_RThighSide,False,False,True,False,False
29066,29068,242.2167,242.2333,0.0167,ARTIFACT_SIGMA,artifact_sigma,FKA-671_LHandOut;FKA-671_RKneeOut;FKA-671_RThighFront;FKA-671_RThighSide,False,False,True,False,False
29074,29074,242.2833,242.2833,0.0,ARTIFACT_SIGMA,artifact_sigma,FKA-671_LHandIn,False,False,True,False,False
29076,29076,242.3,242.3,0.0,ARTIFACT_SIGMA,artifact_sigma,FKA-671_LHandIn,False,False,True,False,False
29150,29150,242.9167,242.9167,0.0,ARTIFACT_SIGMA,artifact_sigma,FKA-671_RThighFront,False,False,True,False,False
29160,29160,243.0,243.0,0.0,ARTIFACT_SIGMA,artifact_sigma,FKA-671_RThighSide,False,False,True,False,False
29184,29184,243.2,243.2,0.0,ARTIFACT_SIGMA,artifact_sigma,FKA-671_RHandIn,False,False,True,False,False
29189,29189,243.2417,243.2417,0.0,ARTIFACT_SIGMA,artifact_sigma,FKA-671_RThighFront,False,False,True,False,False
29195,29195,243.2917,243.2917,0.0,ARTIFACT_SIGMA,artifact_sigma,FKA-671_LHandIn,False,False,True,False,False
29272,29273,243.9333,243.9417,0.0083,ARTIFACT_SIGMA,artifact_sigma,FKA-671_BackTop;FKA-671_RShoulderBack;FKA-671_RShoulderTop,False,False,True,False,False
29285,29288,244.0417,244.0667,0.025,SEGMENT_SWAP,segment_swap,FKA-671_LKneeOut__FKA-671_LThighFront,False,False,False,True,False
29302,29308,244.1833,244.2333,0.05,SEGMENT_SWAP,segment_swap,FKA-671_RHandIn__FKA-671_RHandOut;FKA-671_RHandIn__FKA-671_RWristOut,False,False,False,True,False
29343,29343,244.525,244.525,0.0,ARTIFACT_SIGMA,artifact_sigma,FKA-671_RUArmHigh,False,False,True,False,False
29345,29345,244.5417,244.5417,0.0,ARTIFACT_SIGMA,artifact_sigma,FKA-671_RUArmHigh,False,False,True,False,False
29346,29365,244.55,244.7083,0.1583,SEGMENT_SWAP,segment_swap,FKA-671_LKneeOut__FKA-671_LThighFront,False,False,False,True,False
29366,29366,244.7167,244.7167,0.0,ARTIFACT_SIGMA;SEGMENT_SWAP,segment_swap,FKA-671_LKneeOut__FKA-671_LThighFront;FKA-671_LThighFront,False,False,True,True,False
29367,29370,244.725,244.75,0.025,SEGMENT_SWAP,segment_swap,FKA-671_LKneeOut__FKA-671_LThighFront,False,False,False,True,False
29371,29374,244.7583,244.7833,0.025,ARTIFACT_SIGMA;SEGMENT_SWAP,segment_swap,FKA-671_LKneeOut;FKA-671_LKneeOut__FKA-671_LThighFront;FKA-671_LThighFront;FKA-671_LThighSide,False,False,True,True,False
29375,29375,244.7917,244.7917,0.0,SEGMENT_SWAP,segment_swap,FKA-671_LKneeOut__FKA-671_LThighFront,False,False,False,True,False
29376,29376,244.8,244.8,0.0,ARTIFACT_SIGMA,artifact_sigma,FKA-671_LKneeOut;FKA-671_LThighSide,False,False,True,False,False
29381,29381,244.8417,244.8417,0.0,ARTIFACT_SIGMA,artifact_sigma,FKA-671_LHandOut,False,False,True,False,False
29400,29400,245.0,245.0,0.0,ARTIFACT_SIGMA,artifact_sigma,FKA-671_RFArm,False,False,True,False,False
29409,29410,245.075,245.0833,0.0083,ARTIFACT_SIGMA,artifact_sigma,FKA-671_LToeOut;FKA-671_LToeTip,False,False,True,False,False
29413,29413,245.1083,245.1083,0.0,ARTIFACT_SIGMA,artifact_sigma,FKA-671_LFArm,False,False,True,False,False
29415,29415,245.125,245.125,0.0,ARTIFACT_SIGMA,artifact_sigma,FKA-671_LThighSide,False,False,True,False,False
29420,29420,245.1667,245.1667,0.0,ARTIFACT_SIGMA,artifact_sigma,FKA-671_LHandOut,False,False,True,False,False
29436,29436,245.3,245.3,0.0,ARTIFACT_SIGMA,artifact_sigma,FKA-671_LHeel,False,False,True,False,False
29460,29460,245.5,245.5,0.0,ARTIFACT_SIGMA,artifact_sigma,FKA-671_LUArmHigh,False,False,True,False,False
29464,29465,245.5333,245.5417,0.0083,ARTIFACT_SIGMA,artifact_sigma,FKA-671_LShoulderBack;FKA-671_LShoulderTop,False,False,True,False,False
29467,29467,245.5583,245.5583,0.0,ARTIFACT_SIGMA,artifact_sigma,FKA-671_LToeTip,False,False,True,False,False
29469,29470,245.575,245.5833,0.0083,ARTIFACT_SIGMA,artifact_sigma,FKA-671_LToeOut;FKA-671_LToeTip;FKA-671_RHandIn__FKA-671_RHandOut,False,False,True,False,False
29471,29472,245.5917,245.6,0.0083,SEGMENT_SWAP,segment_swap,FKA-671_RHandIn__FKA-671_RHandOut;FKA-671_RHandIn__FKA-671_RWristOut,False,False,False,True,False
29473,29474,245.6083,245.6167,0.0083,ARTIFACT_SIGMA;SEGMENT_SWAP,segment_swap,FKA-671_LFArm;FKA-671_LToeIn;FKA-671_RHandIn__FKA-671_RHandOut;FKA-671_RHandIn__FKA-671_RWristOut,False,False,True,True,False
29475,29475,245.625,245.625,0.0,SEGMENT_SWAP,segment_swap,FKA-671_RHandIn__FKA-671_RHandOut;FKA-671_RHandIn__FKA-671_RWristOut,False,False,False,True,False
29476,29476,245.6333,245.6333,0.0,ARTIFACT_SIGMA;SEGMENT_SWAP,segment_swap,FKA-671_LFArm;FKA-671_RHandIn__FKA-671_RHandOut,False,False,True,True,False
29480,29480,245.6667,245.6667,0.0,ARTIFACT_SIGMA,artifact_sigma,FKA-671_LShoulderTop,False,False,True,False,False
29484,29484,245.7,245.7,0.0,ARTIFACT_SIGMA,artifact_sigma,FKA-671_LHeel,False,False,True,False,False
29490,29490,245.75,245.75,0.0,ARTIFACT_SIGMA,artifact_sigma,FKA-671_RElbowOut,False,False,True,False,False
29498,29498,245.8167,245.8167,0.0,ARTIFACT_SIGMA,artifact_sigma,FKA-671_RWristOut,False,False,True,False,False
29500,29501,245.8333,245.8417,0.0083,ARTIFACT_SIGMA,artifact_sigma,FKA-671_RHandOut;FKA-671_RWristOut,False,False,True,False,False
29504,29504,245.8667,245.8667,0.0,ARTIFACT_SIGMA,artifact_sigma,FKA-671_RWristOut,False,False,True,False,False
29506,29506,245.8833,245.8833,0.0,ARTIFACT_SIGMA,artifact_sigma,FKA-671_RHandOut;FKA-671_RWristOut,False,False,True,False,False
29512,29512,245.9333,245.9333,0.0,ARTIFACT_SIGMA,artifact_sigma,FKA-671_RFArm,False,False,True,False,False
