participant_id,session_id,timepoint,part_id,repetition_id,source_file,start_frame,end_frame,time_sec,end_time_sec,gap_flag,jump_flag,swap_candidate_flag,artifact_flag,unlabeled_burden_flag,marker_set_id,marker_set_mismatch_or_prefix_change_flag,dominant_reason,affected_markers,affected_marker_count
671,T2_P1_R2,T2,P1,R2,671_T2_P1_R2_Take 2026-01-15 04.35.25 PM_009.csv,15810,15834,131.75,131.95,True,False,False,False,False,f843d515a491ec5b,True,gaps_over_0p2,FKA-671_ChestTop;FKA-671_RHandIn,2
671,T2_P1_R2,T2,P1,R2,671_T2_P1_R2_Take 2026-01-15 04.35.25 PM_009.csv,15835,15842,131.9583,132.0167,True,False,True,False,False,f843d515a491ec5b,True,segment_swap,FKA-671_ChestTop__FKA-671_WaistCBack;FKA-671_RHandIn,2
671,T2_P1_R2,T2,P1,R2,671_T2_P1_R2_Take 2026-01-15 04.35.25 PM_009.csv,15843,16032,132.025,133.6,True,False,False,False,False,f843d515a491ec5b,True,gaps_over_0p5,FKA-671_ChestTop,1
671,T2_P1_R2,T2,P1,R2,671_T2_P1_R2_Take 2026-01-15 04.35.25 PM_009.csv,16033,16040,133.6083,133.6667,False,False,False,False,False,f843d515a491ec5b,True,edge_effect,,0
671,T2_P1_R2,T2,P1,R2,671_T2_P1_R2_Take 2026-01-15 04.35.25 PM_009.csv,16121,16128,134.3417,134.4,False,False,False,False,False,f843d515a491ec5b,True,edge_effect,,0
671,T2_P1_R2,T2,P1,R2,671_T2_P1_R2_Take 2026-01-15 04.35.25 PM_009.csv,16129,16200,134.4083,135.0,True,False,False,False,False,f843d515a491ec5b,True,gaps_over_0p5,FKA-671_ChestLow,1
671,T2_P1_R2,T2,P1,R2,671_T2_P1_R2_Take 2026-01-15 04.35.25 PM_009.csv,16201,16222,135.0083,135.1833,True,False,False,False,False,f843d515a491ec5b,True,gaps_over_0p5,FKA-671_ChestLow;FKA-671_ChestTop,2
671,T2_P1_R2,T2,P1,R2,671_T2_P1_R2_Take 2026-01-15 04.35.25 PM_009.csv,16223,16223,135.1917,135.1917,True,False,False,False,False,f843d515a491ec5b,True,gaps_over_0p2,FKA-671_ChestTop,1
671,T2_P1_R2,T2,P1,R2,671_T2_P1_R2_Take 2026-01-15 04.35.25 PM_009.csv,16224,16224,135.2,135.2,True,False,False,True,False,f843d515a491ec5b,True,artifact_sigma,FKA-671_ChestLow;FKA-671_ChestTop,2
671,T2_P1_R2,T2,P1,R2,671_T2_P1_R2_Take 2026-01-15 04.35.25 PM_009.csv,16225,16227,135.2083,135.225,True,False,False,False,False,f843d515a491ec5b,True,gaps_over_0p2,FKA-671_ChestTop,1
671,T2_P1_R2,T2,P1,R2,671_T2_P1_R2_Take 2026-01-15 04.35.25 PM_009.csv,16228,16230,135.2333,135.25,False,False,False,False,False,f843d515a491ec5b,True,edge_effect,,0
671,T2_P1_R2,T2,P1,R2,671_T2_P1_R2_Take 2026-01-15 04.35.25 PM_009.csv,16628,16628,138.5667,138.5667,False,False,False,True,False,f843d515a491ec5b,True,artifact_sigma,FKA-671_ChestLow,1
671,T2_P1_R2,T2,P1,R2,671_T2_P1_R2_Take 2026-01-15 04.35.25 PM_009.csv,16937,16941,141.1417,141.175,False,False,True,False,False,f843d515a491ec5b,True,segment_swap,FKA-671_RHandIn__FKA-671_RHandOut,1
671,T2_P1_R2,T2,P1,R2,671_T2_P1_R2_Take 2026-01-15 04.35.25 PM_009.csv,17162,17162,143.0167,143.0167,False,False,False,True,False,f843d515a491ec5b,True,artifact_sigma,FKA-671_ChestTop,1
671,T2_P1_R2,T2,P1,R2,671_T2_P1_R2_Take 2026-01-15 04.35.25 PM_009.csv,17170,17170,143.0833,143.0833,False,False,False,True,False,f843d515a491ec5b,True,artifact_sigma,FKA-671_ChestTop,1
671,T2_P1_R2,T2,P1,R2,671_T2_P1_R2_Take 2026-01-15 04.35.25 PM_009.csv,17271,17323,143.925,144.3583,True,False,False,False,False,f843d515a491ec5b,True,gaps_over_0p2,FKA-671_ChestTop,1
671,T2_P1_R2,T2,P1,R2,671_T2_P1_R2_Take 2026-01-15 04.35.25 PM_009.csv,17348,17361,144.5667,144.675,False,False,True,False,False,f843d515a491ec5b,True,segment_swap,FKA-671_RHandIn__FKA-671_RHandOut;FKA-671_RHandIn__FKA-671_RWristOut,2
671,T2_P1_R2,T2,P1,R2,671_T2_P1_R2_Take 2026-01-15 04.35.25 PM_009.csv,17484,17484,145.7,145.7,False,False,False,True,False,f843d515a491ec5b,True,artifact_sigma,FKA-671_ChestLow,1
671,T2_P1_R2,T2,P1,R2,671_T2_P1_R2_Take 2026-01-15 04.35.25 PM_009.csv,17486,17486,145.7167,145.7167,False,False,False,True,False,f843d515a491ec5b,True,artifact_sigma,FKA-671_ChestLow,1
671,T2_P1_R2,T2,P1,R2,671_T2_P1_R2_Take 2026-01-15 04.35.25 PM_009.csv,17675,17675,147.2917,147.2917,False,False,False,True,False,f843d515a491ec5b,True,artifact_sigma,FKA-671_ChestLow,1
671,T2_P1_R2,T2,P1,R2,671_T2_P1_R2_Take 2026-01-15 04.35.25 PM_009.csv,17678,17678,147.3167,147.3167,False,False,False,True,False,f843d515a491ec5b,True,artifact_sigma,FKA-671_ChestLow,1
671,T2_P1_R2,T2,P1,R2,671_T2_P1_R2_Take 2026-01-15 04.35.25 PM_009.csv,17692,17699,147.4333,147.4917,False,False,False,False,False,f843d515a491ec5b,True,edge_effect,,0
671,T2_P1_R2,T2,P1,R2,671_T2_P1_R2_Take 2026-01-15 04.35.25 PM_009.csv,17700,17769,147.5,148.075,True,False,False,False,False,f843d515a491ec5b,True,gaps_over_0p5,FKA-671_ChestTop,1
671,T2_P1_R2,T2,P1,R2,671_T2_P1_R2_Take 2026-01-15 04.35.25 PM_009.csv,17770,17777,148.0833,148.1417,False,False,False,False,False,f843d515a491ec5b,True,edge_effect,,0
671,T2_P1_R2,T2,P1,R2,671_T2_P1_R2_Take 2026-01-15 04.35.25 PM_009.csv,18349,18349,152.9083,152.9083,False,False,False,True,False,f843d515a491ec5b,True,artifact_sigma,FKA-671_WaistLFront,1
671,T2_P1_R2,T2,P1,R2,671_T2_P1_R2_Take 2026-01-15 04.35.25 PM_009.csv,18515,18515,154.2917,154.2917,False,False,False,True,False,f843d515a491ec5b,True,artifact_sigma,FKA-671_LShoulderTop,1
671,T2_P1_R2,T2,P1,R2,671_T2_P1_R2_Take 2026-01-15 04.35.25 PM_009.csv,18977,18977,158.1417,158.1417,False,False,False,True,False,f843d515a491ec5b,True,artifact_sigma,FKA-671_ChestTop,1
671,T2_P1_R2,T2,P1,R2,671_T2_P1_R2_Take 2026-01-15 04.35.25 PM_009.csv,18985,18985,158.2083,158.2083,False,False,False,True,False,f843d515a491ec5b,True,artifact_sigma,FKA-671_BackTop,1
671,T2_P1_R2,T2,P1,R2,671_T2_P1_R2_Take 2026-01-15 04.35.25 PM_009.csv,19943,19943,166.1917,166.1917,False,False,False,True,False,f843d515a491ec5b,True,artifact_sigma,FKA-671_HeadFront,1
671,T2_P1_R2,T2,P1,R2,671_T2_P1_R2_Take 2026-01-15 04.35.25 PM_009.csv,19945,19945,166.2083,166.2083,False,False,False,True,False,f843d515a491ec5b,True,artifact_sigma,FKA-671_HeadFront,1
671,T2_P1_R2,T2,P1,R2,671_T2_P1_R2_Take 2026-01-15 04.35.25 PM_009.csv,19947,19947,166.225,166.225,False,False,False,True,False,f843d515a491ec5b,True,artifact_sigma,FKA-671_HeadFront,1
671,T2_P1_R2,T2,P1,R2,671_T2_P1_R2_Take 2026-01-15 04.35.25 PM_009.csv,19949,19949,166.2417,166.2417,False,False,False,True,False,f843d515a491ec5b,True,artifact_sigma,FKA-671_HeadFront,1
671,T2_P1_R2,T2,P1,R2,671_T2_P1_R2_Take 2026-01-15 04.35.25 PM_009.csv,19951,19951,166.2583,166.2583,False,False,False,True,False,f843d515a491ec5b,True,artifact_sigma,FKA-671_HeadRight;FKA-671_HeadTop,2
671,T2_P1_R2,T2,P1,R2,671_T2_P1_R2_Take 2026-01-15 04.35.25 PM_009.csv,19953,19953,166.275,166.275,False,False,False,True,False,f843d515a491ec5b,True,artifact_sigma,FKA-671_HeadRight,1
671,T2_P1_R2,T2,P1,R2,671_T2_P1_R2_Take 2026-01-15 04.35.25 PM_009.csv,19955,19955,166.2917,166.2917,False,False,False,True,False,f843d515a491ec5b,True,artifact_sigma,FKA-671_BackTop;FKA-671_ChestTop;FKA-671_HeadRight,3
671,T2_P1_R2,T2,P1,R2,671_T2_P1_R2_Take 2026-01-15 04.35.25 PM_009.csv,19957,19957,166.3083,166.3083,False,False,False,True,False,f843d515a491ec5b,True,artifact_sigma,FKA-671_HeadRight;FKA-671_RShoulderTop,2
671,T2_P1_R2,T2,P1,R2,671_T2_P1_R2_Take 2026-01-15 04.35.25 PM_009.csv,19980,19997,166.5,166.6417,True,False,False,False,False,f843d515a491ec5b,True,gaps_over_0p2,FKA-671_WaistRFront,1
671,T2_P1_R2,T2,P1,R2,671_T2_P1_R2_Take 2026-01-15 04.35.25 PM_009.csv,19998,19998,166.65,166.65,True,False,False,True,False,f843d515a491ec5b,True,artifact_sigma,FKA-671_LHandOut;FKA-671_WaistLFront;FKA-671_WaistRFront,3
671,T2_P1_R2,T2,P1,R2,671_T2_P1_R2_Take 2026-01-15 04.35.25 PM_009.csv,19999,20000,166.6583,166.6667,True,False,False,False,False,f843d515a491ec5b,True,gaps_over_0p2,FKA-671_WaistRFront,1
671,T2_P1_R2,T2,P1,R2,671_T2_P1_R2_Take 2026-01-15 04.35.25 PM_009.csv,20001,20001,166.675,166.675,True,False,False,True,False,f843d515a491ec5b,True,artifact_sigma,FKA-671_LWristOut;FKA-671_WaistRFront,2
671,T2_P1_R2,T2,P1,R2,671_T2_P1_R2_Take 2026-01-15 04.35.25 PM_009.csv,20002,20003,166.6833,166.6917,True,False,False,False,False,f843d515a491ec5b,True,gaps_over_0p2,FKA-671_WaistRFront,1
671,T2_P1_R2,T2,P1,R2,671_T2_P1_R2_Take 2026-01-15 04.35.25 PM_009.csv,20004,20004,166.7,166.7,True,False,False,True,False,f843d515a491ec5b,True,artifact_sigma,FKA-671_LWristOut;FKA-671_WaistRFront,2
671,T2_P1_R2,T2,P1,R2,671_T2_P1_R2_Take 2026-01-15 04.35.25 PM_009.csv,20005,20006,166.7083,166.7167,True,False,False,False,False,f843d515a491ec5b,True,gaps_over_0p2,FKA-671_WaistRFront,1
671,T2_P1_R2,T2,P1,R2,671_T2_P1_R2_Take 2026-01-15 04.35.25 PM_009.csv,20007,20007,166.725,166.725,True,False,False,True,False,f843d515a491ec5b,True,artifact_sigma,FKA-671_LWristOut;FKA-671_WaistRFront,2
671,T2_P1_R2,T2,P1,R2,671_T2_P1_R2_Take 2026-01-15 04.35.25 PM_009.csv,20008,20010,166.7333,166.75,True,False,False,False,False,f843d515a491ec5b,True,gaps_over_0p2,FKA-671_WaistRFront,1
671,T2_P1_R2,T2,P1,R2,671_T2_P1_R2_Take 2026-01-15 04.35.25 PM_009.csv,20104,20116,167.5333,167.6333,False,False,True,False,False,f843d515a491ec5b,True,segment_swap,FKA-671_LKneeOut__FKA-671_LThighFront;FKA-671_RHandIn,2
671,T2_P1_R2,T2,P1,R2,671_T2_P1_R2_Take 2026-01-15 04.35.25 PM_009.csv,20200,20200,168.3333,168.3333,False,False,False,True,False,f843d515a491ec5b,True,artifact_sigma,FKA-671_LFArm,1
671,T2_P1_R2,T2,P1,R2,671_T2_P1_R2_Take 2026-01-15 04.35.25 PM_009.csv,20244,20244,168.7,168.7,False,False,False,True,False,f843d515a491ec5b,True,artifact_sigma,FKA-671_HeadLeft,1
671,T2_P1_R2,T2,P1,R2,671_T2_P1_R2_Take 2026-01-15 04.35.25 PM_009.csv,20247,20247,168.725,168.725,False,False,False,True,False,f843d515a491ec5b,True,artifact_sigma,FKA-671_HeadLeft,1
671,T2_P1_R2,T2,P1,R2,671_T2_P1_R2_Take 2026-01-15 04.35.25 PM_009.csv,20249,20249,168.7417,168.7417,False,False,False,True,False,f843d515a491ec5b,True,artifact_sigma,FKA-671_HeadLeft,1
671,T2_P1_R2,T2,P1,R2,671_T2_P1_R2_Take 2026-01-15 04.35.25 PM_009.csv,20252,20252,168.7667,168.7667,False,False,False,True,False,f843d515a491ec5b,True,artifact_sigma,FKA-671_HeadLeft,1
671,T2_P1_R2,T2,P1,R2,671_T2_P1_R2_Take 2026-01-15 04.35.25 PM_009.csv,20333,20333,169.4417,169.4417,False,False,False,True,False,f843d515a491ec5b,True,artifact_sigma,FKA-671_HeadTop,1
671,T2_P1_R2,T2,P1,R2,671_T2_P1_R2_Take 2026-01-15 04.35.25 PM_009.csv,20593,20593,171.6083,171.6083,False,False,False,True,False,f843d515a491ec5b,True,artifact_sigma,FKA-671_LShoulderTop,1
671,T2_P1_R2,T2,P1,R2,671_T2_P1_R2_Take 2026-01-15 04.35.25 PM_009.csv,20863,20891,173.8583,174.0917,False,False,True,False,False,f843d515a491ec5b,True,segment_swap,FKA-671_RShoulderTop__FKA-671_RUArmHigh,1
671,T2_P1_R2,T2,P1,R2,671_T2_P1_R2_Take 2026-01-15 04.35.25 PM_009.csv,20892,20892,174.1,174.1,False,False,False,True,False,f843d515a491ec5b,True,artifact_sigma,FKA-671_RShoulderTop,1
671,T2_P1_R2,T2,P1,R2,671_T2_P1_R2_Take 2026-01-15 04.35.25 PM_009.csv,22374,22374,186.45,186.45,False,False,False,True,False,f843d515a491ec5b,True,artifact_sigma,FKA-671_WaistLFront,1
671,T2_P1_R2,T2,P1,R2,671_T2_P1_R2_Take 2026-01-15 04.35.25 PM_009.csv,22693,22694,189.1083,189.1167,False,False,False,True,False,f843d515a491ec5b,True,artifact_sigma,FKA-671_RKneeOut;FKA-671_RShin,2
671,T2_P1_R2,T2,P1,R2,671_T2_P1_R2_Take 2026-01-15 04.35.25 PM_009.csv,22696,22696,189.1333,189.1333,False,False,False,True,False,f843d515a491ec5b,True,artifact_sigma,FKA-671_RShin,1
671,T2_P1_R2,T2,P1,R2,671_T2_P1_R2_Take 2026-01-15 04.35.25 PM_009.csv,23839,23888,198.6583,199.0667,False,False,True,False,False,f843d515a491ec5b,True,segment_swap,FKA-671_LKneeOut__FKA-671_LThighFront,1
671,T2_P1_R2,T2,P1,R2,671_T2_P1_R2_Take 2026-01-15 04.35.25 PM_009.csv,23951,23958,199.5917,199.65,False,False,True,False,False,f843d515a491ec5b,True,segment_swap,FKA-671_RHandIn__FKA-671_RHandOut,1
671,T2_P1_R2,T2,P1,R2,671_T2_P1_R2_Take 2026-01-15 04.35.25 PM_009.csv,23971,23974,199.7583,199.7833,False,False,True,False,False,f843d515a491ec5b,True,segment_swap,FKA-671_RHandIn__FKA-671_RHandOut,1
671,T2_P1_R2,T2,P1,R2,671_T2_P1_R2_Take 2026-01-15 04.35.25 PM_009.csv,24002,24035,200.0167,200.2917,False,False,True,False,False,f843d515a491ec5b,True,segment_swap,FKA-671_LKneeOut__FKA-671_LThighFront,1
671,T2_P1_R2,T2,P1,R2,671_T2_P1_R2_Take 2026-01-15 04.35.25 PM_009.csv,24108,24147,200.9,201.225,False,False,True,False,False,f843d515a491ec5b,True,segment_swap,FKA-671_LKneeOut__FKA-671_LThighFront,1
671,T2_P1_R2,T2,P1,R2,671_T2_P1_R2_Take 2026-01-15 04.35.25 PM_009.csv,24170,24170,201.4167,201.4167,False,False,False,True,False,f843d515a491ec5b,True,artifact_sigma,FKA-671_WaistLFront,1
671,T2_P1_R2,T2,P1,R2,671_T2_P1_R2_Take 2026-01-15 04.35.25 PM_009.csv,24206,24206,201.7167,201.7167,False,False,False,True,False,f843d515a491ec5b,True,artifact_sigma,FKA-671_LAnkleOut,1
671,T2_P1_R2,T2,P1,R2,671_T2_P1_R2_Take 2026-01-15 04.35.25 PM_009.csv,24208,24208,201.7333,201.7333,False,False,False,True,False,f843d515a491ec5b,True,artifact_sigma,FKA-671_LAnkleOut,1
671,T2_P1_R2,T2,P1,R2,671_T2_P1_R2_Take 2026-01-15 04.35.25 PM_009.csv,24211,24211,201.7583,201.7583,False,False,False,True,False,f843d515a491ec5b,True,artifact_sigma,FKA-671_LShin,1
671,T2_P1_R2,T2,P1,R2,671_T2_P1_R2_Take 2026-01-15 04.35.25 PM_009.csv,24263,24338,202.1917,202.8167,False,False,True,False,False,f843d515a491ec5b,True,segment_swap,FKA-671_LKneeOut__FKA-671_LThighFront,1
671,T2_P1_R2,T2,P1,R2,671_T2_P1_R2_Take 2026-01-15 04.35.25 PM_009.csv,24476,24531,203.9667,204.425,False,False,True,False,False,f843d515a491ec5b,True,segment_swap,FKA-671_LKneeOut__FKA-671_LThighFront,1
