event_id,marker_name,body_region_group,method,start_frame,end_frame,start_time_s,end_time_s,duration_frames,duration_seconds,event_class,severity,near_gap,methods_in_event,peak_metric_value
E000047,FKA-671_LHandIn,wrist_hand,velocity_mad,29074,29074,242.283333,242.283333,1,0.008333,single_frame,minor,False,velocity_mad,6.131224
E000048,FKA-671_LHandIn,wrist_hand,velocity_mad,29076,29076,242.3,242.3,1,0.008333,single_frame,minor,False,velocity_mad,7.147707
E000049,FKA-671_LHandIn,wrist_hand,velocity_mad,29195,29195,243.291667,243.291667,1,0.008333,single_frame,minor,False,velocity_mad,7.386866
E000050,FKA-671_LHandIn,wrist_hand,velocity_mad,29577,29577,246.475,246.475,1,0.008333,single_frame,severe,False,velocity_mad,12.713575
E000051,FKA-671_LHandIn,wrist_hand,velocity_mad,29814,29814,248.45,248.45,1,0.008333,single_frame,moderate,False,velocity_mad,7.701622
E000052,FKA-671_RHandOut,wrist_hand,velocity_mad,14787,14787,123.225,123.225,1,0.008333,single_frame,moderate,False,velocity_mad,6.139603
E000053,FKA-671_RHandOut,wrist_hand,velocity_mad,14804,14804,123.366667,123.366667,1,0.008333,single_frame,moderate,False,velocity_mad,7.236915
E000054,FKA-671_RHandOut,wrist_hand,velocity_mad,29501,29501,245.841667,245.841667,1,0.008333,single_frame,minor,False,velocity_mad,4.752285
E000055,FKA-671_RHandOut,wrist_hand,velocity_mad,29506,29506,245.883333,245.883333,1,0.008333,single_frame,minor,False,velocity_mad,4.965237
E000056,FKA-671_RHandIn,wrist_hand,velocity_mad,15279,15279,127.325,127.325,1,0.008333,single_frame,minor,False,velocity_mad,8.60468
E000057,FKA-671_RHandIn,wrist_hand,velocity_mad,15643,15643,130.358333,130.358333,1,0.008333,single_frame,minor,False,velocity_mad,7.670864
E000058,FKA-671_RHandIn,wrist_hand,velocity_mad,25495,25495,212.458333,212.458333,1,0.008333,single_frame,minor,False,velocity_mad,8.19793
E000059,FKA-671_RHandIn,wrist_hand,velocity_mad,28165,28165,234.708333,234.708333,1,0.008333,single_frame,moderate,False,velocity_mad,9.427562
E000060,FKA-671_RHandIn,wrist_hand,velocity_mad,29184,29184,243.2,243.2,1,0.008333,single_frame,minor,False,velocity_mad,7.709065
E000061,FKA-671_RHandIn,wrist_hand,velocity_mad,29534,29534,246.116667,246.116667,1,0.008333,single_frame,minor,False,velocity_mad,7.516167
E000062,FKA-671_RHandIn,wrist_hand,velocity_mad,29551,29551,246.258333,246.258333,1,0.008333,single_frame,minor,False,velocity_mad,9.096008
E000063,FKA-671_RHandIn,wrist_hand,velocity_mad,29562,29562,246.35,246.35,1,0.008333,single_frame,minor,False,velocity_mad,8.492066
E000064,FKA-671_RHandIn,wrist_hand,velocity_mad,29844,29844,248.7,248.7,1,0.008333,single_frame,minor,False,velocity_mad,8.376782
E000065,FKA-671_RHandIn,wrist_hand,velocity_mad,29855,29855,248.791667,248.791667,1,0.008333,single_frame,moderate,False,velocity_mad,9.794287
E000066,FKA-671_RHandIn__FKA-671_RWristOut,wrist_hand,segment_length_violation,15644,15646,130.366667,130.383333,3,0.025,short_burst,moderate,False,segment_length_violation,0.205483
E000067,FKA-671_RHandIn__FKA-671_RWristOut,wrist_hand,segment_length_violation,17350,17356,144.583333,144.633333,7,0.058333,sustained,moderate,False,segment_length_violation,0.194633
E000068,FKA-671_RHandIn__FKA-671_RWristOut,wrist_hand,segment_length_violation,28650,28652,238.75,238.766667,3,0.025,short_burst,moderate,False,segment_length_violation,0.187423
E000069,FKA-671_RHandIn__FKA-671_RWristOut,wrist_hand,segment_length_violation,29055,29056,242.125,242.133333,2,0.016667,short_burst,moderate,False,segment_length_violation,0.198468
E000070,FKA-671_RHandIn__FKA-671_RWristOut,wrist_hand,segment_length_violation,29304,29307,244.2,244.225,4,0.033333,short_burst,moderate,False,segment_length_violation,0.187966
E000071,FKA-671_RHandIn__FKA-671_RWristOut,wrist_hand,segment_length_violation,29471,29475,245.591667,245.625,5,0.041667,short_burst,moderate,False,segment_length_violation,0.199079
E000072,FKA-671_RHandIn__FKA-671_RWristOut,wrist_hand,segment_length_violation,29549,29550,246.241667,246.25,2,0.016667,short_burst,moderate,False,segment_length_violation,0.197073
E000073,FKA-671_RHandIn__FKA-671_RWristOut,wrist_hand,segment_length_violation,29600,29601,246.666667,246.675,2,0.016667,short_burst,moderate,False,segment_length_violation,0.127054
E000074,FKA-671_RHandIn__FKA-671_RWristOut,wrist_hand,segment_length_violation,29783,29788,248.191667,248.233333,6,0.05,sustained,moderate,False,segment_length_violation,0.126683
E000075,FKA-671_RHandIn__FKA-671_RWristOut,wrist_hand,segment_length_violation,29842,29843,248.683333,248.691667,2,0.016667,short_burst,moderate,False,segment_length_violation,0.207968
E000076,FKA-671_RHandIn__FKA-671_RHandOut,wrist_hand,segment_length_violation,15644,15646,130.366667,130.383333,3,0.025,short_burst,moderate,False,segment_length_violation,0.166314
E000077,FKA-671_RHandIn__FKA-671_RHandOut,wrist_hand,segment_length_violation,16937,16941,141.141667,141.175,5,0.041667,short_burst,moderate,False,segment_length_violation,0.145948
E000078,FKA-671_RHandIn__FKA-671_RHandOut,wrist_hand,segment_length_violation,17348,17361,144.566667,144.675,14,0.116667,sustained,moderate,False,segment_length_violation,0.17119
E000079,FKA-671_RHandIn__FKA-671_RHandOut,wrist_hand,segment_length_violation,23951,23958,199.591667,199.65,8,0.066667,sustained,moderate,False,segment_length_violation,0.150445
E000080,FKA-671_RHandIn__FKA-671_RHandOut,wrist_hand,segment_length_violation,23971,23974,199.758333,199.783333,4,0.033333,short_burst,moderate,False,segment_length_violation,0.149863
E000081,FKA-671_RHandIn__FKA-671_RHandOut,wrist_hand,segment_length_violation,27236,27242,226.966667,227.016667,7,0.058333,sustained,moderate,False,segment_length_violation,0.150069
E000082,FKA-671_RHandIn__FKA-671_RHandOut,wrist_hand,segment_length_violation,27258,27265,227.15,227.208333,8,0.066667,sustained,moderate,False,segment_length_violation,0.100482
E000083,FKA-671_RHandIn__FKA-671_RHandOut,wrist_hand,segment_length_violation,28092,28092,234.1,234.1,1,0.008333,single_frame,moderate,False,segment_length_violation,0.150692
E000084,FKA-671_RHandIn__FKA-671_RHandOut,wrist_hand,segment_length_violation,28163,28163,234.691667,234.691667,1,0.008333,single_frame,moderate,False,segment_length_violation,0.144829
E000085,FKA-671_RHandIn__FKA-671_RHandOut,wrist_hand,segment_length_violation,28649,28653,238.741667,238.775,5,0.041667,short_burst,moderate,False,segment_length_violation,0.155681
E000086,FKA-671_RHandIn__FKA-671_RHandOut,wrist_hand,segment_length_violation,29032,29032,241.933333,241.933333,1,0.008333,single_frame,moderate,False,segment_length_violation,0.150031
E000087,FKA-671_RHandIn__FKA-671_RHandOut,wrist_hand,segment_length_violation,29054,29056,242.116667,242.133333,3,0.025,short_burst,moderate,False,segment_length_violation,0.16667
E000088,FKA-671_RHandIn__FKA-671_RHandOut,wrist_hand,segment_length_violation,29302,29308,244.183333,244.233333,7,0.058333,sustained,moderate,False,segment_length_violation,0.153823
E000089,FKA-671_RHandIn__FKA-671_RHandOut,wrist_hand,segment_length_violation,29470,29476,245.583333,245.633333,7,0.058333,sustained,moderate,False,segment_length_violation,0.167742
E000090,FKA-671_RHandIn__FKA-671_RHandOut,wrist_hand,segment_length_violation,29548,29550,246.233333,246.25,3,0.025,short_burst,moderate,False,segment_length_violation,0.163797
E000091,FKA-671_RHandIn__FKA-671_RHandOut,wrist_hand,segment_length_violation,29601,29601,246.675,246.675,1,0.008333,single_frame,moderate,False,segment_length_violation,0.099203
E000092,FKA-671_RHandIn__FKA-671_RHandOut,wrist_hand,segment_length_violation,29786,29788,248.216667,248.233333,3,0.025,short_burst,moderate,False,segment_length_violation,0.098355
E000093,FKA-671_RHandIn__FKA-671_RHandOut,wrist_hand,segment_length_violation,29841,29843,248.675,248.691667,3,0.025,short_burst,moderate,False,segment_length_violation,0.169372
E000094,FKA-671_RHandIn__FKA-671_RHandOut,wrist_hand,segment_length_violation,29852,29852,248.766667,248.766667,1,0.008333,single_frame,moderate,False,segment_length_violation,0.145277
E000095,FKA-671_ChestTop__FKA-671_WaistCBack,torso_chest_back,segment_length_violation,15835,15842,131.958333,132.016667,8,0.066667,sustained,moderate,False,segment_length_violation,0.485514
E000096,FKA-671_LShoulderTop,shoulder_upper_arm,velocity_mad,18515,18515,154.291667,154.291667,1,0.008333,single_frame,moderate,False,velocity_mad,3.976989
E000097,FKA-671_LShoulderTop,shoulder_upper_arm,velocity_mad,20593,20593,171.608333,171.608333,1,0.008333,single_frame,moderate,False,velocity_mad,2.662634
E000098,FKA-671_LShoulderTop,shoulder_upper_arm,velocity_mad,29464,29464,245.533333,245.533333,1,0.008333,single_frame,minor,False,velocity_mad,2.097696
E000099,FKA-671_LShoulderTop,shoulder_upper_arm,velocity_mad,29480,29480,245.666667,245.666667,1,0.008333,single_frame,minor,False,velocity_mad,2.280907
E000100,FKA-671_LShoulderTop,shoulder_upper_arm,velocity_mad,29578,29578,246.483333,246.483333,1,0.008333,single_frame,severe,False,velocity_mad,10.351088
E000101,FKA-671_HeadFront,head_neck,velocity_mad,19943,19943,166.191667,166.191667,1,0.008333,single_frame,minor,False,velocity_mad,2.305703
E000102,FKA-671_HeadFront,head_neck,velocity_mad,19945,19945,166.208333,166.208333,1,0.008333,single_frame,minor,False,velocity_mad,2.328866
E000103,FKA-671_HeadFront,head_neck,velocity_mad,19947,19947,166.225,166.225,1,0.008333,single_frame,minor,False,velocity_mad,2.326092
E000104,FKA-671_HeadFront,head_neck,velocity_mad,19949,19949,166.241667,166.241667,1,0.008333,single_frame,minor,False,velocity_mad,2.325228
E000105,FKA-671_HeadRight,head_neck,velocity_mad,19951,19951,166.258333,166.258333,1,0.008333,single_frame,minor,False,velocity_mad,1.92247
E000106,FKA-671_HeadRight,head_neck,velocity_mad,19953,19953,166.275,166.275,1,0.008333,single_frame,minor,False,velocity_mad,1.926783
E000107,FKA-671_HeadRight,head_neck,velocity_mad,19955,19955,166.291667,166.291667,1,0.008333,single_frame,minor,False,velocity_mad,1.94254
E000108,FKA-671_HeadRight,head_neck,velocity_mad,19957,19957,166.308333,166.308333,1,0.008333,single_frame,minor,False,velocity_mad,1.938225
E000109,FKA-671_HeadTop,head_neck,velocity_mad,19951,19951,166.258333,166.258333,1,0.008333,single_frame,minor,False,velocity_mad,2.034196
E000110,FKA-671_HeadTop,head_neck,velocity_mad,20333,20333,169.441667,169.441667,1,0.008333,single_frame,minor,False,velocity_mad,2.079064
E000111,FKA-671_HeadTop,head_neck,velocity_mad,29030,29030,241.916667,241.916667,1,0.008333,single_frame,minor,False,velocity_mad,2.041578
E000112,FKA-671_RShoulderTop,shoulder_upper_arm,velocity_mad,19957,19957,166.308333,166.308333,1,0.008333,single_frame,minor,False,velocity_mad,2.236421
E000113,FKA-671_RShoulderTop,shoulder_upper_arm,velocity_mad,20892,20892,174.1,174.1,1,0.008333,single_frame,severe,False,velocity_mad,4.871595
E000114,FKA-671_RShoulderTop,shoulder_upper_arm,velocity_mad,28115,28115,234.291667,234.291667,1,0.008333,single_frame,minor,False,velocity_mad,2.073454
E000115,FKA-671_RShoulderTop,shoulder_upper_arm,velocity_mad,28576,28576,238.133333,238.133333,1,0.008333,single_frame,minor,False,velocity_mad,2.082828
E000116,FKA-671_RShoulderTop,shoulder_upper_arm,velocity_mad,29272,29272,243.933333,243.933333,1,0.008333,single_frame,minor,False,velocity_mad,2.232163
E000117,FKA-671_LHandOut,wrist_hand,velocity_mad,19998,19998,166.65,166.65,1,0.008333,single_frame,minor,False,velocity_mad,4.448908
E000118,FKA-671_LHandOut,wrist_hand,velocity_mad,28019,28019,233.491667,233.491667,1,0.008333,single_frame,moderate,False,velocity_mad,6.333384
E000119,FKA-671_LHandOut,wrist_hand,velocity_mad,29068,29068,242.233333,242.233333,1,0.008333,single_frame,minor,False,velocity_mad,4.454453
E000120,FKA-671_LHandOut,wrist_hand,velocity_mad,29381,29381,244.841667,244.841667,1,0.008333,single_frame,minor,False,velocity_mad,4.532549
E000121,FKA-671_LHandOut,wrist_hand,velocity_mad,29420,29420,245.166667,245.166667,1,0.008333,single_frame,minor,False,velocity_mad,4.553484
E000122,FKA-671_LWristOut,wrist_hand,velocity_mad,20001,20001,166.675,166.675,1,0.008333,single_frame,minor,False,velocity_mad,3.791652
E000123,FKA-671_LWristOut,wrist_hand,velocity_mad,20004,20004,166.7,166.7,1,0.008333,single_frame,minor,False,velocity_mad,3.832253
E000124,FKA-671_LWristOut,wrist_hand,velocity_mad,20007,20007,166.725,166.725,1,0.008333,single_frame,minor,False,velocity_mad,3.827397
E000125,FKA-671_LWristOut,wrist_hand,velocity_mad,29533,29533,246.108333,246.108333,1,0.008333,single_frame,minor,False,velocity_mad,3.876194
E000126,FKA-671_LKneeOut__FKA-671_LThighFront,thigh_knee,segment_length_violation,20104,20116,167.533333,167.633333,13,0.108333,sustained,moderate,False,segment_length_violation,0.30704
E000127,FKA-671_LKneeOut__FKA-671_LThighFront,thigh_knee,segment_length_violation,23839,23888,198.658333,199.066667,50,0.416667,sustained,moderate,False,segment_length_violation,0.307232
E000128,FKA-671_LKneeOut__FKA-671_LThighFront,thigh_knee,segment_length_violation,24002,24035,200.016667,200.291667,34,0.283333,sustained,moderate,False,segment_length_violation,0.30631
E000129,FKA-671_LKneeOut__FKA-671_LThighFront,thigh_knee,segment_length_violation,24108,24147,200.9,201.225,40,0.333333,sustained,moderate,False,segment_length_violation,0.307226
E000130,FKA-671_LKneeOut__FKA-671_LThighFront,thigh_knee,segment_length_violation,24263,24338,202.191667,202.816667,76,0.633333,sustained,moderate,False,segment_length_violation,0.306858
E000131,FKA-671_LKneeOut__FKA-671_LThighFront,thigh_knee,segment_length_violation,24476,24531,203.966667,204.425,56,0.466667,sustained,moderate,False,segment_length_violation,0.307283
E000132,FKA-671_LKneeOut__FKA-671_LThighFront,thigh_knee,segment_length_violation,24698,24699,205.816667,205.825,2,0.016667,short_burst,moderate,False,segment_length_violation,0.30733
E000133,FKA-671_LKneeOut__FKA-671_LThighFront,thigh_knee,segment_length_violation,24856,24930,207.133333,207.75,75,0.625,sustained,moderate,False,segment_length_violation,0.305971
E000134,FKA-671_LKneeOut__FKA-671_LThighFront,thigh_knee,segment_length_violation,25226,25240,210.216667,210.333333,15,0.125,sustained,moderate,False,segment_length_violation,0.306991
E000135,FKA-671_LKneeOut__FKA-671_LThighFront,thigh_knee,segment_length_violation,28931,28947,241.091667,241.225,17,0.141667,sustained,moderate,False,segment_length_violation,0.307319
E000136,FKA-671_LKneeOut__FKA-671_LThighFront,thigh_knee,segment_length_violation,29285,29288,244.041667,244.066667,4,0.033333,short_burst,moderate,False,segment_length_violation,0.306757
E000137,FKA-671_LKneeOut__FKA-671_LThighFront,thigh_knee,segment_length_violation,29346,29375,244.55,244.791667,30,0.25,sustained,moderate,False,segment_length_violation,0.306903
E000138,FKA-671_LFArm,shoulder_upper_arm,velocity_mad,20200,20200,168.333333,168.333333,1,0.008333,single_frame,moderate,False,velocity_mad,7.03366
E000139,FKA-671_LFArm,shoulder_upper_arm,velocity_mad,29413,29413,245.108333,245.108333,1,0.008333,single_frame,minor,False,velocity_mad,3.665822
E000140,FKA-671_LFArm,shoulder_upper_arm,velocity_mad,29474,29474,245.616667,245.616667,1,0.008333,single_frame,minor,False,velocity_mad,3.699062
E000141,FKA-671_LFArm,shoulder_upper_arm,velocity_mad,29476,29476,245.633333,245.633333,1,0.008333,single_frame,minor,False,velocity_mad,3.596796
E000142,FKA-671_HeadLeft,head_neck,velocity_mad,20244,20244,168.7,168.7,1,0.008333,single_frame,minor,False,velocity_mad,1.882232
E000143,FKA-671_HeadLeft,head_neck,velocity_mad,20247,20247,168.725,168.725,1,0.008333,single_frame,minor,False,velocity_mad,1.896193
E000144,FKA-671_HeadLeft,head_neck,velocity_mad,20249,20249,168.741667,168.741667,1,0.008333,single_frame,minor,False,velocity_mad,1.898272
E000145,FKA-671_HeadLeft,head_neck,velocity_mad,20252,20252,168.766667,168.766667,1,0.008333,single_frame,minor,False,velocity_mad,1.884876
E000146,FKA-671_RShoulderTop__FKA-671_RUArmHigh,shoulder_upper_arm,segment_length_violation,20863,20891,173.858333,174.091667,29,0.241667,sustained,moderate,False,segment_length_violation,0.160453
E000147,FKA-671_RKneeOut,thigh_knee,velocity_mad,22693,22693,189.108333,189.108333,1,0.008333,single_frame,minor,False,velocity_mad,2.526504
E000148,FKA-671_RKneeOut,thigh_knee,velocity_mad,29061,29061,242.175,242.175,1,0.008333,single_frame,minor,False,velocity_mad,2.549972
E000149,FKA-671_RKneeOut,thigh_knee,velocity_mad,29067,29067,242.225,242.225,1,0.008333,single_frame,minor,False,velocity_mad,2.494971
E000150,FKA-671_RShin,shank_ankle,velocity_mad,22694,22694,189.116667,189.116667,1,0.008333,single_frame,minor,False,velocity_mad,2.760011
E000151,FKA-671_RShin,shank_ankle,velocity_mad,22696,22696,189.133333,189.133333,1,0.008333,single_frame,minor,False,velocity_mad,2.722872
E000152,FKA-671_RShin,shank_ankle,velocity_mad,29061,29061,242.175,242.175,1,0.008333,single_frame,minor,False,velocity_mad,2.824961
E000153,FKA-671_RShin,shank_ankle,velocity_mad,29567,29567,246.391667,246.391667,1,0.008333,single_frame,minor,False,velocity_mad,2.722647
E000154,FKA-671_RShin,shank_ankle,velocity_mad,29569,29569,246.408333,246.408333,1,0.008333,single_frame,minor,False,velocity_mad,2.770647
E000155,FKA-671_LAnkleOut,shank_ankle,velocity_mad,24206,24206,201.716667,201.716667,1,0.008333,single_frame,minor,False,velocity_mad,3.626229
E000156,FKA-671_LAnkleOut,shank_ankle,velocity_mad,24208,24208,201.733333,201.733333,1,0.008333,single_frame,minor,False,velocity_mad,3.652336
E000157,FKA-671_LAnkleOut,shank_ankle,velocity_mad,29816,29816,248.466667,248.466667,1,0.008333,single_frame,minor,False,velocity_mad,3.740267
E000158,FKA-671_LShin,shank_ankle,velocity_mad,24211,24211,201.758333,201.758333,1,0.008333,single_frame,minor,False,velocity_mad,3.037095
E000159,FKA-671_LShin,shank_ankle,velocity_mad,24779,24779,206.491667,206.491667,1,0.008333,single_frame,minor,False,velocity_mad,3.02144
E000160,FKA-671_LShin,shank_ankle,velocity_mad,24781,24781,206.508333,206.508333,1,0.008333,single_frame,minor,False,velocity_mad,3.05434
E000161,FKA-671_LShin,shank_ankle,velocity_mad,24783,24783,206.525,206.525,1,0.008333,single_frame,minor,False,velocity_mad,3.063899
E000162,FKA-671_LShin,shank_ankle,velocity_mad,24785,24785,206.541667,206.541667,1,0.008333,single_frame,minor,False,velocity_mad,3.07375
E000163,FKA-671_BackRight,torso_chest_back,velocity_mad,25293,25293,210.775,210.775,1,0.008333,single_frame,minor,False,velocity_mad,1.804017
E000164,FKA-671_BackRight,torso_chest_back,velocity_mad,29518,29518,245.983333,245.983333,1,0.008333,single_frame,minor,False,velocity_mad,1.68997
E000165,FKA-671_BackLeft,torso_chest_back,velocity_mad,25295,25295,210.791667,210.791667,1,0.008333,single_frame,minor,False,velocity_mad,1.665097
E000166,FKA-671_BackLeft,torso_chest_back,velocity_mad,29518,29518,245.983333,245.983333,1,0.008333,single_frame,minor,False,velocity_mad,1.677919
E000167,FKA-671_WaistCBack,torso_chest_back,velocity_mad,25295,25295,210.791667,210.791667,1,0.008333,single_frame,minor,False,velocity_mad,1.902394
E000168,FKA-671_WaistLBack,torso_chest_back,velocity_mad,25296,25296,210.8,210.8,1,0.008333,single_frame,minor,False,velocity_mad,1.772368
E000169,FKA-671_WaistLBack,torso_chest_back,velocity_mad,25298,25298,210.816667,210.816667,1,0.008333,single_frame,minor,False,velocity_mad,1.985071
E000170,FKA-671_WaistLBack,torso_chest_back,velocity_mad,27763,27763,231.358333,231.358333,1,0.008333,single_frame,minor,False,velocity_mad,1.810205
E000171,FKA-671_WaistRBack,torso_chest_back,velocity_mad,25297,25297,210.808333,210.808333,1,0.008333,single_frame,minor,False,velocity_mad,2.007665
E000172,FKA-671_WaistRBack,torso_chest_back,velocity_mad,27908,27908,232.566667,232.566667,1,0.008333,single_frame,minor,False,velocity_mad,2.002082
E000173,FKA-671_RThighSide,thigh_knee,velocity_mad,25308,25308,210.9,210.9,1,0.008333,single_frame,minor,False,velocity_mad,1.83822
E000174,FKA-671_RThighSide,thigh_knee,velocity_mad,29064,29064,242.2,242.2,1,0.008333,single_frame,minor,False,velocity_mad,1.852633
E000175,FKA-671_RThighSide,thigh_knee,velocity_mad,29067,29067,242.225,242.225,1,0.008333,single_frame,minor,False,velocity_mad,1.820385
