session_id,run_label,template_name,link_id,parent_canonical,child_canonical,feature_scope,stage04_parent_qc_status,stage04_child_qc_status,stage05_parent_sign_status,stage05_child_sign_status,stage06_reconstruction_status,stage06_max_reconstruction_error_deg,stage06_relative_sign_status,stage07_branch_cut_status,stage07_max_rotvec_norm,stage07_jump_status,stage07_max_jump_rad,stage08_policy,notes
671_T2_P1_R2,671_T2_P1_R2_Take_2026-01-15_04.35.25_PM_009,Core + Passive Fingers (54),J026,LFoot,LToe,excluded_toe,pass,pass,pass,pass,pass,2.3148783678784352e-14,pass,pass,0.29601221931703003,pass,0.029740560566172115,excluded_from_analysis,toe link excluded from likely V0 analysis set
671_T2_P1_R2,671_T2_P1_R2_Take_2026-01-15_04.35.25_PM_009,Core + Passive Fingers (54),J027,LShoulder,LUArm,core_candidate,pass,pass,pass,pass,pass,2.8296854507076873e-14,pass,pass,1.5013505819582111,pass,0.1677428124516317,allow_filter,upper arm core candidate
671_T2_P1_R2,671_T2_P1_R2_Take_2026-01-15_04.35.25_PM_009,Core + Passive Fingers (54),J028,Chest,Neck,core_candidate,pass,pass,pass,pass,pass,2.7428984635500687e-14,pass,pass,0.7011727274573768,pass,0.031059260418437536,allow_filter,head/neck core candidate
671_T2_P1_R2,671_T2_P1_R2_Take_2026-01-15_04.35.25_PM_009,Core + Passive Fingers (54),J029,RUArm,RFArm,core_candidate,pass,pass,pass,pass,pass,3.5212329244059774e-14,pass,pass,2.6632303132920425,pass,0.32927316546796553,allow_filter,forearm core candidate
671_T2_P1_R2,671_T2_P1_R2_Take_2026-01-15_04.35.25_PM_009,Core + Passive Fingers (54),J030,RShin,RFoot,core_candidate,pass,pass,pass,pass,pass,3.0131091734034144e-14,pass,pass,1.3149790105438814,pass,0.1394515000150005,allow_filter,foot core candidate
671_T2_P1_R2,671_T2_P1_R2_Take_2026-01-15_04.35.25_PM_009,Core + Passive Fingers (54),J031,RFArm,RHand,core_candidate,pass,pass,pass,pass,pass,3.05314258740956e-14,pass,pass,1.980948053423735,pass,0.34089851489278283,allow_filter,hand core candidate (provisional V0)
671_T2_P1_R2,671_T2_P1_R2_Take_2026-01-15_04.35.25_PM_009,Core + Passive Fingers (54),J032,RHand,RIndex1,excluded_distal,pass,pass,pass,pass,pass,3.0823023971367195e-14,pass,pass,1.7306065786663822,pass,0.3985822210178982,excluded_from_analysis,distal finger chain excluded from likely V0 analysis set
671_T2_P1_R2,671_T2_P1_R2_Take_2026-01-15_04.35.25_PM_009,Core + Passive Fingers (54),J033,RIndex1,RIndex2,excluded_distal,pass,pass,pass,pass,pass,3.710591820156291e-14,pass,pass,2.040002874484633,pass,0.07503319981070318,excluded_from_analysis,distal finger chain excluded from likely V0 analysis set
671_T2_P1_R2,671_T2_P1_R2_Take_2026-01-15_04.35.25_PM_009,Core + Passive Fingers (54),J034,RIndex2,RIndex3,excluded_distal,pass,pass,pass,pass,pass,2.8595026564777246e-14,pass,pass,0.8500026684606693,pass,0.03126315806816252,excluded_from_analysis,distal finger chain excluded from likely V0 analysis set
671_T2_P1_R2,671_T2_P1_R2_Take_2026-01-15_04.35.25_PM_009,Core + Passive Fingers (54),J035,RHand,RMiddle1,excluded_distal,pass,pass,pass,pass,pass,3.147053839564767e-14,pass,pass,1.5219372761651624,pass,0.25364281800960436,excluded_from_analysis,distal finger chain excluded from likely V0 analysis set
671_T2_P1_R2,671_T2_P1_R2_Take_2026-01-15_04.35.25_PM_009,Core + Passive Fingers (54),J036,RMiddle1,RMiddle2,excluded_distal,pass,pass,pass,pass,pass,2.9709621447091575e-14,pass,pass,1.8115012703940911,pass,0.057277568816311124,excluded_from_analysis,distal finger chain excluded from likely V0 analysis set
671_T2_P1_R2,671_T2_P1_R2_Take_2026-01-15_04.35.25_PM_009,Core + Passive Fingers (54),J037,RMiddle2,RMiddle3,excluded_distal,pass,pass,pass,pass,pass,2.9069713657272403e-14,pass,pass,0.7547919827740441,pass,0.023868412556857913,excluded_from_analysis,distal finger chain excluded from likely V0 analysis set
671_T2_P1_R2,671_T2_P1_R2_Take_2026-01-15_04.35.25_PM_009,Core + Passive Fingers (54),J038,RHand,RPinky1,excluded_distal,pass,pass,pass,pass,pass,3.248398170760096e-14,pass,pass,1.7326019243294886,pass,0.1317472078637499,excluded_from_analysis,distal finger chain excluded from likely V0 analysis set
671_T2_P1_R2,671_T2_P1_R2_Take_2026-01-15_04.35.25_PM_009,Core + Passive Fingers (54),J039,RPinky1,RPinky2,excluded_distal,pass,pass,pass,pass,pass,3.21210518162881e-14,pass,pass,2.0400023035535186,pass,0.1470602678023506,excluded_from_analysis,distal finger chain excluded from likely V0 analysis set
671_T2_P1_R2,671_T2_P1_R2_Take_2026-01-15_04.35.25_PM_009,Core + Passive Fingers (54),J040,RPinky2,RPinky3,excluded_distal,pass,pass,pass,pass,pass,3.0380945894436255e-14,pass,pass,0.8500019022208436,pass,0.06127315960729381,excluded_from_analysis,distal finger chain excluded from likely V0 analysis set
671_T2_P1_R2,671_T2_P1_R2_Take_2026-01-15_04.35.25_PM_009,Core + Passive Fingers (54),J041,RHand,RRing1,excluded_distal,pass,pass,pass,pass,pass,2.701962199504972e-14,pass,pass,1.3314788914339275,pass,0.1320825153406735,excluded_from_analysis,distal finger chain excluded from likely V0 analysis set
671_T2_P1_R2,671_T2_P1_R2_Take_2026-01-15_04.35.25_PM_009,Core + Passive Fingers (54),J042,RRing1,RRing2,excluded_distal,pass,pass,pass,pass,pass,3.1600959745451224e-14,pass,pass,1.5843707154048925,pass,0.10203251841065919,excluded_from_analysis,distal finger chain excluded from likely V0 analysis set
671_T2_P1_R2,671_T2_P1_R2_Take_2026-01-15_04.35.25_PM_009,Core + Passive Fingers (54),J043,RRing2,RRing3,excluded_distal,pass,pass,pass,pass,pass,2.9140240699756596e-14,pass,pass,0.6601536889345553,pass,0.04251220470947596,excluded_from_analysis,distal finger chain excluded from likely V0 analysis set
671_T2_P1_R2,671_T2_P1_R2_Take_2026-01-15_04.35.25_PM_009,Core + Passive Fingers (54),J044,RThigh,RShin,core_candidate,pass,pass,pass,pass,pass,2.94737936232442e-14,pass,pass,2.326433084533433,pass,0.14927517768156562,allow_filter,shin core candidate
671_T2_P1_R2,671_T2_P1_R2_Take_2026-01-15_04.35.25_PM_009,Core + Passive Fingers (54),J045,Chest,RShoulder,core_candidate,pass,pass,pass,pass,pass,2.775977875012831e-14,pass,pass,0.761314510046862,pass,0.06040670804031337,allow_filter,shoulder core candidate
671_T2_P1_R2,671_T2_P1_R2_Take_2026-01-15_04.35.25_PM_009,Core + Passive Fingers (54),J046,671,RThigh,core_candidate,pass,pass,pass,pass,pass,2.7561083135270188e-14,pass,pass,1.9617175414262116,pass,0.12814410643348745,allow_filter,Defensible Motive hip/top-segment-to-thigh link: asset-name-labeled Motive hip/top skeleton segment (`671`); Motive documents this as the skeleton hip; export naming may follow Asset Hip Name
671_T2_P1_R2,671_T2_P1_R2_Take_2026-01-15_04.35.25_PM_009,Core + Passive Fingers (54),J047,RHand,RThumb1,excluded_distal,pass,pass,pass,pass,pass,3.0744580130674915e-14,pass,pass,1.767540620026513,pass,0.2570781720472761,excluded_from_analysis,distal finger chain excluded from likely V0 analysis set
671_T2_P1_R2,671_T2_P1_R2_Take_2026-01-15_04.35.25_PM_009,Core + Passive Fingers (54),J048,RThumb1,RThumb2,excluded_distal,pass,pass,pass,pass,pass,3.242767431174735e-14,pass,pass,1.6108675978821614,pass,0.23532757564158002,excluded_from_analysis,distal finger chain excluded from likely V0 analysis set
671_T2_P1_R2,671_T2_P1_R2_Take_2026-01-15_04.35.25_PM_009,Core + Passive Fingers (54),J049,RThumb2,RThumb3,excluded_distal,pass,pass,pass,pass,pass,2.944890433319342e-14,pass,pass,1.000002331601864,pass,0.23532327840270453,excluded_from_analysis,distal finger chain excluded from likely V0 analysis set
671_T2_P1_R2,671_T2_P1_R2_Take_2026-01-15_04.35.25_PM_009,Core + Passive Fingers (54),J050,RFoot,RToe,excluded_toe,pass,pass,pass,pass,pass,2.3805788795794374e-14,pass,pass,0.29627657072355124,pass,0.09959690406829706,excluded_from_analysis,toe link excluded from likely V0 analysis set
671_T2_P1_R2,671_T2_P1_R2_Take_2026-01-15_04.35.25_PM_009,Core + Passive Fingers (54),J051,RShoulder,RUArm,core_candidate,pass,pass,pass,pass,pass,3.156078938907498e-14,pass,pass,1.5355006471723394,pass,0.1520240886319465,allow_filter,upper arm core candidate
671_T2_P1_R2,671_T2_P1_R2_Take_2026-01-15_04.35.25_PM_009,Core + Passive Fingers (54),J001,Root,671,skipped,missing,pass,missing,pass,missing,,missing,skipped,,skipped,,excluded_from_analysis,parent is Root anchor (no global quaternion expected)
