session_id,run_label,template_name,link_id,parent_canonical,child_canonical,feature_scope,stage04_parent_qc_status,stage04_child_qc_status,stage05_parent_sign_status,stage05_child_sign_status,stage06_reconstruction_status,stage06_max_reconstruction_error_deg,stage06_relative_sign_status,stage07_branch_cut_status,stage07_max_rotvec_norm,stage07_jump_status,stage07_max_jump_rad,stage08_policy,notes
671_T3_P1_R1,671_T3_P1_R1_Take_2026-02-03_08.05.01_PM_000,Biomech (57),J039,RPinky1,RPinky2,excluded_distal,pass,pass,pass,pass,pass,3.105505245915289e-14,pass,pass,2.040002240051733,fail,1.6114445263906478,excluded_from_analysis,distal finger chain excluded from likely V0 analysis set
671_T3_P1_R1,671_T3_P1_R1_Take_2026-02-03_08.05.01_PM_000,Biomech (57),J040,RPinky2,RPinky3,excluded_distal,pass,pass,pass,pass,pass,2.5384330167127476e-14,pass,pass,0.8500024892811515,warning,0.671435347895765,excluded_from_analysis,distal finger chain excluded from likely V0 analysis set
671_T3_P1_R1,671_T3_P1_R1_Take_2026-02-03_08.05.01_PM_000,Biomech (57),J041,RHand,RRing1,excluded_distal,pass,pass,pass,pass,pass,2.7303795140791476e-14,pass,pass,1.4426328047708292,warning,0.9006162621733773,excluded_from_analysis,distal finger chain excluded from likely V0 analysis set
671_T3_P1_R1,671_T3_P1_R1_Take_2026-02-03_08.05.01_PM_000,Biomech (57),J042,RRing1,RRing2,excluded_distal,pass,pass,pass,pass,pass,2.7618628639346486e-14,pass,pass,1.7305678702492315,fail,1.0725045871761347,excluded_from_analysis,distal finger chain excluded from likely V0 analysis set
671_T3_P1_R1,671_T3_P1_R1_Take_2026-02-03_08.05.01_PM_000,Biomech (57),J043,RRing2,RRing3,excluded_distal,pass,pass,pass,pass,pass,2.9446022503098434e-14,pass,pass,0.7210721997806597,pass,0.4468779762639745,excluded_from_analysis,distal finger chain excluded from likely V0 analysis set
671_T3_P1_R1,671_T3_P1_R1_Take_2026-02-03_08.05.01_PM_000,Biomech (57),J044,RThigh,RShin,core_candidate,pass,pass,pass,pass,pass,3.0717220334176085e-14,pass,pass,2.09252543208501,pass,0.16064382328511684,allow_filter,shin core candidate
671_T3_P1_R1,671_T3_P1_R1_Take_2026-02-03_08.05.01_PM_000,Biomech (57),J045,Chest,RShoulder,core_candidate,pass,pass,pass,pass,pass,2.4621982963828383e-14,pass,pass,0.49894829071092023,pass,0.16350221204484083,allow_filter,shoulder core candidate
671_T3_P1_R1,671_T3_P1_R1_Take_2026-02-03_08.05.01_PM_000,Biomech (57),J046,T3_671,RThigh,core_candidate,pass,pass,pass,pass,pass,2.3815225174145937e-14,pass,pass,1.698167146562708,pass,0.11072974372276212,allow_filter,Defensible Motive hip/top-segment-to-thigh link: asset-name-labeled Motive hip/top skeleton segment (`T3_671`); Motive documents this as the skeleton hip; export naming may follow Asset Hip Name
671_T3_P1_R1,671_T3_P1_R1_Take_2026-02-03_08.05.01_PM_000,Biomech (57),J047,RHand,RThumb1,excluded_distal,pass,pass,pass,pass,pass,3.136082086137122e-14,pass,pass,1.6485116026822721,pass,0.4999671742907533,excluded_from_analysis,distal finger chain excluded from likely V0 analysis set
671_T3_P1_R1,671_T3_P1_R1_Take_2026-02-03_08.05.01_PM_000,Biomech (57),J048,RThumb1,RThumb2,excluded_distal,pass,pass,pass,pass,pass,3.1734741785008316e-14,pass,pass,1.4336175371310917,pass,0.29536383584389647,excluded_from_analysis,distal finger chain excluded from likely V0 analysis set
671_T3_P1_R1,671_T3_P1_R1_Take_2026-02-03_08.05.01_PM_000,Biomech (57),J049,RThumb2,RThumb3,excluded_distal,pass,pass,pass,pass,pass,2.665941596819955e-14,pass,pass,0.822753679067526,pass,0.2953603465548922,excluded_from_analysis,distal finger chain excluded from likely V0 analysis set
671_T3_P1_R1,671_T3_P1_R1_Take_2026-02-03_08.05.01_PM_000,Biomech (57),J050,RFoot,RToe,excluded_toe,pass,pass,pass,pass,pass,2.2253419567445856e-14,pass,pass,0.2497360302161219,pass,0.03522469398724349,excluded_from_analysis,toe link excluded from likely V0 analysis set
671_T3_P1_R1,671_T3_P1_R1_Take_2026-02-03_08.05.01_PM_000,Biomech (57),J051,RShoulder,RUArm,core_candidate,pass,pass,pass,pass,pass,3.33277282270564e-14,pass,pass,2.0899051308428604,pass,0.24565169703803222,allow_filter,upper arm core candidate
671_T3_P1_R1,671_T3_P1_R1_Take_2026-02-03_08.05.01_PM_000,Biomech (57),J052,Ab,Spine2,review_provisional,pass,pass,pass,pass,pass,2.2082809410410327e-14,pass,pass,0.19505476003392064,pass,0.019236910017608386,manual_review_required,trunk/spine link provisional; Core + Passive Fingers (54) vs Biomech (57) topology differs — not a final analysis feature
671_T3_P1_R1,671_T3_P1_R1_Take_2026-02-03_08.05.01_PM_000,Biomech (57),J053,Spine2,Spine3,review_provisional,pass,pass,pass,pass,pass,2.3416707151304442e-14,pass,pass,0.2559917627125021,pass,0.01923686385809802,manual_review_required,trunk/spine link provisional; Core + Passive Fingers (54) vs Biomech (57) topology differs — not a final analysis feature
671_T3_P1_R1,671_T3_P1_R1_Take_2026-02-03_08.05.01_PM_000,Biomech (57),J054,Spine3,Spine4,review_provisional,pass,pass,pass,pass,pass,2.4064876761853952e-14,pass,pass,0.18271987823135658,pass,0.019238195616176314,manual_review_required,trunk/spine link provisional; Core + Passive Fingers (54) vs Biomech (57) topology differs — not a final analysis feature
671_T3_P1_R1,671_T3_P1_R1_Take_2026-02-03_08.05.01_PM_000,Biomech (57),J055,Root,T3_671,skipped,missing,pass,missing,pass,missing,,missing,skipped,,skipped,,excluded_from_analysis,parent is Root anchor (no global quaternion expected)
