joint_id,parent_bone,child_bone,source_parent_bone,source_child_bone,included_in_v0,selection_status,requires_manual_review,link_classification,core_candidate,excluded_candidate,link_group,total_frames,finite_rotvec_rows,non_finite_rotvec_rows,min_rotvec_norm,mean_rotvec_norm,median_rotvec_norm,max_rotvec_norm,p95_rotvec_norm,p99_rotvec_norm,near_pi_count,near_pi_percent,max_frame_to_frame_jump,p95_frame_to_frame_jump,p99_frame_to_frame_jump,large_jump_count,large_jump_percent,first_large_jump_frame,branch_cut_status,jump_status,stage08_may_proceed_for_link
J012,LMiddle2,LMiddle3,T3_671:LMiddle2,T3_671:LMiddle3,False,provisional_v0,False,finger,False,True,excluded,31392,31392,0,0.00019898750797410657,0.33282196233760863,0.17065425071316817,0.7615481790284482,0.7030506676152533,0.7259784857755256,0,0.0,0.2131211130425882,0.003466724308865251,0.008246830600939515,0,0.0,,pass,pass,True
J013,LHand,LPinky1,T3_671:LHand,T3_671:LPinky1,False,provisional_v0,False,finger,False,True,excluded,31392,31392,0,0.174756456209561,0.4466691137404767,0.3188233896837216,1.2135569288281443,0.8864651494269392,1.016511813047808,0,0.0,0.6761434387101645,0.014638361855313002,0.028072208649730344,2,0.006371252906884139,8072.0,pass,warning,True
J014,LPinky1,LPinky2,T3_671:LPinky1,T3_671:LPinky2,False,provisional_v0,False,finger,False,True,excluded,31392,31392,0,3.7678528332966475e-05,0.36255563502728505,0.12000070402508367,1.4044152292449716,0.985657926112,1.1492965628939869,0,0.0,0.09972611297746314,0.011609407667369308,0.023888181735293286,0,0.0,,pass,pass,True
J015,LPinky2,LPinky3,T3_671:LPinky2,T3_671:LPinky3,False,provisional_v0,False,finger,False,True,excluded,31392,31392,0,1.7282732816915543e-05,0.15106483198165788,0.05000067253015204,0.5851743842354781,0.4106892371143923,0.478872504918928,0,0.0,0.041551201500337254,0.00483747202568397,0.009954091455379016,0,0.0,,pass,pass,True
J016,LHand,LRing1,T3_671:LHand,T3_671:LRing1,False,provisional_v0,False,finger,False,True,excluded,31392,31392,0,0.08736213876338877,0.5171600588284392,0.23322605053556633,1.3938466066176092,1.1587370677203703,1.2568176076529811,0,0.0,0.4649545480181583,0.012753579904541967,0.022655541996730776,0,0.0,,pass,pass,True
J017,LRing1,LRing2,T3_671:LRing1,T3_671:LRing2,False,provisional_v0,False,finger,False,True,excluded,31392,31392,0,4.877779699824562e-06,0.5148552731826217,0.14663372610234834,1.6167006963229604,1.3367977980321244,1.4464841846444618,0,0.0,0.2565137479771792,0.008797469667132206,0.01859342878300795,0,0.0,,pass,pass,True
J018,LRing2,LRing3,T3_671:LRing2,T3_671:LRing3,False,provisional_v0,False,finger,False,True,excluded,31392,31392,0,5.51935389720386e-17,0.21452301639805782,0.061097441914049956,0.6736268601904442,0.5569978130063027,0.6027020694987495,0,0.0,0.10688072610338824,0.003665273693155162,0.007748693064161056,0,0.0,,pass,pass,True
J019,LThigh,LShin,T3_671:LThigh,T3_671:LShin,True,provisional_v0,False,shin,True,False,core_candidate,31392,31392,0,4.471920458252418e-06,0.21798062977092333,0.0485581064241304,2.2523250703813695,1.0390057143374742,1.6876186138143199,0,0.0,0.13843532933468097,0.020387270266797215,0.044874108108720064,0,0.0,,pass,pass,True
J020,Chest,LShoulder,T3_671:Chest,T3_671:LShoulder,True,provisional_v0,False,shoulder,True,False,core_candidate,31392,31392,0,0.0052240929461775335,0.16451176667419676,0.14188344740035602,0.5293245540156226,0.3131666531544456,0.3887010412971691,0,0.0,0.22742262404831426,0.018779144591718193,0.03167359127292103,0,0.0,,pass,pass,True
J021,T3_671,LThigh,T3_671:T3_671,T3_671:LThigh,True,provisional_v0,False,hip_top_segment_to_thigh,True,False,core_candidate,31392,31392,0,0.005466857430198576,0.282319069015242,0.16443303888899574,1.9339838089413606,0.8303206178229707,1.3072389205188393,0,0.0,0.19117154336275746,0.024309035813648246,0.04429039140246786,0,0.0,,pass,pass,True
