index,1,2,3,4,ee_pos1,ee_pos2,ee_pos3
0.0,0.22474774076905443,-0.09647485856145828,-0.16738744327821825,1.684758023561821,0.08023112317436339,0.20016421651936306,-0.3569938779224561
0.001000000000000112,0.22474978228583678,-0.09647482336710553,-0.16737987918456523,1.6848636592384887,0.08022519017251226,0.20016896595862008,-0.3569655675014234
0.0020000000000000018,0.2247518672962017,-0.09647478699295878,-0.1673719791297221,1.684971825664501,0.08021910582849404,0.2001738776882495,-0.35693654797325786
0.0030000000000001137,0.22475399584949618,-0.09647474942213165,-0.1673637338947259,1.6850825576574535,0.08021286768397105,0.20017895524550267,-0.35690680868252794
0.0040000000000000036,0.22475616796827222,-0.09647471063817836,-0.1673551341372525,1.6851958902850375,0.08020647325280669,0.20018420219781513,-0.3568763388865307
0.0050000000000001155,0.22475838364771786,-0.0964746706251304,-0.1673461703951444,1.685311858880061,0.08019992002032424,0.20018962214102418,-0.3568451277522418
0.006000000000000005,0.2247606428561745,-0.09647462936753433,-0.16733683308915723,1.6854304990559505,0.0801932054426572,0.20019521869796925,-0.35681316435300264
0.007000000000000117,0.22476294553598813,-0.09647458685049075,-0.1673271125256838,1.6855518467219328,0.08018632694607157,0.20020099551710666,-0.35678043766519885
0.008000000000000007,0.22476529160431813,-0.09647454305969456,-0.16731699890021845,1.6856759380982473,0.08017928192632356,0.2002069562708303,-0.35674693656494183
0.009000000000000119,0.224767680954279,-0.09647449798147638,-0.16730648230232473,1.6858028097317281,0.0801720677483598,0.20021310465331218,-0.35671264982494516
0.010000000000000009,0.22477011345678904,-0.09647445160284515,-0.1672955527217366,1.6859324985117181,0.08016468174636245,0.20021944437810274,-0.35667756611166895
0.01100000000000012,0.22477258896237498,-0.09647440391153217,-0.16728420005409758,1.6860650416862808,0.08015712122365468,0.20022597917591403,-0.35664167398237717
0.01200000000000001,0.22477510730218384,-0.09647435489603623,-0.16727241410597585,1.686200476878302,0.08014938345228645,0.20023271279245966,-0.35660496188199686
0.013000000000000123,0.22477766828858,-0.09647430454567013,-0.1672601845999173,1.6863388421006884,0.0801414656725467,0.20023964898610497,-0.3565674181400954
0.014000000000000012,0.22478027171570167,-0.09647425285060841,-0.16724750117991882,1.6864801757706305,0.08013336509246552,0.20024679152544506,-0.35652903096810884
0.015000000000000124,0.22478291735997455,-0.09647419980193643,-0.16723435341733167,1.6866245167240204,0.08012507888730917,0.20025414418680731,-0.3564897884566497
0.016000000000000014,0.22478560498058117,-0.09647414539170072,-0.16722073081720934,1.686771904230733,0.08011660419913129,0.20026171075149193,-0.3564496785727842
0.017000000000000126,0.2247883343195105,-0.09647408961296074,-0.16720662282510992,1.6869223780096079,0.08010793813620057,0.20026949500280777,-0.3564086891575945
0.018000000000000016,0.22479110510081635,-0.09647403245984185,-0.16719201883436036,1.6870759782419589,0.08009907777218583,0.20027750072296055,-0.35636680792434333
0.019000000000000128,0.2247939170298383,-0.09647397392758969,-0.1671769081937934,1.6872327455843372,0.08009002014546661,0.20028573168966807,-0.3563240224569467
0.020000000000000018,0.22479676979313598,-0.09647391401262584,-0.16716128021596918,1.6873927211808821,0.08008076225887674,0.2002941916725597,-0.35628032020852474
0.02100000000000013,0.22479966305875926,-0.09647385271260489,-0.16714512418588826,1.687555946674466,0.080071301079762,0.20030288442947816,-0.35623568850022397
0.02200000000000002,0.2248025964764779,-0.09647379002647279,-0.16712842937020667,1.6877224642162136,0.08006163354017196,0.200311813702619,-0.3561901145205075
0.02300000000000013,0.2248055696783447,-0.09647372595452662,-0.16711118502659147,1.6878923164741109,0.08005175653706724,0.2003209832145651,-0.35614358532474116
0.02400000000000002,0.22480858227996983,-0.09647366049847565,-0.16709338041247548,1.6880655466417904,0.08004166693248427,0.2003303966645171,-0.35609608783460217
0.025000000000000133,0.22481163388175876,-0.09647359366150378,-0.16707500479359613,1.6882421984466982,0.0800313615537215,0.200340057724655,-0.35604760883756575
0.026000000000000023,0.2248147240693623,-0.09647352544833329,-0.1670560474534564,1.688422316156473,0.08002083719361093,0.20034997003614038,-0.3559981349871529
0.027000000000000135,0.22481785241371344,-0.09647345586529003,-0.16703649770296605,1.6886059445846235,0.08001009061069544,0.20036013720493825,-0.35594765280352514
0.028000000000000025,0.2248210184714019,-0.09647338492036983,-0.16701634488914346,1.6887931290962106,0.07999911852925416,0.2003705627980032,-0.35589614867377034
0.029000000000000137,0.224824221786137,-0.09647331262368258,-0.1669955784040162,1.6889839156123674,0.07998791763972694,0.20038125033952134,-0.3558436088523182
0.030000000000000027,0.22482746189130068,-0.09647323898902645,-0.16697418769448655,1.6891783506132287,0.07997648459996774,0.2003922033068402,-0.35579001946192546
0.03100000000000014,0.22483073831246603,-0.09647316403621593,-0.16695216227204682,1.689376481139985,0.07996481603678185,0.20040342512638634,-0.35573536649487847
0.03200000000000003,0.22483405056875364,-0.09647308779265881,-0.16692949172235022,1.6895783547960135,0.07995290854695841,0.2004149191695076,-0.355679635814366
0.03300000000000014,0.2248373981733976,-0.09647301029380527,-0.16690616571577227,1.6897840197462901,0.07994075869798453,0.2004266887478093,-0.3556228131565233
0.03400000000000003,0.22484078063465102,-0.09647293158322227,-0.1668821740182243,1.6899935247150306,0.07992836302899206,0.2004387371084085,-0.35556488413303877
0.03500000000000014,0.22484419745665898,-0.09647285171266905,-0.16685750650110512,1.690206918982268,0.07991571805181878,0.20045106742965,-0.35550583423385074
0.03600000000000003,0.22484764813992453,-0.09647277074217375,-0.16683215315114946,1.6904242523796966,0.07990282025200474,0.20046368281685562,-0.3554456488300083
0.037000000000000144,0.22485113218211858,-0.09647268874011125,-0.1668061040801815,1.6906455752853562,0.07988966608978777,0.2004765862979206,-0.355384313176833
0.038000000000000034,0.22485464907885563,-0.09647260578328204,-0.16677934953365728,1.6908709386163567,0.0798762520009801,0.20048978081924096,-0.3553218124173957
0.039000000000000146,0.22485819832405768,-0.09647252195699203,-0.16675187989838297,1.6911003938199742,0.07986257439779015,0.20050326924203032,-0.35525813158638264
0.040000000000000036,0.2248617794110364,-0.09647243735513342,-0.16672368571054555,1.691333992864191,0.07984862966995862,0.2005170543385968,-0.35519325561424514
0.04100000000000015,0.22486539183467386,-0.09647235208026622,-0.1666947576640637,1.6915717882272554,0.07983441418633401,0.20053113878839426,-0.3551271693315242
0.04200000000000004,0.22486903509394815,-0.09647226624370081,-0.16666508661813959,1.69181383288546,0.07981992429670846,0.20054552517433297,-0.3550598574732436
0.04300000000000015,0.22487270869405163,-0.09647217996558081,-0.16663466360326812,1.6920601802990844,0.07980515633361292,0.2005602159797726,-0.3549913046833864
0.04400000000000004,0.22487641214735193,-0.09647209337496676,-0.16660347982608975,1.6923108843960821,0.07979010661383158,0.20057521358589134,-0.3549214955198956
0.04500000000000015,0.22488014497357336,-0.0964720066099201,-0.16657152667309755,1.6925659995538271,0.07977477143976106,0.20059052026930627,-0.3548504144601533
0.04600000000000004,0.22488390670069935,-0.09647191981758749,-0.1665387957128313,1.6928255805807535,0.07975914710086125,0.2006061382002477,-0.35477804590610074
0.04700000000000015,0.22488769686659693,-0.09647183315428523,-0.16650527869731716,1.6930896826982027,0.07974322987514096,0.200622069441102,-0.35470437418895306
0.04800000000000004,0.22489151501986238,-0.09647174678558382,-0.1664709675635123,1.6933583615201804,0.07972701603055966,0.20063831594495604,-0.35462938357443846
0.049000000000000155,0.22489536071989003,-0.09647166088639231,-0.16643585443401174,1.6936316730305854,0.07971050182647131,0.2006548795543842,-0.3545530582686367
0.050000000000000044,0.22489923353766622,-0.09647157564104233,-0.1663999316162742,1.693909673560489,0.07969368351523519,0.200671762000842,-0.3544753824236417
0.051000000000000156,0.22490313305803833,-0.09647149124337177,-0.16636319160075125,1.6941924197661642,0.07967655734399767,0.2006889649045421,-0.35439634014281873
0.052000000000000046,0.2249070588834593,-0.09647140789680772,-0.16632562705830023,1.6944799686063066,0.07965911955677038,0.20070648977456843,-0.35431591548591695
0.05300000000000016,0.22491101063845753,-0.09647132581444859,-0.16628723083726124,1.6947723773176375,0.07964136639680827,0.20072433800904277,-0.3542340924744165
0.05400000000000005,0.22491498797332973,-0.09647124521914524,-0.16624799596058318,1.6950697033888342,0.07962329410898687,0.200742510895222,-0.35415085509743116
0.05500000000000016,0.22491899056668294,-0.09647116634358081,-0.16620791562263393,1.6953720045331087,0.07960489894206055,0.20076100960964505,-0.35406618731799916
0.05600000000000005,0.22492301812757715,-0.09647108943034921,-0.16616698318532938,1.6956793386605071,0.07958617715080533,0.2007798352185122,-0.3539800730793516
0.05700000000000016,0.22492707039764168,-0.09647101473203183,-0.16612519217358407,1.6959917638506248,0.07956712499792835,0.20079898867835558,-0.3538924963109908
0.05800000000000005,0.22493114715278825,-0.09647094251127236,-0.16608253627046116,1.696309338325304,0.07954773875574739,0.20081847083675675,-0.3538034409347172
0.05900000000000016,0.2249352482037737,-0.0964708730408494,-0.16603900931277948,1.6966321204208843,0.07952801470770512,0.20083828243280585,-0.3537128908708019
0.06000000000000005,0.22493937339598818,-0.09647080660374684,-0.1659946052875633,1.69696016855957,0.07950794914990443,0.20085842409736213,-0.3536208300444427
