source_bone_name,canonical_bone_name,row_index,frame
671:RIndex2,RIndex2,17960,17960
671:RIndex2,RIndex2,17961,17961
671:RIndex2,RIndex2,17962,17962
671:RIndex2,RIndex2,17963,17963
671:RIndex2,RIndex2,17964,17964
671:RIndex2,RIndex2,17965,17965
671:RIndex2,RIndex2,17966,17966
671:RIndex2,RIndex2,17967,17967
671:RIndex2,RIndex2,17968,17968
671:RIndex2,RIndex2,17969,17969
671:RIndex2,RIndex2,17970,17970
671:RIndex2,RIndex2,17971,17971
671:RIndex2,RIndex2,17972,17972
671:RIndex2,RIndex2,17973,17973
671:RIndex2,RIndex2,17974,17974
671:RIndex2,RIndex2,17975,17975
671:RIndex2,RIndex2,17976,17976
671:RIndex2,RIndex2,17977,17977
671:RIndex2,RIndex2,17978,17978
671:RIndex2,RIndex2,17979,17979
671:RIndex2,RIndex2,17980,17980
671:RIndex2,RIndex2,17981,17981
671:RIndex2,RIndex2,17982,17982
671:RIndex2,RIndex2,17983,17983
671:RIndex2,RIndex2,17984,17984
671:RIndex2,RIndex2,17985,17985
671:RIndex2,RIndex2,17986,17986
671:RIndex2,RIndex2,17987,17987
671:RIndex2,RIndex2,17988,17988
671:RIndex2,RIndex2,17989,17989
671:RIndex2,RIndex2,17990,17990
671:RIndex2,RIndex2,17991,17991
671:RIndex2,RIndex2,17992,17992
671:RIndex2,RIndex2,17993,17993
671:RIndex2,RIndex2,17994,17994
671:RIndex2,RIndex2,17995,17995
671:RIndex2,RIndex2,17996,17996
671:RIndex2,RIndex2,17997,17997
671:RIndex2,RIndex2,17998,17998
671:RIndex2,RIndex2,17999,17999
671:RIndex2,RIndex2,18000,18000
671:RIndex2,RIndex2,18001,18001
671:RIndex2,RIndex2,18002,18002
