event_id,marker_name,body_region_group,method,start_frame,end_frame,start_time_s,end_time_s,duration_frames,duration_seconds,event_class,severity,near_gap,methods_in_event,peak_metric_value
E000042,671:LHandIn,wrist_hand,velocity_mad,29408,29408,245.066667,245.066667,1,0.008333,single_frame,moderate,False,velocity_mad,8.770019
E000043,671:LHandIn,wrist_hand,velocity_mad,29525,29525,246.041667,246.041667,1,0.008333,single_frame,minor,False,velocity_mad,6.980392
E000044,671:LHandIn,wrist_hand,velocity_mad,29827,29827,248.558333,248.558333,1,0.008333,single_frame,moderate,False,velocity_mad,10.929804
E000045,671:LHandOut,wrist_hand,velocity_mad,14526,14526,121.05,121.05,1,0.008333,single_frame,minor,False,velocity_mad,4.898328
E000046,671:LHandOut,wrist_hand,velocity_mad,29232,29232,243.6,243.6,1,0.008333,single_frame,minor,False,velocity_mad,4.5841
E000047,ChestLow__ChestTop,torso_chest_back,segment_length_violation,14527,14528,121.058333,121.066667,2,0.016667,short_burst,moderate,False,segment_length_violation,0.070248
E000048,ChestLow__ChestTop,torso_chest_back,segment_length_violation,14536,14540,121.133333,121.166667,5,0.041667,short_burst,moderate,False,segment_length_violation,0.125346
E000049,ChestLow__ChestTop,torso_chest_back,segment_length_violation,14606,14615,121.716667,121.791667,10,0.083333,sustained,severe,False,segment_length_violation,0.062783
E000050,ChestLow__ChestTop,torso_chest_back,segment_length_violation,14953,14955,124.608333,124.625,3,0.025,short_burst,moderate,False,segment_length_violation,0.108286
E000051,ChestLow__ChestTop,torso_chest_back,segment_length_violation,15726,15726,131.05,131.05,1,0.008333,single_frame,moderate,False,segment_length_violation,0.071633
E000052,ChestLow__ChestTop,torso_chest_back,segment_length_violation,15777,15777,131.475,131.475,1,0.008333,single_frame,moderate,False,segment_length_violation,0.070853
E000053,ChestLow__ChestTop,torso_chest_back,segment_length_violation,19413,19420,161.775,161.833333,8,0.066667,sustained,moderate,False,segment_length_violation,0.110672
E000054,ChestLow__ChestTop,torso_chest_back,segment_length_violation,29612,29612,246.766667,246.766667,1,0.008333,single_frame,moderate,False,segment_length_violation,0.067786
E000055,671:RHandIn,wrist_hand,velocity_mad,14582,14582,121.516667,121.516667,1,0.008333,single_frame,severe,False,velocity_mad,11.301925
E000056,671:RHandIn,wrist_hand,velocity_mad,14615,14615,121.791667,121.791667,1,0.008333,single_frame,minor,False,velocity_mad,5.544415
E000057,671:RHandIn,wrist_hand,velocity_mad,14891,14891,124.091667,124.091667,1,0.008333,single_frame,minor,False,velocity_mad,6.623709
E000058,671:RHandIn,wrist_hand,velocity_mad,20345,20345,169.541667,169.541667,1,0.008333,single_frame,severe,False,velocity_mad,15.045029
E000059,671:RHandIn,wrist_hand,velocity_mad,20796,20796,173.3,173.3,1,0.008333,single_frame,minor,False,velocity_mad,5.603818
E000060,671:RHandIn,wrist_hand,velocity_mad,28887,28887,240.725,240.725,1,0.008333,single_frame,minor,False,velocity_mad,5.822633
E000061,671:RHandIn,wrist_hand,velocity_mad,29658,29658,247.15,247.15,1,0.008333,single_frame,minor,False,velocity_mad,6.628919
E000062,671:RHandIn,wrist_hand,velocity_mad,29828,29828,248.566667,248.566667,1,0.008333,single_frame,minor,False,velocity_mad,5.487476
E000063,RHandIn__RWristOut,wrist_hand,segment_length_violation,14585,14606,121.541667,121.716667,22,0.183333,sustained,severe,False,segment_length_violation,0.275459
E000064,RHandIn__RWristOut,wrist_hand,segment_length_violation,14615,14661,121.791667,122.175,47,0.391667,sustained,moderate,False,segment_length_violation,0.184165
E000065,RHandIn__RWristOut,wrist_hand,segment_length_violation,14696,14719,122.466667,122.658333,24,0.2,sustained,moderate,False,segment_length_violation,0.184998
E000066,RHandIn__RWristOut,wrist_hand,segment_length_violation,14829,14861,123.575,123.841667,33,0.275,sustained,moderate,False,segment_length_violation,0.187249
E000067,RHandIn__RWristOut,wrist_hand,segment_length_violation,14864,14868,123.866667,123.9,5,0.041667,short_burst,moderate,False,segment_length_violation,0.179303
E000068,RHandIn__RWristOut,wrist_hand,segment_length_violation,14871,14877,123.925,123.975,7,0.058333,sustained,moderate,False,segment_length_violation,0.179672
E000069,RHandIn__RWristOut,wrist_hand,segment_length_violation,14880,14882,124.0,124.016667,3,0.025,short_burst,moderate,False,segment_length_violation,0.179836
E000070,RHandIn__RWristOut,wrist_hand,segment_length_violation,14891,14897,124.091667,124.141667,7,0.058333,sustained,moderate,False,segment_length_violation,0.182148
E000071,RHandIn__RWristOut,wrist_hand,segment_length_violation,17432,17439,145.266667,145.325,8,0.066667,sustained,moderate,False,segment_length_violation,0.124212
E000072,RHandIn__RWristOut,wrist_hand,segment_length_violation,20353,20360,169.608333,169.666667,8,0.066667,sustained,moderate,False,segment_length_violation,0.12195
E000073,RHandIn__RWristOut,wrist_hand,segment_length_violation,20363,20363,169.691667,169.691667,1,0.008333,single_frame,moderate,False,segment_length_violation,0.187997
E000074,RHandIn__RWristOut,wrist_hand,segment_length_violation,20785,20795,173.208333,173.291667,11,0.091667,sustained,moderate,False,segment_length_violation,0.18707
E000075,RHandIn__RWristOut,wrist_hand,segment_length_violation,29428,29428,245.233333,245.233333,1,0.008333,single_frame,moderate,False,segment_length_violation,0.179636
E000076,RHandIn__RWristOut,wrist_hand,segment_length_violation,29693,29694,247.441667,247.45,2,0.016667,short_burst,moderate,False,segment_length_violation,0.184522
E000077,671:RFArm,shoulder_upper_arm,velocity_mad,14942,14942,124.516667,124.516667,1,0.008333,single_frame,minor,False,velocity_mad,3.489257
E000078,671:RFArm,shoulder_upper_arm,velocity_mad,16421,16421,136.841667,136.841667,1,0.008333,single_frame,minor,False,velocity_mad,3.96565
E000079,671:RFArm,shoulder_upper_arm,velocity_mad,18526,18526,154.383333,154.383333,1,0.008333,single_frame,minor,False,velocity_mad,3.612729
E000080,671:RFArm,shoulder_upper_arm,velocity_mad,19202,19202,160.016667,160.016667,1,0.008333,single_frame,severe,False,velocity_mad,11.748381
E000081,671:RFArm,shoulder_upper_arm,velocity_mad,19280,19280,160.666667,160.666667,1,0.008333,single_frame,minor,False,velocity_mad,3.327089
E000082,671:RFArm,shoulder_upper_arm,velocity_mad,19282,19282,160.683333,160.683333,1,0.008333,single_frame,minor,False,velocity_mad,3.35935
E000083,671:RFArm,shoulder_upper_arm,velocity_mad,20054,20054,167.116667,167.116667,1,0.008333,single_frame,moderate,False,velocity_mad,4.212935
E000084,671:RFArm,shoulder_upper_arm,velocity_mad,20617,20617,171.808333,171.808333,1,0.008333,single_frame,moderate,False,velocity_mad,5.284618
E000085,671:RFArm,shoulder_upper_arm,velocity_mad,22907,22907,190.891667,190.891667,1,0.008333,single_frame,moderate,False,velocity_mad,5.288374
E000086,671:ChestLow,torso_chest_back,velocity_mad,14951,14951,124.591667,124.591667,1,0.008333,single_frame,minor,False,velocity_mad,3.416339
E000087,671:ChestLow,torso_chest_back,velocity_mad,14961,14961,124.675,124.675,1,0.008333,single_frame,minor,False,velocity_mad,3.735795
E000088,671:ChestLow,torso_chest_back,velocity_mad,15525,15525,129.375,129.375,1,0.008333,single_frame,minor,False,velocity_mad,3.426299
E000089,671:ChestLow,torso_chest_back,velocity_mad,15727,15727,131.058333,131.058333,1,0.008333,single_frame,moderate,False,velocity_mad,4.331436
E000090,671:ChestLow,torso_chest_back,velocity_mad,16182,16182,134.85,134.85,1,0.008333,single_frame,minor,False,velocity_mad,3.535673
E000091,671:ChestLow,torso_chest_back,velocity_mad,16293,16293,135.775,135.775,1,0.008333,single_frame,minor,False,velocity_mad,4.178095
E000092,671:ChestLow,torso_chest_back,velocity_mad,17786,17786,148.216667,148.216667,1,0.008333,single_frame,minor,False,velocity_mad,4.17918
E000093,671:ChestLow,torso_chest_back,velocity_mad,19930,19930,166.083333,166.083333,1,0.008333,single_frame,severe,False,velocity_mad,7.392601
E000094,671:ChestLow,torso_chest_back,velocity_mad,19987,19987,166.558333,166.558333,1,0.008333,single_frame,minor,False,velocity_mad,3.644257
E000095,671:RElbowOut,elbow_forearm,velocity_mad,15054,15054,125.45,125.45,1,0.008333,single_frame,severe,False,velocity_mad,12.192075
E000096,671:RElbowOut,elbow_forearm,velocity_mad,19202,19202,160.016667,160.016667,1,0.008333,single_frame,minor,False,velocity_mad,2.831332
E000097,671:RElbowOut,elbow_forearm,velocity_mad,19204,19204,160.033333,160.033333,1,0.008333,single_frame,severe,False,velocity_mad,14.15082
E000098,671:RElbowOut,elbow_forearm,velocity_mad,19279,19279,160.658333,160.658333,1,0.008333,single_frame,minor,False,velocity_mad,2.838452
E000099,671:RElbowOut,elbow_forearm,velocity_mad,19284,19284,160.7,160.7,1,0.008333,single_frame,minor,False,velocity_mad,2.761007
E000100,671:RElbowOut,elbow_forearm,velocity_mad,19617,19617,163.475,163.475,1,0.008333,single_frame,moderate,False,velocity_mad,5.17783
E000101,671:RElbowOut,elbow_forearm,velocity_mad,19821,19821,165.175,165.175,1,0.008333,single_frame,minor,False,velocity_mad,3.333888
E000102,671:ChestTop,torso_chest_back,velocity_mad,15634,15634,130.283333,130.283333,1,0.008333,single_frame,minor,False,velocity_mad,1.760536
E000103,671:ChestTop,torso_chest_back,velocity_mad,15707,15707,130.891667,130.891667,1,0.008333,single_frame,minor,False,velocity_mad,1.656694
E000104,671:ChestTop,torso_chest_back,velocity_mad,15931,15931,132.758333,132.758333,1,0.008333,single_frame,minor,False,velocity_mad,1.651207
E000105,671:ChestTop,torso_chest_back,velocity_mad,16198,16198,134.983333,134.983333,1,0.008333,single_frame,minor,False,velocity_mad,1.472661
E000106,671:ChestTop,torso_chest_back,velocity_mad,19426,19426,161.883333,161.883333,1,0.008333,single_frame,severe,False,velocity_mad,3.443008
E000107,671:ChestTop,torso_chest_back,velocity_mad,20528,20528,171.066667,171.066667,1,0.008333,single_frame,moderate,False,velocity_mad,2.608054
E000108,671:ChestTop,torso_chest_back,velocity_mad,28829,28829,240.241667,240.241667,1,0.008333,single_frame,minor,False,velocity_mad,1.422881
E000109,671:ChestTop,torso_chest_back,velocity_mad,29708,29708,247.566667,247.566667,1,0.008333,single_frame,severe,False,velocity_mad,4.655966
E000110,671:RShoulderTop,shoulder_upper_arm,velocity_mad,16409,16409,136.741667,136.741667,1,0.008333,single_frame,severe,False,velocity_mad,4.779625
E000111,671:RShoulderTop,shoulder_upper_arm,velocity_mad,16711,16711,139.258333,139.258333,1,0.008333,single_frame,moderate,False,velocity_mad,3.294357
E000112,671:RShoulderTop,shoulder_upper_arm,velocity_mad,20547,20547,171.225,171.225,1,0.008333,single_frame,severe,False,velocity_mad,9.560419
E000113,671:RShoulderTop,shoulder_upper_arm,velocity_mad,23210,23210,193.416667,193.416667,1,0.008333,single_frame,minor,False,velocity_mad,2.123457
E000114,671:RShoulderTop,shoulder_upper_arm,velocity_mad,28719,28719,239.325,239.325,1,0.008333,single_frame,minor,False,velocity_mad,1.827073
E000115,671:RShoulderTop,shoulder_upper_arm,velocity_mad,29561,29561,246.341667,246.341667,1,0.008333,single_frame,moderate,False,velocity_mad,2.690073
E000116,671:RShoulderTop,shoulder_upper_arm,velocity_mad,29713,29713,247.608333,247.608333,1,0.008333,single_frame,severe,False,velocity_mad,4.782442
E000117,671:RShoulderTop,shoulder_upper_arm,velocity_mad,29752,29752,247.933333,247.933333,1,0.008333,single_frame,minor,False,velocity_mad,1.883158
E000118,671:WaistLFront,pelvis_waist,velocity_mad,16894,16894,140.783333,140.783333,1,0.008333,single_frame,moderate,False,velocity_mad,2.245161
E000119,671:WaistLFront,pelvis_waist,velocity_mad,18673,18673,155.608333,155.608333,1,0.008333,single_frame,severe,False,velocity_mad,3.87038
E000120,671:WaistLFront,pelvis_waist,velocity_mad,19164,19164,159.7,159.7,1,0.008333,single_frame,moderate,False,velocity_mad,1.595893
E000121,671:WaistLFront,pelvis_waist,velocity_mad,21005,21005,175.041667,175.041667,1,0.008333,single_frame,moderate,False,velocity_mad,1.875519
E000122,671:WaistLFront,pelvis_waist,velocity_mad,21058,21058,175.483333,175.483333,1,0.008333,single_frame,minor,False,velocity_mad,1.378234
E000123,671:WaistLFront,pelvis_waist,velocity_mad,21069,21069,175.575,175.575,1,0.008333,single_frame,minor,False,velocity_mad,1.199607
E000124,671:WaistLFront,pelvis_waist,velocity_mad,24597,24597,204.975,204.975,1,0.008333,single_frame,severe,False,velocity_mad,2.563859
E000125,671:WaistLFront,pelvis_waist,velocity_mad,25051,25051,208.758333,208.758333,1,0.008333,single_frame,moderate,False,velocity_mad,2.114376
E000126,671:LShoulderTop,shoulder_upper_arm,velocity_mad,16996,16996,141.633333,141.633333,1,0.008333,single_frame,moderate,False,velocity_mad,5.148491
E000127,671:LShoulderTop,shoulder_upper_arm,velocity_mad,17635,17635,146.958333,146.958333,1,0.008333,single_frame,moderate,False,velocity_mad,3.741651
E000128,671:LShoulderTop,shoulder_upper_arm,velocity_mad,18237,18237,151.975,151.975,1,0.008333,single_frame,moderate,False,velocity_mad,4.268092
E000129,671:LShoulderTop,shoulder_upper_arm,velocity_mad,19909,19909,165.908333,165.908333,1,0.008333,single_frame,moderate,False,velocity_mad,5.386397
E000130,671:LShoulderTop,shoulder_upper_arm,velocity_mad,20817,20817,173.475,173.475,1,0.008333,single_frame,severe,False,velocity_mad,8.083765
E000131,671:LShoulderTop,shoulder_upper_arm,velocity_mad,24181,24181,201.508333,201.508333,1,0.008333,single_frame,moderate,False,velocity_mad,5.3853
E000132,671:LShoulderTop,shoulder_upper_arm,velocity_mad,25010,25010,208.416667,208.416667,1,0.008333,single_frame,moderate,False,velocity_mad,4.265048
E000133,671:LShoulderTop,shoulder_upper_arm,velocity_mad,25069,25069,208.908333,208.908333,1,0.008333,single_frame,moderate,False,velocity_mad,5.383625
E000134,671:LShoulderTop,shoulder_upper_arm,velocity_mad,29485,29485,245.708333,245.708333,1,0.008333,single_frame,moderate,False,velocity_mad,5.551409
E000135,671:LFArm,shoulder_upper_arm,velocity_mad,17192,17192,143.266667,143.266667,1,0.008333,single_frame,minor,False,velocity_mad,3.50273
E000136,671:LFArm,shoulder_upper_arm,velocity_mad,17943,17943,149.525,149.525,1,0.008333,single_frame,minor,False,velocity_mad,3.589573
E000137,671:LFArm,shoulder_upper_arm,velocity_mad,20078,20078,167.316667,167.316667,1,0.008333,single_frame,moderate,False,velocity_mad,5.22677
E000138,671:LFArm,shoulder_upper_arm,velocity_mad,20160,20160,168.0,168.0,1,0.008333,single_frame,minor,False,velocity_mad,3.683884
E000139,671:LFArm,shoulder_upper_arm,velocity_mad,20200,20200,168.333333,168.333333,1,0.008333,single_frame,moderate,False,velocity_mad,4.377073
E000140,671:LFArm,shoulder_upper_arm,velocity_mad,20822,20822,173.516667,173.516667,1,0.008333,single_frame,moderate,False,velocity_mad,4.413059
E000141,671:LFArm,shoulder_upper_arm,velocity_mad,24914,24914,207.616667,207.616667,1,0.008333,single_frame,minor,False,velocity_mad,4.081501
E000142,671:LFArm,shoulder_upper_arm,velocity_mad,29024,29024,241.866667,241.866667,1,0.008333,single_frame,minor,False,velocity_mad,3.570617
E000143,671:BackTop,torso_chest_back,velocity_mad,18245,18245,152.041667,152.041667,1,0.008333,single_frame,moderate,False,velocity_mad,1.93566
E000144,671:BackTop,torso_chest_back,velocity_mad,28697,28697,239.141667,239.141667,1,0.008333,single_frame,minor,False,velocity_mad,1.431006
E000145,671:BackTop,torso_chest_back,velocity_mad,28700,28700,239.166667,239.166667,1,0.008333,single_frame,minor,False,velocity_mad,1.487857
E000146,671:BackTop,torso_chest_back,velocity_mad,28705,28705,239.208333,239.208333,1,0.008333,single_frame,minor,False,velocity_mad,1.649358
E000147,671:BackTop,torso_chest_back,velocity_mad,29403,29403,245.025,245.025,1,0.008333,single_frame,minor,False,velocity_mad,1.439123
E000148,671:HeadTop,head_neck,velocity_mad,18591,18591,154.925,154.925,1,0.008333,single_frame,minor,False,velocity_mad,2.201119
E000149,671:HeadTop,head_neck,velocity_mad,18593,18593,154.941667,154.941667,1,0.008333,single_frame,minor,False,velocity_mad,2.218975
E000150,671:HeadTop,head_neck,velocity_mad,18596,18596,154.966667,154.966667,1,0.008333,single_frame,minor,False,velocity_mad,2.268546
E000151,671:HeadTop,head_neck,velocity_mad,18599,18599,154.991667,154.991667,1,0.008333,single_frame,minor,False,velocity_mad,2.230672
E000152,671:HeadLeft,head_neck,velocity_mad,18592,18592,154.933333,154.933333,1,0.008333,single_frame,minor,False,velocity_mad,1.924775
E000153,671:HeadLeft,head_neck,velocity_mad,18595,18595,154.958333,154.958333,1,0.008333,single_frame,minor,False,velocity_mad,1.923386
E000154,671:HeadLeft,head_neck,velocity_mad,18597,18597,154.975,154.975,1,0.008333,single_frame,minor,False,velocity_mad,1.907349
E000155,671:HeadLeft,head_neck,velocity_mad,25118,25118,209.316667,209.316667,1,0.008333,single_frame,minor,False,velocity_mad,2.251051
E000156,671:HeadRight,head_neck,velocity_mad,18597,18597,154.975,154.975,1,0.008333,single_frame,minor,False,velocity_mad,1.701659
E000157,671:HeadRight,head_neck,velocity_mad,18599,18599,154.991667,154.991667,1,0.008333,single_frame,minor,False,velocity_mad,1.698378
E000158,671:HeadRight,head_neck,velocity_mad,18601,18601,155.008333,155.008333,1,0.008333,single_frame,minor,False,velocity_mad,1.691423
E000159,671:HeadFront,head_neck,velocity_mad,19126,19126,159.383333,159.383333,1,0.008333,single_frame,minor,False,velocity_mad,2.565272
E000160,671:HeadFront,head_neck,velocity_mad,19194,19194,159.95,159.95,1,0.008333,single_frame,moderate,False,velocity_mad,3.980447
E000161,671:HeadFront,head_neck,velocity_mad,19198,19198,159.983333,159.983333,1,0.008333,single_frame,minor,False,velocity_mad,2.526409
E000162,671:HeadFront,head_neck,velocity_mad,19902,19902,165.85,165.85,1,0.008333,single_frame,minor,False,velocity_mad,2.075082
E000163,671:HeadFront,head_neck,velocity_mad,19904,19904,165.866667,165.866667,1,0.008333,single_frame,minor,False,velocity_mad,2.129081
E000164,671:RHandOut,wrist_hand,velocity_mad,19294,19294,160.783333,160.783333,1,0.008333,single_frame,minor,False,velocity_mad,4.327354
E000165,671:RHandOut,wrist_hand,velocity_mad,20507,20507,170.891667,170.891667,1,0.008333,single_frame,minor,False,velocity_mad,4.362333
E000166,671:RHandOut,wrist_hand,velocity_mad,20509,20509,170.908333,170.908333,1,0.008333,single_frame,minor,False,velocity_mad,4.470557
E000167,671:RHandOut,wrist_hand,velocity_mad,20511,20511,170.925,170.925,1,0.008333,single_frame,minor,False,velocity_mad,4.464934
E000168,671:RHandOut,wrist_hand,velocity_mad,20514,20514,170.95,170.95,1,0.008333,single_frame,minor,False,velocity_mad,4.364407
E000169,671:RWristOut,wrist_hand,velocity_mad,19294,19294,160.783333,160.783333,1,0.008333,single_frame,minor,False,velocity_mad,4.031539
E000170,671:RWristOut,wrist_hand,velocity_mad,19296,19296,160.8,160.8,1,0.008333,single_frame,minor,False,velocity_mad,4.034003
E000171,671:RWristOut,wrist_hand,velocity_mad,19300,19300,160.833333,160.833333,1,0.008333,single_frame,minor,False,velocity_mad,4.029578
E000172,671:RWristOut,wrist_hand,velocity_mad,20503,20503,170.858333,170.858333,1,0.008333,single_frame,minor,False,velocity_mad,4.053256
E000173,671:RWristOut,wrist_hand,velocity_mad,20505,20505,170.875,170.875,1,0.008333,single_frame,minor,False,velocity_mad,4.04969
E000174,671:RWristOut,wrist_hand,velocity_mad,20507,20507,170.891667,170.891667,1,0.008333,single_frame,minor,False,velocity_mad,4.102823
E000175,671:RWristOut,wrist_hand,velocity_mad,20509,20509,170.908333,170.908333,1,0.008333,single_frame,minor,False,velocity_mad,4.217076
E000176,671:RWristOut,wrist_hand,velocity_mad,20512,20512,170.933333,170.933333,1,0.008333,single_frame,minor,False,velocity_mad,4.075446
E000177,671:RShoulderBack,torso_chest_back,velocity_mad,19297,19297,160.808333,160.808333,1,0.008333,single_frame,minor,False,velocity_mad,1.671769
E000178,671:RShoulderBack,torso_chest_back,velocity_mad,28705,28705,239.208333,239.208333,1,0.008333,single_frame,minor,False,velocity_mad,1.692132
E000179,671:RShoulderBack,torso_chest_back,velocity_mad,28720,28720,239.333333,239.333333,1,0.008333,single_frame,minor,False,velocity_mad,1.540516
E000180,671:LElbowOut,elbow_forearm,velocity_mad,19345,19345,161.208333,161.208333,1,0.008333,single_frame,minor,False,velocity_mad,2.786311
E000181,671:LElbowOut,elbow_forearm,velocity_mad,19347,19347,161.225,161.225,1,0.008333,single_frame,minor,False,velocity_mad,2.883721
E000182,671:LElbowOut,elbow_forearm,velocity_mad,19357,19357,161.308333,161.308333,1,0.008333,single_frame,minor,False,velocity_mad,2.796414
E000183,671:LElbowOut,elbow_forearm,velocity_mad,19598,19598,163.316667,163.316667,1,0.008333,single_frame,minor,False,velocity_mad,2.804507
E000184,671:LElbowOut,elbow_forearm,velocity_mad,22766,22766,189.716667,189.716667,1,0.008333,single_frame,minor,False,velocity_mad,2.848621
E000185,671:LUArmHigh,shoulder_upper_arm,velocity_mad,19348,19348,161.233333,161.233333,1,0.008333,single_frame,minor,False,velocity_mad,2.647493
E000186,671:LUArmHigh,shoulder_upper_arm,velocity_mad,19352,19352,161.266667,161.266667,1,0.008333,single_frame,minor,False,velocity_mad,2.688955
E000187,671:LUArmHigh,shoulder_upper_arm,velocity_mad,19354,19354,161.283333,161.283333,1,0.008333,single_frame,minor,False,velocity_mad,2.657605
