start_frame,end_frame,start_s,end_s,duration_s,reason,criterion,affected_markers,has_gap_ge_0p5,has_gap_0p2,has_artifact_sigma,has_segment_swap,has_edge_effect
14800,14800,123.3333,123.3333,0.0,ARTIFACT_SIGMA;SEGMENT_SWAP,segment_swap,671:LHandIn;RHandIn__RHandOut,False,False,True,True,False
14801,14884,123.3417,124.0333,0.6917,SEGMENT_SWAP,segment_swap,RHandIn__RHandOut;RHandIn__RWristOut,False,False,False,True,False
14891,14891,124.0917,124.0917,0.0,GAP_GE_0P2;ARTIFACT_SIGMA;SEGMENT_SWAP,segment_swap,671:RFArm;671:RHandIn;RHandIn__RHandOut;RHandIn__RWristOut,False,True,True,True,False
14892,14897,124.1,124.1417,0.0417,GAP_GE_0P2;SEGMENT_SWAP,segment_swap,671:RFArm;RHandIn__RHandOut;RHandIn__RWristOut,False,True,False,True,False
14898,14926,124.15,124.3833,0.2333,GAP_GE_0P2,gaps_over_0p2,671:RFArm,False,True,False,False,False
14942,14942,124.5167,124.5167,0.0,ARTIFACT_SIGMA,artifact_sigma,671:RFArm,False,False,True,False,False
14951,14951,124.5917,124.5917,0.0,ARTIFACT_SIGMA,artifact_sigma,671:ChestLow;671:LHandIn,False,False,True,False,False
14953,14955,124.6083,124.625,0.0167,SEGMENT_SWAP,segment_swap,671:LHandIn;ChestLow__ChestTop,False,False,False,True,False
14961,14961,124.675,124.675,0.0,ARTIFACT_SIGMA,artifact_sigma,671:ChestLow;671:LHandIn,False,False,True,False,False
14973,15006,124.775,125.05,0.275,GAP_GE_0P2,gaps_over_0p2,671:LFArm,False,True,False,False,False
15017,15017,125.1417,125.1417,0.0,SEGMENT_SWAP,segment_swap,LHandIn__LHandOut,False,False,False,True,False
15054,15054,125.45,125.45,0.0,ARTIFACT_SIGMA,artifact_sigma,671:RElbowOut,False,False,True,False,False
15320,15349,127.6667,127.9083,0.2417,GAP_GE_0P2,gaps_over_0p2,671:ChestLow;671:LFArm;671:LHandIn;671:RFArm,False,True,False,False,False
15518,15524,129.3167,129.3667,0.05,GAP_GE_0P2,gaps_over_0p2,671:RFArm;671:RHandIn,False,True,False,False,False
15525,15525,129.375,129.375,0.0,GAP_GE_0P2;ARTIFACT_SIGMA,artifact_sigma,671:ChestLow;671:RFArm;671:RHandIn,False,True,True,False,False
15526,15563,129.3833,129.6917,0.3083,GAP_GE_0P2,gaps_over_0p2,671:ChestTop;671:RFArm;671:RHandIn,False,True,False,False,False
15598,15633,129.9833,130.275,0.2917,GAP_GE_0P2,gaps_over_0p2,671:LFArm,False,True,False,False,False
15634,15634,130.2833,130.2833,0.0,GAP_GE_0P2;ARTIFACT_SIGMA,artifact_sigma,671:ChestTop;671:LFArm,False,True,True,False,False
15635,15654,130.2917,130.45,0.1583,GAP_GE_0P2,gaps_over_0p2,671:LFArm,False,True,False,False,False
15707,15707,130.8917,130.8917,0.0,ARTIFACT_SIGMA,artifact_sigma,671:ChestTop,False,False,True,False,False
15708,15715,130.9,130.9583,0.0583,EDGE_EFFECT,edge_effect,,False,False,False,False,True
15716,15725,130.9667,131.0417,0.075,GAP_GE_0P5,gaps_over_0p5,671:RFArm,True,False,False,False,False
15726,15726,131.05,131.05,0.0,GAP_GE_0P5;SEGMENT_SWAP,gaps_over_0p5,671:RFArm;ChestLow__ChestTop,True,False,False,True,False
15727,15727,131.0583,131.0583,0.0,GAP_GE_0P5;ARTIFACT_SIGMA,gaps_over_0p5,671:ChestLow;671:RFArm,True,False,True,False,False
15728,15776,131.0667,131.4667,0.4,GAP_GE_0P5,gaps_over_0p5,671:ChestTop;671:LFArm;671:LHandIn;671:RFArm,True,False,False,False,False
15777,15777,131.475,131.475,0.0,GAP_GE_0P5;SEGMENT_SWAP,gaps_over_0p5,671:LFArm;671:LHandIn;671:RFArm;ChestLow__ChestTop,True,False,False,True,False
15778,15792,131.4833,131.6,0.1167,GAP_GE_0P5,gaps_over_0p5,671:ChestLow;671:LFArm;671:LHandIn;671:RFArm,True,False,False,False,False
15793,15800,131.6083,131.6667,0.0583,EDGE_EFFECT,edge_effect,,False,False,False,False,True
15882,15889,132.35,132.4083,0.0583,EDGE_EFFECT,edge_effect,,False,False,False,False,True
15890,15930,132.4167,132.75,0.3333,GAP_GE_0P5,gaps_over_0p5,671:LFArm;671:RFArm,True,False,False,False,False
15931,15931,132.7583,132.7583,0.0,GAP_GE_0P5;ARTIFACT_SIGMA,gaps_over_0p5,671:ChestTop;671:RFArm,True,False,True,False,False
15932,15933,132.7667,132.775,0.0083,GAP_GE_0P5,gaps_over_0p5,671:RFArm,True,False,False,False,False
15934,15960,132.7833,133.0,0.2167,GAP_GE_0P5;GAP_GE_0P2,gaps_over_0p5,671:LFArm;671:RFArm,True,True,False,False,False
15961,15972,133.0083,133.1,0.0917,GAP_GE_0P2,gaps_over_0p2,671:LFArm,False,True,False,False,False
16137,16160,134.475,134.6667,0.1917,GAP_GE_0P2,gaps_over_0p2,671:RFArm;671:RHandIn,False,True,False,False,False
16179,16181,134.825,134.8417,0.0167,GAP_GE_0P2,gaps_over_0p2,671:RFArm,False,True,False,False,False
16182,16182,134.85,134.85,0.0,GAP_GE_0P2;ARTIFACT_SIGMA,artifact_sigma,671:ChestLow;671:RFArm,False,True,True,False,False
16183,16197,134.8583,134.975,0.1167,GAP_GE_0P2,gaps_over_0p2,671:LFArm;671:RFArm,False,True,False,False,False
16198,16198,134.9833,134.9833,0.0,GAP_GE_0P2;ARTIFACT_SIGMA,artifact_sigma,671:ChestTop;671:LFArm;671:RFArm,False,True,True,False,False
16199,16246,134.9917,135.3833,0.3917,GAP_GE_0P2,gaps_over_0p2,671:LFArm;671:LHandIn;671:RFArm,False,True,False,False,False
16293,16293,135.775,135.775,0.0,ARTIFACT_SIGMA,artifact_sigma,671:ChestLow,False,False,True,False,False
16316,16323,135.9667,136.025,0.0583,EDGE_EFFECT,edge_effect,671:LFArm;671:RFArm,False,False,False,False,True
16324,16408,136.0333,136.7333,0.7,GAP_GE_0P5,gaps_over_0p5,671:ChestLow;671:LElbowOut;671:LFArm;671:RFArm,True,False,False,False,False
16409,16409,136.7417,136.7417,0.0,GAP_GE_0P5;ARTIFACT_SIGMA,gaps_over_0p5,671:ChestLow;671:LElbowOut;671:RShoulderTop,True,False,True,False,False
16410,16413,136.75,136.775,0.025,GAP_GE_0P5,gaps_over_0p5,671:ChestLow;671:LElbowOut,True,False,False,False,False
16414,16414,136.7833,136.7833,0.0,EDGE_EFFECT,edge_effect,671:ChestLow,False,False,False,False,True
16415,16420,136.7917,136.8333,0.0417,GAP_GE_0P5,gaps_over_0p5,671:ChestLow;671:LElbowOut,True,False,False,False,False
16421,16421,136.8417,136.8417,0.0,GAP_GE_0P5;ARTIFACT_SIGMA,gaps_over_0p5,671:LElbowOut;671:RFArm,True,False,True,False,False
16422,16486,136.85,137.3833,0.5333,GAP_GE_0P5,gaps_over_0p5,671:LElbowOut;671:RFArm;671:RHandIn,True,False,False,False,False
16487,16494,137.3917,137.45,0.0583,EDGE_EFFECT,edge_effect,,False,False,False,False,True
16596,16644,138.3,138.7,0.4,GAP_GE_0P2,gaps_over_0p2,671:ChestLow,False,True,False,False,False
16711,16711,139.2583,139.2583,0.0,ARTIFACT_SIGMA,artifact_sigma,671:RShoulderTop,False,False,True,False,False
16894,16894,140.7833,140.7833,0.0,ARTIFACT_SIGMA,artifact_sigma,671:WaistLFront,False,False,True,False,False
16996,16996,141.6333,141.6333,0.0,ARTIFACT_SIGMA,artifact_sigma,671:LShoulderTop,False,False,True,False,False
17120,17148,142.6667,142.9,0.2333,GAP_GE_0P2,gaps_over_0p2,671:RHandIn,False,True,False,False,False
17186,17191,143.2167,143.2583,0.0417,SEGMENT_SWAP,segment_swap,671:LFArm;LHandIn__LHandOut;LHandIn__LWristOut,False,False,False,True,False
17192,17192,143.2667,143.2667,0.0,ARTIFACT_SIGMA;SEGMENT_SWAP,segment_swap,671:LFArm;LHandIn__LHandOut;LHandIn__LWristOut,False,False,True,True,False
17193,17195,143.275,143.2917,0.0167,SEGMENT_SWAP,segment_swap,LHandIn__LHandOut;LHandIn__LWristOut,False,False,False,True,False
17196,17196,143.3,143.3,0.0,ARTIFACT_SIGMA,artifact_sigma,671:LHandIn,False,False,True,False,False
17432,17439,145.2667,145.325,0.0583,SEGMENT_SWAP,segment_swap,RHandIn__RHandOut;RHandIn__RWristOut,False,False,False,True,False
17635,17635,146.9583,146.9583,0.0,ARTIFACT_SIGMA,artifact_sigma,671:LShoulderTop,False,False,True,False,False
17767,17772,148.0583,148.1,0.0417,GAP_GE_0P2,gaps_over_0p2,671:LShoulderTop,False,True,False,False,False
17773,17780,148.1083,148.1667,0.0583,GAP_GE_0P2;SEGMENT_SWAP,segment_swap,671:LShoulderTop;LHandIn__LHandOut,False,True,False,True,False
17781,17785,148.175,148.2083,0.0333,GAP_GE_0P2,gaps_over_0p2,671:LHandIn;671:LShoulderTop,False,True,False,False,False
17786,17786,148.2167,148.2167,0.0,GAP_GE_0P2;ARTIFACT_SIGMA,artifact_sigma,671:ChestLow;671:LShoulderTop,False,True,True,False,False
17787,17803,148.225,148.3583,0.1333,GAP_GE_0P2,gaps_over_0p2,671:LShoulderTop,False,True,False,False,False
17804,17804,148.3667,148.3667,0.0,GAP_GE_0P2;SEGMENT_SWAP,segment_swap,671:LShoulderTop;RHandIn__RHandOut,False,True,False,True,False
17805,17805,148.375,148.375,0.0,SEGMENT_SWAP,segment_swap,RHandIn__RHandOut,False,False,False,True,False
17870,17870,148.9167,148.9167,0.0,SEGMENT_SWAP,segment_swap,RHandIn__RHandOut,False,False,False,True,False
17943,17943,149.525,149.525,0.0,ARTIFACT_SIGMA,artifact_sigma,671:LFArm,False,False,True,False,False
17995,18020,149.9583,150.1667,0.2083,GAP_GE_0P2,gaps_over_0p2,671:ChestLow;671:RFArm,False,True,False,False,False
18237,18237,151.975,151.975,0.0,ARTIFACT_SIGMA,artifact_sigma,671:LShoulderTop,False,False,True,False,False
18245,18245,152.0417,152.0417,0.0,ARTIFACT_SIGMA,artifact_sigma,671:BackTop,False,False,True,False,False
18526,18526,154.3833,154.3833,0.0,ARTIFACT_SIGMA,artifact_sigma,671:RFArm,False,False,True,False,False
18591,18593,154.925,154.9417,0.0167,ARTIFACT_SIGMA,artifact_sigma,671:HeadLeft;671:HeadTop,False,False,True,False,False
18595,18597,154.9583,154.975,0.0167,ARTIFACT_SIGMA,artifact_sigma,671:HeadLeft;671:HeadRight;671:HeadTop,False,False,True,False,False
18599,18599,154.9917,154.9917,0.0,ARTIFACT_SIGMA,artifact_sigma,671:HeadRight;671:HeadTop,False,False,True,False,False
18601,18601,155.0083,155.0083,0.0,ARTIFACT_SIGMA,artifact_sigma,671:HeadRight,False,False,True,False,False
18607,18607,155.0583,155.0583,0.0,ARTIFACT_SIGMA,artifact_sigma,671:LHandIn,False,False,True,False,False
18673,18673,155.6083,155.6083,0.0,ARTIFACT_SIGMA,artifact_sigma,671:WaistLFront,False,False,True,False,False
19126,19126,159.3833,159.3833,0.0,ARTIFACT_SIGMA,artifact_sigma,671:HeadFront,False,False,True,False,False
19129,19159,159.4083,159.6583,0.25,GAP_GE_0P2,gaps_over_0p2,671:LShoulderTop,False,True,False,False,False
19164,19164,159.7,159.7,0.0,ARTIFACT_SIGMA,artifact_sigma,671:WaistLFront,False,False,True,False,False
19194,19194,159.95,159.95,0.0,ARTIFACT_SIGMA,artifact_sigma,671:HeadFront;671:RFArm,False,False,True,False,False
19198,19198,159.9833,159.9833,0.0,ARTIFACT_SIGMA,artifact_sigma,671:HeadFront,False,False,True,False,False
19202,19202,160.0167,160.0167,0.0,ARTIFACT_SIGMA,artifact_sigma,671:RElbowOut;671:RFArm,False,False,True,False,False
19204,19204,160.0333,160.0333,0.0,ARTIFACT_SIGMA,artifact_sigma,671:RElbowOut,False,False,True,False,False
19279,19280,160.6583,160.6667,0.0083,ARTIFACT_SIGMA,artifact_sigma,671:RElbowOut;671:RFArm,False,False,True,False,False
19282,19282,160.6833,160.6833,0.0,ARTIFACT_SIGMA,artifact_sigma,671:RFArm,False,False,True,False,False
19284,19284,160.7,160.7,0.0,ARTIFACT_SIGMA,artifact_sigma,671:RElbowOut,False,False,True,False,False
19294,19294,160.7833,160.7833,0.0,ARTIFACT_SIGMA,artifact_sigma,671:RHandOut;671:RWristOut,False,False,True,False,False
19296,19297,160.8,160.8083,0.0083,ARTIFACT_SIGMA,artifact_sigma,671:RShoulderBack;671:RWristOut,False,False,True,False,False
19300,19300,160.8333,160.8333,0.0,ARTIFACT_SIGMA,artifact_sigma,671:RWristOut,False,False,True,False,False
19341,19341,161.175,161.175,0.0,ARTIFACT_SIGMA,artifact_sigma,671:LShoulderBack,False,False,True,False,False
19345,19348,161.2083,161.2333,0.025,ARTIFACT_SIGMA,artifact_sigma,671:LElbowOut;671:LShoulderBack;671:LUArmHigh,False,False,True,False,False
19352,19352,161.2667,161.2667,0.0,ARTIFACT_SIGMA,artifact_sigma,671:BackLeft;671:LUArmHigh,False,False,True,False,False
19354,19354,161.2833,161.2833,0.0,ARTIFACT_SIGMA,artifact_sigma,671:LUArmHigh,False,False,True,False,False
19356,19357,161.3,161.3083,0.0083,ARTIFACT_SIGMA,artifact_sigma,671:BackLeft;671:LElbowOut;671:LUArmHigh,False,False,True,False,False
19359,19359,161.325,161.325,0.0,ARTIFACT_SIGMA,artifact_sigma,671:BackRight,False,False,True,False,False
19365,19400,161.375,161.6667,0.2917,GAP_GE_0P2,gaps_over_0p2,671:RFArm,False,True,False,False,False
19413,19420,161.775,161.8333,0.0583,SEGMENT_SWAP,segment_swap,ChestLow__ChestTop,False,False,False,True,False
19426,19426,161.8833,161.8833,0.0,ARTIFACT_SIGMA,artifact_sigma,671:ChestTop,False,False,True,False,False
19504,19505,162.5333,162.5417,0.0083,ARTIFACT_SIGMA,artifact_sigma,671:WaistCBack;671:WaistLBack;671:WaistRBack,False,False,True,False,False
19509,19509,162.575,162.575,0.0,ARTIFACT_SIGMA,artifact_sigma,671:WaistLBack,False,False,True,False,False
19598,19598,163.3167,163.3167,0.0,ARTIFACT_SIGMA,artifact_sigma,671:LElbowOut;671:RHandIn,False,False,True,False,False
19617,19617,163.475,163.475,0.0,ARTIFACT_SIGMA,artifact_sigma,671:RElbowOut,False,False,True,False,False
19742,19784,164.5167,164.8667,0.35,GAP_GE_0P2,gaps_over_0p2,671:RFArm;671:WaistLFront,False,True,False,False,False
19785,19787,164.875,164.8917,0.0167,GAP_GE_0P2;SEGMENT_SWAP,segment_swap,671:WaistLFront;LHandIn__LHandOut,False,True,False,True,False
19788,19793,164.9,164.9417,0.0417,GAP_GE_0P2,gaps_over_0p2,671:LHandIn;671:WaistLFront,False,True,False,False,False
19794,19794,164.95,164.95,0.0,ARTIFACT_SIGMA,artifact_sigma,671:LKneeOut,False,False,True,False,False
19821,19821,165.175,165.175,0.0,ARTIFACT_SIGMA,artifact_sigma,671:RElbowOut,False,False,True,False,False
19902,19902,165.85,165.85,0.0,ARTIFACT_SIGMA,artifact_sigma,671:HeadFront,False,False,True,False,False
19904,19904,165.8667,165.8667,0.0,ARTIFACT_SIGMA,artifact_sigma,671:HeadFront,False,False,True,False,False
19909,19909,165.9083,165.9083,0.0,ARTIFACT_SIGMA,artifact_sigma,671:LShoulderTop,False,False,True,False,False
19912,19929,165.9333,166.075,0.1417,GAP_GE_0P2,gaps_over_0p2,671:WaistLFront,False,True,False,False,False
19930,19930,166.0833,166.0833,0.0,GAP_GE_0P2;ARTIFACT_SIGMA,artifact_sigma,671:ChestLow;671:WaistLFront,False,True,True,False,False
19931,19955,166.0917,166.2917,0.2,GAP_GE_0P2,gaps_over_0p2,671:WaistLFront,False,True,False,False,False
