index,1,2,3,4,ee_pos1,ee_pos2,ee_pos3
0.0,0.22424110493513413,-0.09664023677078577,-0.20840082845569774,1.683881842230381,0.08203179381358673,0.18496364021713796,-0.36492866339318275
0.001000000000000112,0.2242457698794474,-0.09664008147962681,-0.2082738589542829,1.6838929539121552,0.08202699284458152,0.18501157255779868,-0.3649030077581005
0.0020000000000000018,0.22425051892945375,-0.0966399272225512,-0.20814440168426307,1.6839043494534507,0.08202208998752339,0.18506043998840147,-0.3648768251268203
0.0030000000000001137,0.22425535245646053,-0.09663977420222906,-0.20801243197748315,1.6839160332018646,0.08201708394500364,0.18511025158580913,-0.3648501095819737
0.0040000000000000036,0.22426027083631758,-0.0966396226292897,-0.20787792515537543,1.6839280095229776,0.08201197341701832,0.18516101642240268,-0.36482285518670793
0.0050000000000001155,0.22426527445222635,-0.09663947272247057,-0.20774085652973776,1.6839402827991152,0.0820067571018883,0.18521274356571224,-0.3647950559847158
0.006000000000000005,0.22427036369821987,-0.0966393247087649,-0.20760120140297506,1.6839528574274534,0.08200143369734195,0.18526544207815468,-0.36476670600018213
0.007000000000000117,0.22427553898180713,-0.09663917882356762,-0.2074589350678287,1.6839657378185846,0.0819960019012747,0.18531912101686868,-0.3647377992375912
0.008000000000000007,0.22428080072577933,-0.0966390353108195,-0.2073140328069948,1.6839789283955426,0.08199046041230847,0.18537378943363877,-0.36470832968152217
0.009000000000000119,0.22428614937068386,-0.09663889442314916,-0.2071664698934085,1.6839924335917713,0.08198480793063917,0.18542945637459476,-0.3646782912968052
0.010000000000000009,0.22429158537834262,-0.09663875642201283,-0.20701622159084224,1.6840062578480444,0.08197904315911328,0.18548613087961685,-0.3646476780289205
0.01100000000000012,0.2242971092356621,-0.09663862157783146,-0.2068632631533362,1.6840204056098305,0.08197316480422956,0.18554382198204675,-0.36461648380403927
0.01200000000000001,0.22430272145835942,-0.09663849017012505,-0.20670756982348568,1.6840348813254764,0.0819671715771894,0.18560253870893959,-0.3645847025286495
0.013000000000000123,0.22430842259460468,-0.09663836248764396,-0.20654911683111501,1.6840496894444512,0.08196106219511876,0.1856622900813605,-0.3645523280892001
0.014000000000000012,0.22431421322820114,-0.09663823882849679,-0.20638787939273595,1.6840648344152713,0.08195483538215836,0.1857230851145345,-0.36451935435189065
0.015000000000000124,0.2243200939805487,-0.09663811950027461,-0.2062238327114374,1.6840803206834771,0.08194848987005815,0.1857849328178407,-0.3644857751626134
0.016000000000000014,0.22432606551176887,-0.09663800482017139,-0.20605695197760843,1.6840961526900344,0.08194202439839887,0.18584784219433773,-0.3644515843471128
0.017000000000000126,0.22433212852249412,-0.09663789511510003,-0.20588721237014357,1.6841123348693978,0.08193543771499029,0.18591182224005512,-0.3644167757112487
0.018000000000000016,0.22433828375632062,-0.096637790721804,-0.2057145890566508,1.6841288716468608,0.08192872857656895,0.1859768819437728,-0.36438134304112435
0.019000000000000128,0.22434453200142004,-0.09663769198696408,-0.20553905719230786,1.6841457674359417,0.08192189574937048,0.1860430302873406,-0.36434528010308564
0.020000000000000018,0.22435087409093285,-0.09663759926729985,-0.20536059191814546,1.684163026635804,0.08191493800939482,0.1861102762461029,-0.36430858064384125
0.02100000000000013,0.22435731090289346,-0.09663751292966584,-0.20517916835915762,1.684180653628701,0.08190785414248762,0.186178628789237,-0.36427123839058795
0.02200000000000002,0.224363843360065,-0.09663743335114157,-0.20499476162226218,1.684198652777818,0.08190064294429954,0.186248096880057,-0.3642332470509034
0.02300000000000013,0.22437047242968203,-0.09663736091911558,-0.20480734679451335,1.6842170284251357,0.08189330322012503,0.18631868947627522,-0.36419460031265644
0.02400000000000002,0.22437719912309848,-0.09663729603173903,-0.2046168989423427,1.6842357848889276,0.08188583378480421,0.18639041552996774,-0.3641552918441236
0.025000000000000133,0.2243840244949678,-0.09663723909950114,-0.2044233931114751,1.6842549264612694,0.08187823346287174,0.18646328398729722,-0.36411531529407426
0.026000000000000023,0.2243909496412009,-0.09663719054754992,-0.20422680432603688,1.684274457405929,0.0818705010885276,0.18653730378853195,-0.3640746642917699
0.027000000000000135,0.2243979756960734,-0.09663715081725247,-0.20402710758688253,1.6842943819555025,0.08186263550512646,0.1866124838683523,-0.36403333244730945
0.028000000000000025,0.22440510382998602,-0.0966371203666184,-0.20382427787029533,1.6843147043066655,0.0818546355647347,0.1866888331560097,-0.36399131335244983
0.029000000000000137,0.22441233524825763,-0.0966370996703383,-0.20361829012671195,1.6843354286150412,0.08184650012800003,0.18676636057557325,-0.3639486005812974
0.030000000000000027,0.2244196711901971,-0.09663708921981318,-0.20340911927911431,1.6843565589915657,0.08183822806396927,0.18684507504643758,-0.36390518769057373
0.03100000000000014,0.22442711292807252,-0.09663708952317437,-0.2031967402218648,1.6843780994999638,0.08182981824973369,0.18692498548359626,-0.36386106821982583
