joint_id,parent_bone,child_bone,source_parent_bone,source_child_bone,included_in_v0,selection_status,requires_manual_review,link_classification,core_candidate,excluded_candidate,link_group,total_frames,finite_rotvec_rows,non_finite_rotvec_rows,min_rotvec_norm,mean_rotvec_norm,median_rotvec_norm,max_rotvec_norm,p95_rotvec_norm,p99_rotvec_norm,near_pi_count,near_pi_percent,max_frame_to_frame_jump,p95_frame_to_frame_jump,p99_frame_to_frame_jump,large_jump_count,large_jump_percent,first_large_jump_frame,branch_cut_status,jump_status,stage08_may_proceed_for_link
J019,LRing2,LRing3,671:LRing2,671:LRing3,False,provisional_v0,False,finger,False,True,excluded,30604,30604,0,1.1968857195051153e-05,0.16658244985035425,0.09696009948139825,0.8500024692007339,0.6087596631855997,0.8499998385153315,0,0.0,0.7862358141120445,0.01248078411759001,0.020153592150021406,1,0.0032676534980230695,16334.0,pass,warning,True
J020,LThigh,LShin,671:LThigh,671:LShin,True,provisional_v0,False,shin,True,False,core_candidate,30604,30604,0,1.999296230481624e-06,0.2715766501373451,0.11730255292587055,2.224320932032783,1.0814388513272224,1.668140774695138,0,0.0,0.18253535287670095,0.025811311188944565,0.0489291632977535,0,0.0,,pass,pass,True
J021,Chest,LShoulder,671:Chest,671:LShoulder,True,provisional_v0,False,shoulder,True,False,core_candidate,30604,30604,0,0.008637332001221918,0.26067029389995267,0.25944474272984325,0.6727611624139735,0.4830084218772606,0.5743110311674144,0,0.0,0.16472102817145734,0.018863071057072568,0.0299747315151299,0,0.0,,pass,pass,True
J022,671,LThigh,671:671,671:LThigh,True,provisional_v0,False,hip_top_segment_to_thigh,True,False,core_candidate,30604,30604,0,0.016392762159234575,0.2785288950874441,0.19566193845382884,1.6459816286158164,0.7135689594968074,1.2833923114297967,0,0.0,0.0587502095508008,0.018121653347416368,0.027715503729994647,0,0.0,,pass,pass,True
J023,LHand,LThumb1,671:LHand,671:LThumb1,False,provisional_v0,False,finger,False,True,excluded,30604,30604,0,0.7120563670131155,1.1064735567556476,1.0800445556150637,1.4395050279666082,1.249001130994923,1.3479546658432269,0,0.0,0.8230321527416935,0.022601605274745012,0.04435248726790704,1,0.0032676534980230695,16334.0,pass,warning,True
J024,LThumb1,LThumb2,671:LThumb1,671:LThumb2,False,provisional_v0,False,finger,False,True,excluded,30604,30604,0,0.1108633775607127,0.5296493772727694,0.5783376326899042,1.2035761728356111,0.6138057836907604,0.6754622205924115,0,0.0,0.6308737852019497,0.017104841491507868,0.03621304983235921,1,0.0032676534980230695,16334.0,pass,warning,True
J025,LThumb2,LThumb3,671:LThumb2,671:LThumb3,False,provisional_v0,False,finger,False,True,excluded,30604,30604,0,1.5399375967406044e-06,0.08669775376441236,0.03787502945111158,0.5927121380932969,0.31217472030807947,0.45251247089091984,0,0.0,0.6308744138888771,0.017106700898428903,0.036216394117269464,1,0.0032676534980230695,16334.0,pass,warning,True
J026,LFoot,LToe,671:LFoot,671:LToe,False,provisional_v0,True,toe,False,True,excluded,30604,30604,0,3.656778038776974e-18,0.025014396449718514,0.015531638068598967,0.2670339900962974,0.0809988166654351,0.1401437496041067,0,0.0,0.04800596667845441,0.004819359420910615,0.009990934161287846,0,0.0,,pass,pass,True
J027,LShoulder,LUArm,671:LShoulder,671:LUArm,True,provisional_v0,False,upper_arm,True,False,core_candidate,30604,30604,0,0.13579801678001552,1.0964578148901418,1.1650642242684786,1.685577929680617,1.4398938287837377,1.5279381983123952,0,0.0,0.3830129447456484,0.0490786068994766,0.07275502001808057,0,0.0,,pass,pass,True
J028,Chest,Neck,671:Chest,671:Neck,True,provisional_v0,False,head_neck,True,False,core_candidate,30604,30604,0,0.021358549582981584,0.35163194017077865,0.30144759399874543,0.7819640787194381,0.6915712376755261,0.7734365623504221,0,0.0,0.07775115095201438,0.014007319597431726,0.02235156392642635,0,0.0,,pass,pass,True
J029,RUArm,RFArm,671:RUArm,671:RFArm,True,provisional_v0,False,forearm,True,False,core_candidate,30604,30604,0,0.018244878032466928,0.7941712894480291,0.4981577996860305,2.4388945829736564,2.0991991883971726,2.2966957060109765,0,0.0,0.5553326509046814,0.08297145643869734,0.13348501199871488,1,0.0032676534980230695,16611.0,pass,warning,True
J030,RShin,RFoot,671:RShin,671:RFoot,True,provisional_v0,False,foot,True,False,core_candidate,30604,30604,0,0.010145324633345476,0.3299222361914486,0.27050790090420307,1.3668829136881024,0.7233979366099121,1.0163497499657863,0,0.0,0.2171674574893495,0.025503609931840164,0.05973270051913101,0,0.0,,pass,pass,True
J031,RFArm,RHand,671:RFArm,671:RHand,True,provisional_v0,False,hand,True,False,core_candidate,30604,30604,0,0.06636996441840567,0.662173682197349,0.5641662588292022,1.7075643766808415,1.1982838607200939,1.5098761544642352,0,0.0,0.46269491046952776,0.08676189402897772,0.15309731871317878,0,0.0,,pass,pass,True
J032,RHand,RIndex1,671:RHand,671:RIndex1,False,provisional_v0,False,finger,False,True,excluded,30604,30604,0,0.2036207962674903,0.6138413930228538,0.6223743040515544,1.052890795222576,0.735521128342207,0.8867127994166554,0,0.0,0.5240989030641023,0.01897572686201838,0.029226082507325463,1,0.0032676534980230695,16611.0,pass,warning,True
J033,RIndex1,RIndex2,671:RIndex1,671:RIndex2,False,provisional_v0,False,finger,False,True,excluded,30604,30604,0,7.743670940619129e-06,0.1567010611467982,0.11999998870217021,1.0614267746824677,0.4799995552922527,0.7783906321247015,0,0.0,0.23837522481888043,0.016564850753804573,0.026210622665913445,0,0.0,,pass,pass,True
J034,RIndex2,RIndex3,671:RIndex2,671:RIndex3,False,provisional_v0,False,finger,False,True,excluded,30604,30604,0,3.969243542007709e-06,0.06529211122405301,0.04999999885899854,0.44226272051230187,0.20000052769693985,0.3243275818398137,0,0.0,0.0993250173937085,0.006902133003609853,0.01092222716344779,0,0.0,,pass,pass,True
J035,RHand,RMiddle1,671:RHand,671:RMiddle1,False,provisional_v0,False,finger,False,True,excluded,30604,30604,0,0.11733378082756167,0.43543107795175684,0.41952502232240085,1.1569877056712585,0.6468096001448662,0.9077728798739155,0,0.0,0.399066063442601,0.020595589488229284,0.030483918681180108,0,0.0,,pass,pass,True
J036,RMiddle1,RMiddle2,671:RMiddle1,671:RMiddle2,False,provisional_v0,False,finger,False,True,excluded,30604,30604,0,2.8125856017449783e-06,0.19276272616921225,0.11262974991132157,1.3359102121109838,0.6947408809246229,1.019115117836901,0,0.0,0.322996168466114,0.021104260288916557,0.03414824627489564,0,0.0,,pass,pass,True
J037,RMiddle2,RMiddle3,671:RMiddle2,671:RMiddle3,False,provisional_v0,False,finger,False,True,excluded,30604,30604,0,3.857921248390675e-17,0.08031779676414227,0.04692914200327805,0.5566301352844099,0.28947413949212397,0.42463176110327466,0,0.0,0.13458098674159752,0.008793651820897927,0.014229145765813763,0,0.0,,pass,pass,True
J038,RHand,RPinky1,671:RHand,671:RPinky1,False,provisional_v0,False,finger,False,True,excluded,30604,30604,0,0.1745398751689714,0.39643320831906365,0.23144113350258932,1.676309556895219,1.0957182318813616,1.4309372816004653,0,0.0,0.4185483999375354,0.034754526102652235,0.05431475687159361,0,0.0,,pass,pass,True
J039,RPinky1,RPinky2,671:RPinky1,671:RPinky2,False,provisional_v0,False,finger,False,True,excluded,30604,30604,0,3.1678413495023876e-05,0.36942264459501933,0.12000195085642655,2.010908603217126,1.302230515477489,1.714442134388921,0,0.0,0.4917277893787661,0.040341222309480715,0.06396300134799504,0,0.0,,pass,pass,True
J040,RPinky2,RPinky3,671:RPinky2,671:RPinky3,False,provisional_v0,False,finger,False,True,excluded,30604,30604,0,1.3265466405684157e-05,0.15392609900934734,0.05000181834534852,0.8378788848831104,0.5425976278201633,0.7143518838365895,0,0.0,0.204888211949874,0.016812478373320037,0.026650900448725565,0,0.0,,pass,pass,True
J041,RHand,RRing1,671:RHand,671:RRing1,False,provisional_v0,False,finger,False,True,excluded,30604,30604,0,0.08752051666953,0.34561592603014624,0.26449434268334965,1.3909670887831211,0.8493375516490993,1.1283831168814529,0,0.0,0.3556133780760554,0.02646095596004489,0.0402069571809953,0,0.0,,pass,pass,True
J042,RRing1,RRing2,671:RRing1,671:RRing2,False,provisional_v0,False,finger,False,True,excluded,30604,30604,0,1.3418073798568822e-06,0.27673903415660417,0.12000003569257428,1.6549114728167138,0.9941465357495337,1.3406946230244017,0,0.0,0.40710938534144836,0.03015154954897487,0.04705069190044501,0,0.0,,pass,pass,True
J043,RRing2,RRing3,671:RRing2,671:RRing3,False,provisional_v0,False,finger,False,True,excluded,30604,30604,0,3.379066344749243e-17,0.11530792662645938,0.049999970539975055,0.6895458908890951,0.4142276937815475,0.5586235196894208,0,0.0,0.16962816933801336,0.012563548660183672,0.019603738891037892,0,0.0,,pass,pass,True
J044,RThigh,RShin,671:RThigh,671:RShin,True,provisional_v0,False,shin,True,False,core_candidate,30604,30604,0,0.06440805452646704,0.44827422574327297,0.33688493121542423,2.2476467345729962,0.9266061768333775,1.5205522393244433,0,0.0,0.12770369325317782,0.01881775591982904,0.038264844998371975,0,0.0,,pass,pass,True
J045,Chest,RShoulder,671:Chest,671:RShoulder,True,provisional_v0,False,shoulder,True,False,core_candidate,30604,30604,0,0.013977808247671438,0.2766831170416228,0.2637527840731161,0.6856140047552194,0.5330193390089105,0.6662874346704457,0,0.0,0.15183313911408264,0.017971060087984003,0.030203627748903318,0,0.0,,pass,pass,True
J046,671,RThigh,671:671,671:RThigh,True,provisional_v0,False,hip_top_segment_to_thigh,True,False,core_candidate,30604,30604,0,0.013847773089310005,0.2632654798980939,0.14258355417970453,1.7600783263470297,0.7610205733353258,1.4708745557656426,0,0.0,0.07566950690197548,0.017412291541302312,0.03012727211784116,0,0.0,,pass,pass,True
J047,RHand,RThumb1,671:RHand,671:RThumb1,False,provisional_v0,False,finger,False,True,excluded,30604,30604,0,0.9463522908700751,1.2461358938276712,1.2172702657947974,1.439661598637382,1.3956827431906487,1.419771391114306,0,0.0,0.34364375953214393,0.02292803490037548,0.04070560018921398,0,0.0,,pass,pass,True
J048,RThumb1,RThumb2,671:RThumb1,671:RThumb2,False,provisional_v0,False,finger,False,True,excluded,30604,30604,0,0.11086262522077502,0.3257290740756379,0.3656141197577617,0.8994321993830031,0.48646930866016275,0.7929797217698695,0,0.0,0.3172166899500332,0.016350471510005373,0.03283137360458258,0,0.0,,pass,pass,True
J049,RThumb2,RThumb3,671:RThumb2,671:RThumb3,False,provisional_v0,False,finger,False,True,excluded,30604,30604,0,0.00010736840053267085,0.2927305121463632,0.24770340058924545,0.5000024073907486,0.5000004822590549,0.5000013321686235,0,0.0,0.3172204712108394,0.01634913222713768,0.0328290465655934,0,0.0,,pass,pass,True
J050,RFoot,RToe,671:RFoot,671:RToe,False,provisional_v0,True,toe,False,True,excluded,30604,30604,0,8.476953358703256e-06,0.08284672354581789,0.06776175154884875,0.49461330285266636,0.1629537579424352,0.24038720976178976,0,0.0,0.06058376715963968,0.004441301650891804,0.01151436790621493,0,0.0,,pass,pass,True
J051,RShoulder,RUArm,671:RShoulder,671:RUArm,True,provisional_v0,False,upper_arm,True,False,core_candidate,30604,30604,0,0.2643660787712239,1.1331535687894416,1.2049916479806253,1.876905095329241,1.4555149663369338,1.5814235748207472,0,0.0,0.1636943960045926,0.03844694723116569,0.0632181041481043,0,0.0,,pass,pass,True
