joint_id,parent_bone,child_bone,link_group,core_candidate,excluded_candidate,total_frames,max_frame_to_frame_jump,p95_frame_to_frame_jump,p99_frame_to_frame_jump,large_jump_count,large_jump_percent,first_large_jump_frame,jump_status,stage08_may_proceed_for_link
J002,671,Ab,review_provisional,False,False,30356,0.04124272944272075,0.012463240181196017,0.02269254552608238,0,0.0,,pass,True
J003,Ab,Chest,review_provisional,False,False,30356,0.04120896159748339,0.013430691278615538,0.02353905547806454,0,0.0,,pass,True
J004,Neck,Head,core_candidate,True,False,30356,0.050809752713694575,0.013998464145208098,0.02100168591068404,0,0.0,,pass,True
J005,LUArm,LFArm,core_candidate,True,False,30356,0.3555506112889059,0.06453068367437227,0.10680684065701425,0,0.0,,pass,True
J006,LShin,LFoot,core_candidate,True,False,30356,0.13807299553349708,0.027295905418751154,0.05233096501246015,0,0.0,,pass,True
J007,LFArm,LHand,core_candidate,True,False,30356,0.31589541879822514,0.11168521997129606,0.1701784985296934,0,0.0,,pass,True
J008,LHand,LIndex1,excluded,False,True,30356,0.08382930978401147,0.017254503388626715,0.037944725069602586,0,0.0,,pass,True
J009,LIndex1,LIndex2,excluded,False,True,30356,0.09925062127521486,0.017241534089030466,0.042810148545797566,0,0.0,,pass,True
J010,LIndex2,LIndex3,excluded,False,True,30356,0.04135506998916974,0.007184684384062207,0.01783741751589468,0,0.0,,pass,True
J011,LHand,LMiddle1,excluded,False,True,30356,0.07728107595410666,0.018187175537427,0.04092889647405933,0,0.0,,pass,True
J012,LMiddle1,LMiddle2,excluded,False,True,30356,0.09184631398635053,0.018878698037921426,0.04668434496047396,0,0.0,,pass,True
J013,LMiddle2,LMiddle3,excluded,False,True,30356,0.03826798406379045,0.007866903635160037,0.01945198836092489,0,0.0,,pass,True
J014,LHand,LPinky1,excluded,False,True,30356,0.19440100287371767,0.02973514291224658,0.056113881554631505,0,0.0,,pass,True
J015,LPinky1,LPinky2,excluded,False,True,30356,0.22818584757264465,0.033063604913101764,0.06528003032045247,0,0.0,,pass,True
J016,LPinky2,LPinky3,excluded,False,True,30356,0.095079674828069,0.013777557124337465,0.027199944910482308,0,0.0,,pass,True
J017,LHand,LRing1,excluded,False,True,30356,0.12019427722685133,0.02322659396220809,0.04674099967376369,0,0.0,,pass,True
J018,LRing1,LRing2,excluded,False,True,30356,0.13866204771261023,0.025316498019780278,0.05460876405613379,0,0.0,,pass,True
J019,LRing2,LRing3,excluded,False,True,30356,0.05777647484349741,0.010546296351438389,0.022753971040981633,0,0.0,,pass,True
J020,LThigh,LShin,core_candidate,True,False,30356,0.1659525048778973,0.022400273356796067,0.047047204721920255,0,0.0,,pass,True
J021,Chest,LShoulder,core_candidate,True,False,30356,0.06682712444510129,0.02273742599340158,0.03499018738179561,0,0.0,,pass,True
J022,671,LThigh,core_candidate,True,False,30356,0.09184254208127386,0.01946396860629152,0.03480217555685809,0,0.0,,pass,True
J023,LHand,LThumb1,excluded,False,True,30356,1.142264993826455,0.017429671235912,0.03684860128313041,1,0.003294350189425136,17307.0,fail,False
J024,LThumb1,LThumb2,excluded,False,True,30356,0.4168427815655797,0.01363629724742018,0.029575389995737614,0,0.0,,pass,True
J025,LThumb2,LThumb3,excluded,False,True,30356,0.41684292497773606,0.013639480033258043,0.02957437578016323,0,0.0,,pass,True
J026,LFoot,LToe,excluded,False,True,30356,0.044519423230637546,0.0034083413596902312,0.007955355422496728,0,0.0,,pass,True
J027,LShoulder,LUArm,core_candidate,True,False,30356,0.21655700699992994,0.04563522913011974,0.07131890040854215,0,0.0,,pass,True
J028,Chest,Neck,core_candidate,True,False,30356,0.05081281072322518,0.01399896531644131,0.02100102266081067,0,0.0,,pass,True
J029,RUArm,RFArm,core_candidate,True,False,30356,0.7187676308631565,0.05645493994037032,0.10547905109219538,1,0.003294350189425136,17307.0,warning,True
J030,RShin,RFoot,core_candidate,True,False,30356,0.1988696178668603,0.030133835721766953,0.06806303727402771,0,0.0,,pass,True
J031,RFArm,RHand,core_candidate,True,False,30356,0.7017348056699987,0.07186661309422447,0.12754234753804927,1,0.003294350189425136,17307.0,warning,True
J032,RHand,RIndex1,excluded,False,True,30356,1.6511186095817627,0.00816128514908413,0.015959447446165557,1,0.003294350189425136,17307.0,fail,False
J033,RIndex1,RIndex2,excluded,False,True,30356,1.9718061304534047,0.00034877285428249486,0.010215262297351185,1,0.003294350189425136,17307.0,fail,False
J034,RIndex2,RIndex3,excluded,False,True,30356,0.8215848270749663,0.00014417216961187188,0.0042576350901872536,1,0.003294350189425136,17307.0,warning,True
J035,RHand,RMiddle1,excluded,False,True,30356,1.2610165622862854,0.00786734052929289,0.013496432310479211,1,0.003294350189425136,17307.0,fail,False
J036,RMiddle1,RMiddle2,excluded,False,True,30356,1.5115201715580584,0.005822062352478013,0.011062086872355487,1,0.003294350189425136,17307.0,fail,False
J037,RMiddle2,RMiddle3,excluded,False,True,30356,0.6297983938464198,0.002426958751850881,0.004607399927868296,1,0.003294350189425136,17307.0,warning,True
J038,RHand,RPinky1,excluded,False,True,30356,0.5157438194666941,0.014945000012034948,0.024548969020176566,1,0.003294350189425136,17307.0,warning,True
J039,RPinky1,RPinky2,excluded,False,True,30356,0.5937067339667228,0.016441440031211087,0.02738607694750516,1,0.003294350189425136,17307.0,warning,True
J040,RPinky2,RPinky3,excluded,False,True,30356,0.24737603375888292,0.006850771868504915,0.01141177478389524,0,0.0,,pass,True
J041,RHand,RRing1,excluded,False,True,30356,0.8797141637988538,0.010765851256702617,0.017475803808393045,1,0.003294350189425136,17307.0,warning,True
J042,RRing1,RRing2,excluded,False,True,30356,1.0539911722473223,0.01108749654446171,0.018551650037334555,1,0.003294350189425136,17307.0,fail,False
