event_id,marker_name,body_region_group,method,start_frame,end_frame,start_time_s,end_time_s,duration_frames,duration_seconds,event_class,severity,near_gap,methods_in_event,peak_metric_value
E000056,T3_671:LHandIn,wrist_hand,velocity_mad,30724,30724,256.033333,256.033333,1,0.008333,single_frame,minor,False,velocity_mad,7.530642
E000057,T3_671:RHandIn,wrist_hand,velocity_mad,18577,18577,154.808333,154.808333,1,0.008333,single_frame,moderate,False,velocity_mad,8.692783
E000058,T3_671:RHandIn,wrist_hand,velocity_mad,28784,28784,239.866667,239.866667,1,0.008333,single_frame,moderate,False,velocity_mad,10.322997
E000059,T3_671:RHandIn,wrist_hand,velocity_mad,29592,29592,246.6,246.6,1,0.008333,single_frame,minor,False,velocity_mad,6.661074
E000060,T3_671:RHandIn,wrist_hand,velocity_mad,30752,30752,256.266667,256.266667,1,0.008333,single_frame,moderate,False,velocity_mad,7.666612
E000061,T3_671:RHandIn,wrist_hand,velocity_mad,30820,30820,256.833333,256.833333,1,0.008333,single_frame,minor,False,velocity_mad,6.047189
E000062,T3_671:WaistRFront,pelvis_waist,velocity_mad,18710,18710,155.916667,155.916667,1,0.008333,single_frame,severe,False,velocity_mad,2.54052
E000063,T3_671:WaistRFront,pelvis_waist,velocity_mad,20452,20452,170.433333,170.433333,1,0.008333,single_frame,minor,False,velocity_mad,1.132806
E000064,T3_671:WaistRFront,pelvis_waist,velocity_mad,20458,20458,170.483333,170.483333,1,0.008333,single_frame,minor,False,velocity_mad,1.174737
E000065,T3_671:WaistRFront,pelvis_waist,velocity_mad,20460,20460,170.5,170.5,1,0.008333,single_frame,minor,False,velocity_mad,1.295302
E000066,T3_671:WaistRFront,pelvis_waist,velocity_mad,20800,20800,173.333333,173.333333,1,0.008333,single_frame,minor,False,velocity_mad,1.135906
E000067,T3_671:WaistRFront,pelvis_waist,velocity_mad,22169,22169,184.741667,184.741667,1,0.008333,single_frame,severe,False,velocity_mad,2.595118
E000068,T3_671:WaistRFront,pelvis_waist,velocity_mad,24395,24395,203.291667,203.291667,1,0.008333,single_frame,moderate,False,velocity_mad,1.777122
E000069,T3_671:WaistRFront,pelvis_waist,velocity_mad,28999,28999,241.658333,241.658333,1,0.008333,single_frame,moderate,False,velocity_mad,1.679579
E000070,T3_671:WaistRFront,pelvis_waist,velocity_mad,29489,29489,245.741667,245.741667,1,0.008333,single_frame,minor,False,velocity_mad,1.140453
E000071,T3_671:WaistRFront,pelvis_waist,velocity_mad,30126,30126,251.05,251.05,1,0.008333,single_frame,severe,False,velocity_mad,3.050427
E000072,T3_671:LFArm,shoulder_upper_arm,velocity_mad,18756,18756,156.3,156.3,1,0.008333,single_frame,moderate,False,velocity_mad,5.725499
E000073,T3_671:LFArm,shoulder_upper_arm,velocity_mad,21051,21051,175.425,175.425,1,0.008333,single_frame,minor,False,velocity_mad,4.305075
E000074,T3_671:LFArm,shoulder_upper_arm,velocity_mad,28786,28786,239.883333,239.883333,1,0.008333,single_frame,moderate,False,velocity_mad,4.630301
E000075,T3_671:LFArm,shoulder_upper_arm,velocity_mad,29363,29363,244.691667,244.691667,1,0.008333,single_frame,minor,False,velocity_mad,3.593255
E000076,T3_671:LFArm,shoulder_upper_arm,velocity_mad,29419,29419,245.158333,245.158333,1,0.008333,single_frame,severe,False,velocity_mad,8.487293
E000077,T3_671:LFArm,shoulder_upper_arm,velocity_mad,30164,30164,251.366667,251.366667,1,0.008333,single_frame,moderate,False,velocity_mad,6.49518
E000078,T3_671:LFArm,shoulder_upper_arm,velocity_mad,30812,30812,256.766667,256.766667,1,0.008333,single_frame,severe,False,velocity_mad,8.893016
E000079,T3_671:LFArm,shoulder_upper_arm,velocity_mad,30844,30844,257.033333,257.033333,1,0.008333,single_frame,minor,False,velocity_mad,3.57571
E000080,T3_671:WaistLFront,pelvis_waist,velocity_mad,18810,18810,156.75,156.75,1,0.008333,single_frame,minor,False,velocity_mad,1.384845
E000081,T3_671:WaistLFront,pelvis_waist,velocity_mad,29726,29726,247.716667,247.716667,1,0.008333,single_frame,moderate,False,velocity_mad,1.55909
E000082,T3_671:WaistLFront,pelvis_waist,velocity_mad,29804,29804,248.366667,248.366667,1,0.008333,single_frame,moderate,False,velocity_mad,1.82159
E000083,T3_671:WaistLFront,pelvis_waist,velocity_mad,30300,30300,252.5,252.5,1,0.008333,single_frame,minor,False,velocity_mad,1.123228
E000084,T3_671:WaistLFront,pelvis_waist,velocity_mad,30777,30777,256.475,256.475,1,0.008333,single_frame,minor,False,velocity_mad,1.162656
E000085,T3_671:BackTop,torso_chest_back,velocity_mad,19413,19413,161.775,161.775,1,0.008333,single_frame,moderate,False,velocity_mad,2.329972
E000086,T3_671:BackTop,torso_chest_back,velocity_mad,30058,30058,250.483333,250.483333,1,0.008333,single_frame,minor,False,velocity_mad,1.684003
E000087,T3_671:BackTop,torso_chest_back,velocity_mad,30063,30063,250.525,250.525,1,0.008333,single_frame,minor,False,velocity_mad,1.734067
E000088,T3_671:BackTop,torso_chest_back,velocity_mad,30203,30203,251.691667,251.691667,1,0.008333,single_frame,minor,False,velocity_mad,1.686461
E000089,T3_671:HeadLeft,head_neck,velocity_mad,20659,20659,172.158333,172.158333,1,0.008333,single_frame,severe,False,velocity_mad,46.708181
E000090,T3_671:HeadLeft,head_neck,velocity_mad,25803,25803,215.025,215.025,1,0.008333,single_frame,minor,False,velocity_mad,2.210938
E000091,T3_671:HeadLeft,head_neck,velocity_mad,30186,30186,251.55,251.55,1,0.008333,single_frame,minor,False,velocity_mad,1.887491
E000092,RKneeOut__RThighSide,thigh_knee,segment_length_violation,23969,23989,199.741667,199.908333,21,0.175,sustained,moderate,False,segment_length_violation,0.221915
E000093,RKneeOut__RThighSide,thigh_knee,segment_length_violation,29024,29031,241.866667,241.925,8,0.066667,sustained,moderate,False,segment_length_violation,0.221283
E000094,T3_671:LShin,shank_ankle,velocity_mad,26146,26146,217.883333,217.883333,1,0.008333,single_frame,minor,False,velocity_mad,2.183399
E000095,T3_671:LShin,shank_ankle,velocity_mad,26425,26425,220.208333,220.208333,1,0.008333,single_frame,minor,False,velocity_mad,2.156171
E000096,T3_671:LShin,shank_ankle,velocity_mad,26427,26427,220.225,220.225,1,0.008333,single_frame,minor,False,velocity_mad,2.16228
E000097,T3_671:LShin,shank_ankle,velocity_mad,26429,26429,220.241667,220.241667,1,0.008333,single_frame,minor,False,velocity_mad,2.14569
E000098,T3_671:LAnkleOut,shank_ankle,velocity_mad,26425,26425,220.208333,220.208333,1,0.008333,single_frame,minor,False,velocity_mad,3.139738
E000099,T3_671:LAnkleOut,shank_ankle,velocity_mad,26427,26427,220.225,220.225,1,0.008333,single_frame,minor,False,velocity_mad,3.266275
E000100,T3_671:LAnkleOut,shank_ankle,velocity_mad,26429,26429,220.241667,220.241667,1,0.008333,single_frame,minor,False,velocity_mad,3.354629
E000101,T3_671:LToeOut,foot,velocity_mad,26429,26429,220.241667,220.241667,1,0.008333,single_frame,minor,False,velocity_mad,4.241845
E000102,T3_671:LToeOut,foot,velocity_mad,29279,29279,243.991667,243.991667,1,0.008333,single_frame,minor,False,velocity_mad,4.645018
E000103,T3_671:LToeTip,foot,velocity_mad,26431,26431,220.258333,220.258333,1,0.008333,single_frame,minor,False,velocity_mad,4.31948
E000104,T3_671:LToeTip,foot,velocity_mad,29278,29278,243.983333,243.983333,1,0.008333,single_frame,minor,False,velocity_mad,4.797161
E000105,T3_671:LToeTip,foot,velocity_mad,29282,29282,244.016667,244.016667,1,0.008333,single_frame,minor,False,velocity_mad,4.81169
E000106,T3_671:LToeIn,foot,velocity_mad,26431,26431,220.258333,220.258333,1,0.008333,single_frame,minor,False,velocity_mad,4.052622
E000107,T3_671:LToeIn,foot,velocity_mad,29276,29276,243.966667,243.966667,1,0.008333,single_frame,minor,False,velocity_mad,4.230883
E000108,T3_671:LElbowOut,elbow_forearm,velocity_mad,28650,28650,238.75,238.75,1,0.008333,single_frame,minor,False,velocity_mad,3.451744
E000109,T3_671:LElbowOut,elbow_forearm,velocity_mad,29786,29786,248.216667,248.216667,1,0.008333,single_frame,minor,False,velocity_mad,3.570059
E000110,T3_671:LElbowOut,elbow_forearm,velocity_mad,29792,29792,248.266667,248.266667,1,0.008333,single_frame,minor,False,velocity_mad,3.428346
E000111,T3_671:LElbowOut,elbow_forearm,velocity_mad,30202,30202,251.683333,251.683333,1,0.008333,single_frame,minor,False,velocity_mad,3.472346
E000112,T3_671:LElbowOut,elbow_forearm,velocity_mad,30207,30207,251.725,251.725,1,0.008333,single_frame,minor,False,velocity_mad,3.484545
E000113,T3_671:LUArmHigh,shoulder_upper_arm,velocity_mad,28651,28651,238.758333,238.758333,1,0.008333,single_frame,minor,False,velocity_mad,3.236732
E000114,T3_671:LUArmHigh,shoulder_upper_arm,velocity_mad,29522,29522,246.016667,246.016667,1,0.008333,single_frame,minor,False,velocity_mad,3.396112
E000115,T3_671:LUArmHigh,shoulder_upper_arm,velocity_mad,30195,30195,251.625,251.625,1,0.008333,single_frame,minor,False,velocity_mad,3.22859
E000116,T3_671:LThighSide,thigh_knee,velocity_mad,28778,28778,239.816667,239.816667,1,0.008333,single_frame,minor,False,velocity_mad,1.613208
E000117,T3_671:LThighSide,thigh_knee,velocity_mad,29553,29553,246.275,246.275,1,0.008333,single_frame,minor,False,velocity_mad,1.587562
E000118,T3_671:RThighFront,thigh_knee,velocity_mad,29006,29006,241.716667,241.716667,1,0.008333,single_frame,minor,False,velocity_mad,2.850312
E000119,T3_671:RThighFront,thigh_knee,velocity_mad,29008,29008,241.733333,241.733333,1,0.008333,single_frame,minor,False,velocity_mad,2.819473
E000120,T3_671:RThighFront,thigh_knee,velocity_mad,29075,29075,242.291667,242.291667,1,0.008333,single_frame,minor,False,velocity_mad,2.788547
E000121,T3_671:RThighFront,thigh_knee,velocity_mad,29138,29138,242.816667,242.816667,1,0.008333,single_frame,minor,False,velocity_mad,2.94308
E000122,T3_671:RThighFront,thigh_knee,velocity_mad,29487,29487,245.725,245.725,1,0.008333,single_frame,minor,False,velocity_mad,2.953524
E000123,T3_671:RKneeOut,thigh_knee,velocity_mad,29009,29009,241.741667,241.741667,1,0.008333,single_frame,minor,False,velocity_mad,2.586425
E000124,T3_671:RKneeOut,thigh_knee,velocity_mad,29401,29401,245.008333,245.008333,1,0.008333,single_frame,minor,False,velocity_mad,2.519044
E000125,T3_671:RKneeOut,thigh_knee,velocity_mad,30005,30005,250.041667,250.041667,1,0.008333,single_frame,moderate,False,velocity_mad,3.399009
E000126,T3_671:RShin,shank_ankle,velocity_mad,29009,29009,241.741667,241.741667,1,0.008333,single_frame,minor,False,velocity_mad,3.00843
E000127,T3_671:RShin,shank_ankle,velocity_mad,29078,29078,242.316667,242.316667,1,0.008333,single_frame,minor,False,velocity_mad,2.66345
E000128,T3_671:RToeTip,foot,velocity_mad,29039,29039,241.991667,241.991667,1,0.008333,single_frame,minor,False,velocity_mad,6.650128
E000129,T3_671:RToeTip,foot,velocity_mad,29976,29976,249.8,249.8,1,0.008333,single_frame,minor,False,velocity_mad,5.780929
E000130,T3_671:RToeIn,foot,velocity_mad,29039,29039,241.991667,241.991667,1,0.008333,single_frame,minor,False,velocity_mad,5.702129
E000131,T3_671:RToeIn,foot,velocity_mad,29975,29975,249.791667,249.791667,1,0.008333,single_frame,minor,False,velocity_mad,5.268021
E000132,T3_671:RToeOut,foot,velocity_mad,29040,29040,242.0,242.0,1,0.008333,single_frame,minor,False,velocity_mad,5.72641
E000133,T3_671:RToeOut,foot,velocity_mad,29976,29976,249.8,249.8,1,0.008333,single_frame,minor,False,velocity_mad,5.851774
E000134,T3_671:LShoulderTop,shoulder_upper_arm,velocity_mad,29125,29125,242.708333,242.708333,1,0.008333,single_frame,minor,False,velocity_mad,2.416868
E000135,T3_671:LShoulderTop,shoulder_upper_arm,velocity_mad,29166,29166,243.05,243.05,1,0.008333,single_frame,minor,False,velocity_mad,2.160437
E000136,T3_671:LShoulderTop,shoulder_upper_arm,velocity_mad,30194,30194,251.616667,251.616667,1,0.008333,single_frame,minor,False,velocity_mad,2.212474
E000137,T3_671:LShoulderTop,shoulder_upper_arm,velocity_mad,30202,30202,251.683333,251.683333,1,0.008333,single_frame,minor,False,velocity_mad,2.102801
E000138,T3_671:BackLeft,torso_chest_back,velocity_mad,29232,29232,243.6,243.6,1,0.008333,single_frame,minor,False,velocity_mad,1.504074
E000139,T3_671:BackLeft,torso_chest_back,velocity_mad,31100,31100,259.166667,259.166667,1,0.008333,single_frame,minor,False,velocity_mad,1.624961
E000140,T3_671:RShoulderTop,shoulder_upper_arm,velocity_mad,29316,29316,244.3,244.3,1,0.008333,single_frame,minor,False,velocity_mad,2.027328
E000141,T3_671:RShoulderTop,shoulder_upper_arm,velocity_mad,29569,29569,246.408333,246.408333,1,0.008333,single_frame,minor,False,velocity_mad,2.250493
E000142,T3_671:RShoulderTop,shoulder_upper_arm,velocity_mad,30822,30822,256.85,256.85,1,0.008333,single_frame,minor,False,velocity_mad,2.017703
E000143,T3_671:RShoulderTop,shoulder_upper_arm,velocity_mad,30828,30828,256.9,256.9,1,0.008333,single_frame,minor,False,velocity_mad,2.001494
E000144,T3_671:LWristOut,wrist_hand,velocity_mad,29369,29369,244.741667,244.741667,1,0.008333,single_frame,minor,False,velocity_mad,4.200938
E000145,T3_671:LWristOut,wrist_hand,velocity_mad,29752,29752,247.933333,247.933333,1,0.008333,single_frame,minor,False,velocity_mad,4.244229
E000146,T3_671:LWristOut,wrist_hand,velocity_mad,31063,31063,258.858333,258.858333,1,0.008333,single_frame,minor,False,velocity_mad,4.225603
E000147,T3_671:LHandOut,wrist_hand,velocity_mad,29373,29373,244.775,244.775,1,0.008333,single_frame,minor,False,velocity_mad,5.058067
E000148,T3_671:LHandOut,wrist_hand,velocity_mad,29638,29638,246.983333,246.983333,1,0.008333,single_frame,minor,False,velocity_mad,5.733048
E000149,T3_671:LHandOut,wrist_hand,velocity_mad,29754,29754,247.95,247.95,1,0.008333,single_frame,minor,False,velocity_mad,5.267189
E000150,T3_671:RElbowOut,elbow_forearm,velocity_mad,29376,29376,244.8,244.8,1,0.008333,single_frame,minor,False,velocity_mad,3.731146
E000151,T3_671:RElbowOut,elbow_forearm,velocity_mad,29537,29537,246.141667,246.141667,1,0.008333,single_frame,minor,False,velocity_mad,3.494859
E000152,T3_671:RElbowOut,elbow_forearm,velocity_mad,29571,29571,246.425,246.425,1,0.008333,single_frame,minor,False,velocity_mad,3.639332
E000153,T3_671:RElbowOut,elbow_forearm,velocity_mad,29694,29694,247.45,247.45,1,0.008333,single_frame,minor,False,velocity_mad,3.518211
E000154,T3_671:RThighSide,thigh_knee,velocity_mad,29402,29402,245.016667,245.016667,1,0.008333,single_frame,minor,False,velocity_mad,1.539653
E000155,T3_671:RThighSide,thigh_knee,velocity_mad,29458,29458,245.483333,245.483333,1,0.008333,single_frame,minor,False,velocity_mad,1.540787
E000156,T3_671:RHeel,foot,velocity_mad,29451,29451,245.425,245.425,1,0.008333,single_frame,minor,False,velocity_mad,5.821618
E000157,T3_671:RAnkleOut,shank_ankle,velocity_mad,29452,29452,245.433333,245.433333,1,0.008333,single_frame,minor,False,velocity_mad,4.889371
E000158,T3_671:RAnkleOut,shank_ankle,velocity_mad,29458,29458,245.483333,245.483333,1,0.008333,single_frame,minor,False,velocity_mad,4.32413
E000159,T3_671:LThighFront,thigh_knee,velocity_mad,29553,29553,246.275,246.275,1,0.008333,single_frame,minor,False,velocity_mad,1.800735
E000160,T3_671:LThighFront,thigh_knee,velocity_mad,29878,29878,248.983333,248.983333,1,0.008333,single_frame,minor,False,velocity_mad,1.798708
E000161,T3_671:LThighFront,thigh_knee,velocity_mad,30363,30363,253.025,253.025,1,0.008333,single_frame,minor,False,velocity_mad,1.64112
E000162,T3_671:LThighFront,thigh_knee,velocity_mad,30416,30416,253.466667,253.466667,1,0.008333,single_frame,minor,False,velocity_mad,1.648856
E000163,T3_671:RUArmHigh,shoulder_upper_arm,velocity_mad,29565,29565,246.375,246.375,1,0.008333,single_frame,minor,False,velocity_mad,3.948889
E000164,T3_671:RUArmHigh,shoulder_upper_arm,velocity_mad,29567,29567,246.391667,246.391667,1,0.008333,single_frame,moderate,False,velocity_mad,4.751811
E000165,T3_671:RShoulderBack,torso_chest_back,velocity_mad,29567,29567,246.391667,246.391667,1,0.008333,single_frame,moderate,False,velocity_mad,2.262601
E000166,T3_671:RShoulderBack,torso_chest_back,velocity_mad,30061,30061,250.508333,250.508333,1,0.008333,single_frame,minor,False,velocity_mad,1.77351
E000167,T3_671:BackRight,torso_chest_back,velocity_mad,29569,29569,246.408333,246.408333,1,0.008333,single_frame,minor,False,velocity_mad,1.586665
E000168,T3_671:BackRight,torso_chest_back,velocity_mad,30060,30060,250.5,250.5,1,0.008333,single_frame,minor,False,velocity_mad,1.433464
E000169,T3_671:BackRight,torso_chest_back,velocity_mad,31021,31021,258.508333,258.508333,1,0.008333,single_frame,minor,False,velocity_mad,1.445881
E000170,T3_671:LHeel,foot,velocity_mad,29600,29600,246.666667,246.666667,1,0.008333,single_frame,minor,False,velocity_mad,3.562402
E000171,T3_671:LHeel,foot,velocity_mad,29822,29822,248.516667,248.516667,1,0.008333,single_frame,minor,False,velocity_mad,4.014533
E000172,T3_671:LKneeOut,thigh_knee,velocity_mad,29603,29603,246.691667,246.691667,1,0.008333,single_frame,minor,False,velocity_mad,3.177991
E000173,T3_671:LKneeOut,thigh_knee,velocity_mad,30069,30069,250.575,250.575,1,0.008333,single_frame,minor,False,velocity_mad,2.758738
E000174,T3_671:WaistCBack,torso_chest_back,velocity_mad,29649,29649,247.075,247.075,1,0.008333,single_frame,minor,False,velocity_mad,1.335483
E000175,T3_671:WaistCBack,torso_chest_back,velocity_mad,29657,29657,247.141667,247.141667,1,0.008333,single_frame,minor,False,velocity_mad,1.466667
E000176,T3_671:WaistLBack,torso_chest_back,velocity_mad,29654,29654,247.116667,247.116667,1,0.008333,single_frame,minor,False,velocity_mad,1.597325
E000177,T3_671:WaistLBack,torso_chest_back,velocity_mad,30329,30329,252.741667,252.741667,1,0.008333,single_frame,minor,False,velocity_mad,1.457432
E000178,T3_671:WaistLBack,torso_chest_back,velocity_mad,30332,30332,252.766667,252.766667,1,0.008333,single_frame,minor,False,velocity_mad,1.544018
E000179,T3_671:WaistRBack,torso_chest_back,velocity_mad,29655,29655,247.125,247.125,1,0.008333,single_frame,minor,False,velocity_mad,1.812561
E000180,T3_671:LShoulderBack,torso_chest_back,velocity_mad,29673,29673,247.275,247.275,1,0.008333,single_frame,minor,False,velocity_mad,1.89447
E000181,T3_671:LShoulderBack,torso_chest_back,velocity_mad,30200,30200,251.666667,251.666667,1,0.008333,single_frame,minor,False,velocity_mad,1.958883
E000182,T3_671:LShoulderBack,torso_chest_back,velocity_mad,30202,30202,251.683333,251.683333,1,0.008333,single_frame,minor,False,velocity_mad,1.967075
E000183,T3_671:HeadFront,head_neck,velocity_mad,29818,29818,248.483333,248.483333,1,0.008333,single_frame,minor,False,velocity_mad,1.940634
E000184,T3_671:HeadFront,head_neck,velocity_mad,30074,30074,250.616667,250.616667,1,0.008333,single_frame,minor,False,velocity_mad,1.929431
E000185,T3_671:HeadFront,head_neck,velocity_mad,30796,30796,256.633333,256.633333,1,0.008333,single_frame,minor,False,velocity_mad,1.867943
