source_bone_name,has_complete_xyzw_columns,total_frames,finite_row_count,non_finite_row_count,missing_x_count,missing_y_count,missing_z_count,missing_w_count,complete_xyzw_row_count,complete_xyzw_percent,min_norm,max_norm,mean_norm,median_norm,std_norm,max_abs_norm_error,norm_outside_tolerance_count,norm_outside_tolerance_percent,zero_norm_count,near_zero_norm_count,invalid_row_count,first_invalid_row_index,last_invalid_row_index,first_invalid_frame,last_invalid_frame,invalid_gap_count,longest_invalid_gap_length,qc_status,qc_fail_reasons,qc_warning_reasons,stage05_may_proceed
671:LThigh,True,30479,30479,0,0,0,0,0,30479,100.0,0.9999991555046435,1.0000007148112444,1.0000000392442092,1.0000000365584993,2.914106809793653e-07,8.444953565334146e-07,0,0.0,0,0,0,,,,,0,0,pass,,,True
671:LThumb1,True,30479,30479,0,0,0,0,0,30479,100.0,0.9999991972306779,1.00000090549709,1.0000000332763692,1.0000000337024995,2.9262048122801405e-07,9.054970899757819e-07,0,0.0,0,0,0,,,,,0,0,pass,,,True
671:LThumb2,True,30479,30479,0,0,0,0,0,30479,100.0,0.999999134077125,1.0000009129660832,1.0000000316392188,1.0000000322029994,2.9026039159254523e-07,9.1296608317748e-07,0,0.0,0,0,0,,,,,0,0,pass,,,True
671:LThumb3,True,30479,30479,0,0,0,0,0,30479,100.0,0.9999991898571718,1.000000941272057,1.0000000316676,1.0000000297949996,2.9132355989731185e-07,9.412720569645927e-07,0,0.0,0,0,0,,,,,0,0,pass,,,True
671:LToe,True,30479,30479,0,0,0,0,0,30479,100.0,0.9999992652062301,1.0000008475886408,1.0000000372238258,1.0000000364369994,2.9191594746455554e-07,8.475886408287892e-07,0,0.0,0,0,0,,,,,0,0,pass,,,True
671:LUArm,True,30479,30479,0,0,0,0,0,30479,100.0,0.9999991265171185,1.0000008813826116,1.0000000392303707,1.0000000386289993,2.8909310969886693e-07,8.813826115616763e-07,0,0.0,0,0,0,,,,,0,0,pass,,,True
671:Neck,True,30479,30479,0,0,0,0,0,30479,100.0,0.9999992895322476,1.0000007740722003,1.0000000383798573,1.0000000367154993,2.91531433729766e-07,7.74072200337983e-07,0,0.0,0,0,0,,,,,0,0,pass,,,True
671:RFArm,True,30479,30479,0,0,0,0,0,30479,100.0,0.9999991174726106,1.0000009996110002,1.0000000335839154,1.0000000364629995,2.9147387644911093e-07,9.996110001964098e-07,0,0.0,0,0,0,,,,,0,0,pass,,,True
671:RFoot,True,30479,30479,0,0,0,0,0,30479,100.0,0.9999991654161517,1.0000008008526793,1.0000000396929682,1.000000040993999,2.9013508208838305e-07,8.345838482526347e-07,0,0.0,0,0,0,,,,,0,0,pass,,,True
671:RHand,True,30479,30479,0,0,0,0,0,30479,100.0,0.999999117957111,1.0000009450725533,1.0000000302426202,1.0000000294849996,2.9152580287843816e-07,9.450725533266535e-07,0,0.0,0,0,0,,,,,0,0,pass,,,True
671:RIndex1,True,30479,30479,0,0,0,0,0,30479,100.0,0.9999991724606576,1.0000008663746247,1.0000000321944968,1.0000000287594994,2.903217720179359e-07,8.663746247083992e-07,0,0.0,0,0,0,,,,,0,0,pass,,,True
671:RIndex2,True,30479,30479,0,0,0,0,0,30479,100.0,0.9999991167176099,1.0000009061260895,1.000000036162279,1.0000000354679994,2.910478168532492e-07,9.061260894949186e-07,0,0.0,0,0,0,,,,,0,0,pass,,,True
671:RIndex3,True,30479,30479,0,0,0,0,0,30479,100.0,0.9999991564546442,1.0000009017615934,1.00000003597713,1.0000000352379994,2.894238829686298e-07,9.017615933970546e-07,0,0.0,0,0,0,,,,,0,0,pass,,,True
671:RMiddle1,True,30479,30479,0,0,0,0,0,30479,100.0,0.9999991597551471,1.000000841711146,1.0000000338599557,1.0000000322844995,2.911862983574476e-07,8.417111458935977e-07,0,0.0,0,0,0,,,,,0,0,pass,,,True
671:RMiddle2,True,30479,30479,0,0,0,0,0,30479,100.0,0.9999991782896623,1.0000008917746024,1.0000000312811321,1.0000000309339994,2.9106361074128674e-07,8.917746023850981e-07,0,0.0,0,0,0,,,,,0,0,pass,,,True
671:RMiddle3,True,30479,30479,0,0,0,0,0,30479,100.0,0.9999991623576492,1.0000009676095318,1.000000031378073,1.0000000313214994,2.911617160856762e-07,9.676095318322808e-07,0,0.0,0,0,0,,,,,0,0,pass,,,True
671:RPinky1,True,30479,30479,0,0,0,0,0,30479,100.0,0.9999991457731352,1.0000008969080978,1.0000000323938973,1.0000000306689996,2.9161727845946634e-07,8.969080977916377e-07,0,0.0,0,0,0,,,,,0,0,pass,,,True
671:RPinky2,True,30479,30479,0,0,0,0,0,30479,100.0,0.9999991773786616,1.0000009379365602,1.000000029825336,1.0000000285384996,2.9088497009464974e-07,9.37936560196917e-07,0,0.0,0,0,0,,,,,0,0,pass,,,True
671:RPinky3,True,30479,30479,0,0,0,0,0,30479,100.0,0.9999990517765505,1.000000930640067,1.000000031758475,1.0000000331864995,2.9064034629794474e-07,9.482234495372666e-07,0,0.0,0,0,0,,,,,0,0,pass,,,True
671:RRing1,True,30479,30479,0,0,0,0,0,30479,100.0,0.9999991988826792,1.00000087193862,1.0000000337174133,1.0000000324354994,2.9068558263920603e-07,8.719386199729229e-07,0,0.0,0,0,0,,,,,0,0,pass,,,True
671:RRing2,True,30479,30479,0,0,0,0,0,30479,100.0,0.9999991806046644,1.000000945468553,1.000000031212364,1.0000000307209995,2.9073087639855993e-07,9.454685530041473e-07,0,0.0,0,0,0,,,,,0,0,pass,,,True
671:RRing3,True,30479,30479,0,0,0,0,0,30479,100.0,0.9999991328736241,1.0000009183145784,1.0000000355857415,1.0000000357109993,2.902551174655119e-07,9.183145783797642e-07,0,0.0,0,0,0,,,,,0,0,pass,,,True
671:RShin,True,30479,30479,0,0,0,0,0,30479,100.0,0.9999992393807107,1.000000764149208,1.0000000397419133,1.0000000374649993,2.903482711087891e-07,7.641492079102363e-07,0,0.0,0,0,0,,,,,0,0,pass,,,True
671:RShoulder,True,30479,30479,0,0,0,0,0,30479,100.0,0.9999992195061954,1.0000007934006854,1.000000039415355,1.0000000379784992,2.9171704405237093e-07,7.934006853727027e-07,0,0.0,0,0,0,,,,,0,0,pass,,,True
671:RThigh,True,30479,30479,0,0,0,0,0,30479,100.0,0.999999267961732,1.0000007702012033,1.0000000417725685,1.000000041650999,2.917516940854015e-07,7.702012032595462e-07,0,0.0,0,0,0,,,,,0,0,pass,,,True
671:RThumb1,True,30479,30479,0,0,0,0,0,30479,100.0,0.9999991312081227,1.000000911032085,1.0000000324438045,1.0000000318614997,2.902738074830346e-07,9.110320851046794e-07,0,0.0,0,0,0,,,,,0,0,pass,,,True
671:RThumb2,True,30479,30479,0,0,0,0,0,30479,100.0,0.9999991232601158,1.0000009823980174,1.0000000347872204,1.0000000369364992,2.9013160913521375e-07,9.823980173795377e-07,0,0.0,0,0,0,,,,,0,0,pass,,,True
671:RThumb3,True,30479,30479,0,0,0,0,0,30479,100.0,0.9999991222746147,1.0000009194405775,1.0000000332316086,1.0000000334324994,2.9060432939532235e-07,9.194405774515246e-07,0,0.0,0,0,0,,,,,0,0,pass,,,True
671:RToe,True,30479,30479,0,0,0,0,0,30479,100.0,0.999999176494661,1.0000008206896631,1.0000000389393011,1.0000000387729993,2.9037680345405083e-07,8.235053390315272e-07,0,0.0,0,0,0,,,,,0,0,pass,,,True
671:RUArm,True,30479,30479,0,0,0,0,0,30479,100.0,0.9999991542466423,1.0000009084875872,1.0000000346336804,1.0000000366889992,2.92174028056814e-07,9.084875871590015e-07,0,0.0,0,0,0,,,,,0,0,pass,,,True
