source_bone_name,has_complete_xyzw_columns,total_frames,finite_row_count,non_finite_row_count,missing_x_count,missing_y_count,missing_z_count,missing_w_count,complete_xyzw_row_count,complete_xyzw_percent,min_norm,max_norm,mean_norm,median_norm,std_norm,max_abs_norm_error,norm_outside_tolerance_count,norm_outside_tolerance_percent,zero_norm_count,near_zero_norm_count,invalid_row_count,first_invalid_row_index,last_invalid_row_index,first_invalid_frame,last_invalid_frame,invalid_gap_count,longest_invalid_gap_length,qc_status,qc_fail_reasons,qc_warning_reasons,stage05_may_proceed
671:LPinky1,True,30604,30604,0,0,0,0,0,30604,100.0,0.9999991342736253,1.000000859076631,1.0000000315560764,1.0000000344062494,2.9119111064681655e-07,8.657263746991717e-07,0,0.0,0,0,0,,,,,0,0,pass,,,True
671:LPinky2,True,30604,30604,0,0,0,0,0,30604,100.0,0.9999991529811413,1.000000900170095,1.0000000338881803,1.0000000333084995,2.8930922317282413e-07,9.001700949085034e-07,0,0.0,0,0,0,,,,,0,0,pass,,,True
671:LPinky3,True,30604,30604,0,0,0,0,0,30604,100.0,0.9999990975015928,1.0000009015240936,1.0000000330359196,1.0000000335757493,2.896242457972307e-07,9.024984072292241e-07,0,0.0,0,0,0,,,,,0,0,pass,,,True
671:LRing1,True,30604,30604,0,0,0,0,0,30604,100.0,0.9999991591236465,1.0000009130105831,1.000000029619347,1.0000000258789996,2.9156839095692795e-07,9.13010583136753e-07,0,0.0,0,0,0,,,,,0,0,pass,,,True
671:LRing2,True,30604,30604,0,0,0,0,0,30604,100.0,0.9999991428706327,1.0000009070170885,1.000000030069673,1.0000000298049994,2.908943945894271e-07,9.070170885472351e-07,0,0.0,0,0,0,,,,,0,0,pass,,,True
671:LRing3,True,30604,30604,0,0,0,0,0,30604,100.0,0.9999991894296716,1.0000009049685905,1.0000000337349584,1.0000000335004993,2.9168744897664137e-07,9.049685905093696e-07,0,0.0,0,0,0,,,,,0,0,pass,,,True
671:LShin,True,30604,30604,0,0,0,0,0,30604,100.0,0.9999992838007435,1.0000008309791548,1.0000000399965732,1.0000000385444991,2.917158655679477e-07,8.309791548199996e-07,0,0.0,0,0,0,,,,,0,0,pass,,,True
671:LShoulder,True,30604,30604,0,0,0,0,0,30604,100.0,0.9999992535782214,1.0000008231831612,1.0000000392154702,1.0000000389097492,2.8953888413655125e-07,8.231831611915652e-07,0,0.0,0,0,0,,,,,0,0,pass,,,True
671:LThigh,True,30604,30604,0,0,0,0,0,30604,100.0,0.9999992173616936,1.0000008445171433,1.0000000381230367,1.0000000373912492,2.8858128676975793e-07,8.445171433280052e-07,0,0.0,0,0,0,,,,,0,0,pass,,,True
671:LThumb1,True,30604,30604,0,0,0,0,0,30604,100.0,0.9999991829866662,1.000000913271083,1.0000000337787764,1.0000000352064995,2.8932694517769697e-07,9.132710829806712e-07,0,0.0,0,0,0,,,,,0,0,pass,,,True
671:LThumb2,True,30604,30604,0,0,0,0,0,30604,100.0,0.9999991617831487,1.0000009670490324,1.0000000303921992,1.0000000297942497,2.902513947083004e-07,9.670490324076297e-07,0,0.0,0,0,0,,,,,0,0,pass,,,True
671:LThumb3,True,30604,30604,0,0,0,0,0,30604,100.0,0.9999991238306162,1.0000010139809858,1.0000000308623094,1.0000000291504998,2.928937388751073e-07,1.0139809858422666e-06,0,0.0,0,0,0,,,,,0,0,pass,,,True
671:LToe,True,30604,30604,0,0,0,0,0,30604,100.0,0.9999992771622388,1.0000008177071655,1.0000000382245198,1.0000000363674992,2.9204785639867657e-07,8.177071655346424e-07,0,0.0,0,0,0,,,,,0,0,pass,,,True
671:LUArm,True,30604,30604,0,0,0,0,0,30604,100.0,0.9999991358091266,1.0000009977120021,1.0000000331298797,1.0000000353347493,2.92597851487672e-07,9.977120021265051e-07,0,0.0,0,0,0,,,,,0,0,pass,,,True
671:Neck,True,30604,30604,0,0,0,0,0,30604,100.0,0.9999992507027192,1.0000008234591609,1.0000000377823397,1.0000000359802494,2.904228578715651e-07,8.234591608591302e-07,0,0.0,0,0,0,,,,,0,0,pass,,,True
671:RFArm,True,30604,30604,0,0,0,0,0,30604,100.0,0.9999991321326234,1.0000009773330225,1.0000000309214534,1.0000000313324995,2.903208870485566e-07,9.773330225115728e-07,0,0.0,0,0,0,,,,,0,0,pass,,,True
671:RFoot,True,30604,30604,0,0,0,0,0,30604,100.0,0.9999992108711886,1.0000008093466726,1.0000000410058005,1.0000000418047492,2.924615552543506e-07,8.093466725700438e-07,0,0.0,0,0,0,,,,,0,0,pass,,,True
671:RHand,True,30604,30604,0,0,0,0,0,30604,100.0,0.9999990658300637,1.0000008853256082,1.000000033269941,1.0000000359557495,2.9242469732354103e-07,9.341699362952482e-07,0,0.0,0,0,0,,,,,0,0,pass,,,True
671:RIndex1,True,30604,30604,0,0,0,0,0,30604,100.0,0.9999991563546441,1.0000009430530552,1.0000000294422748,1.0000000280927495,2.908274446424136e-07,9.430530552023697e-07,0,0.0,0,0,0,,,,,0,0,pass,,,True
671:RIndex2,True,30604,30604,0,0,0,0,0,30604,100.0,0.9999991661171522,1.000000956039043,1.0000000305262464,1.0000000321207496,2.8956207607869187e-07,9.560390430429777e-07,0,0.0,0,0,0,,,,,0,0,pass,,,True
671:RIndex3,True,30604,30604,0,0,0,0,0,30604,100.0,0.9999991665001526,1.000000906532589,1.000000032111209,1.0000000301412495,2.903311412314281e-07,9.065325889956455e-07,0,0.0,0,0,0,,,,,0,0,pass,,,True
671:RMiddle1,True,30604,30604,0,0,0,0,0,30604,100.0,0.9999991148741083,1.0000008997690952,1.0000000298995113,1.0000000289454998,2.898497659934568e-07,8.997690952305959e-07,0,0.0,0,0,0,,,,,0,0,pass,,,True
671:RMiddle2,True,30604,30604,0,0,0,0,0,30604,100.0,0.9999991477846369,1.0000009769550229,1.000000030529097,1.0000000301899994,2.900347497677839e-07,9.769550228799773e-07,0,0.0,0,0,0,,,,,0,0,pass,,,True
671:RMiddle3,True,30604,30604,0,0,0,0,0,30604,100.0,0.9999991601726473,1.0000009072925884,1.0000000313068254,1.0000000309562496,2.90596281485938e-07,9.072925883923944e-07,0,0.0,0,0,0,,,,,0,0,pass,,,True
671:RPinky1,True,30604,30604,0,0,0,0,0,30604,100.0,0.999999169285155,1.0000009205645763,1.0000000307040822,1.0000000302289993,2.9209353629357636e-07,9.205645763454839e-07,0,0.0,0,0,0,,,,,0,0,pass,,,True
671:RPinky2,True,30604,30604,0,0,0,0,0,30604,100.0,0.9999991932251747,1.000000903520592,1.0000000345135371,1.0000000352452494,2.9142981175311876e-07,9.035205918994649e-07,0,0.0,0,0,0,,,,,0,0,pass,,,True
671:RPinky3,True,30604,30604,0,0,0,0,0,30604,100.0,0.9999991333271244,1.0000008745101177,1.0000000295204508,1.0000000286277495,2.8975792137365323e-07,8.745101176543812e-07,0,0.0,0,0,0,,,,,0,0,pass,,,True
671:RRing1,True,30604,30604,0,0,0,0,0,30604,100.0,0.9999991772666615,1.0000009077120882,1.000000033820231,1.0000000318574995,2.919055508915002e-07,9.077120881606504e-07,0,0.0,0,0,0,,,,,0,0,pass,,,True
671:RRing2,True,30604,30604,0,0,0,0,0,30604,100.0,0.9999991554351434,1.0000008819176112,1.0000000322496874,1.0000000314137496,2.905583980373496e-07,8.819176111618532e-07,0,0.0,0,0,0,,,,,0,0,pass,,,True
671:RRing3,True,30604,30604,0,0,0,0,0,30604,100.0,0.999999179024163,1.0000008949585995,1.0000000314429773,1.0000000321497495,2.9143936734685253e-07,8.949585994511011e-07,0,0.0,0,0,0,,,,,0,0,pass,,,True
671:RShin,True,30604,30604,0,0,0,0,0,30604,100.0,0.9999992990572544,1.0000008119686703,1.0000000382157355,1.0000000379282494,2.916845304818852e-07,8.119686703000895e-07,0,0.0,0,0,0,,,,,0,0,pass,,,True
671:RShoulder,True,30604,30604,0,0,0,0,0,30604,100.0,0.999999213844691,1.0000008107501714,1.000000040911505,1.0000000411997492,2.9182077418004874e-07,8.107501714427201e-07,0,0.0,0,0,0,,,,,0,0,pass,,,True
671:RThigh,True,30604,30604,0,0,0,0,0,30604,100.0,0.9999993132387641,1.0000007928941856,1.0000000413298684,1.0000000424069992,2.896477023490107e-07,7.928941856416571e-07,0,0.0,0,0,0,,,,,0,0,pass,,,True
671:RThumb1,True,30604,30604,0,0,0,0,0,30604,100.0,0.9999991425146324,1.0000009468795517,1.0000000338037225,1.0000000347837492,2.9092863242823496e-07,9.468795516553996e-07,0,0.0,0,0,0,,,,,0,0,pass,,,True
671:RThumb2,True,30604,30604,0,0,0,0,0,30604,100.0,0.9999991168096101,1.0000009639165355,1.0000000332851766,1.0000000332837495,2.903078116623248e-07,9.639165354791146e-07,0,0.0,0,0,0,,,,,0,0,pass,,,True
671:RThumb3,True,30604,30604,0,0,0,0,0,30604,100.0,0.9999990972960926,1.0000009942380057,1.000000029495145,1.0000000305057495,2.894882616859406e-07,9.942380057026412e-07,0,0.0,0,0,0,,,,,0,0,pass,,,True
671:RToe,True,30604,30604,0,0,0,0,0,30604,100.0,0.9999992695407333,1.0000008269686582,1.0000000397307736,1.0000000386587493,2.9157969523727693e-07,8.269686582185187e-07,0,0.0,0,0,0,,,,,0,0,pass,,,True
671:RUArm,True,30604,30604,0,0,0,0,0,30604,100.0,0.9999991766606611,1.0000009532295455,1.0000000348574767,1.0000000352719993,2.903238084421714e-07,9.532295455194628e-07,0,0.0,0,0,0,,,,,0,0,pass,,,True
