joint_id,parent_bone,child_bone,link_group,core_candidate,excluded_candidate,total_frames,non_finite_rotvec_rows,max_rotvec_norm,p95_rotvec_norm,p99_rotvec_norm,near_pi_count,near_pi_percent,branch_cut_status,stage08_may_proceed_for_link
J016,LHand,LRing1,excluded,False,True,31392,0,1.3938466066176092,1.1587370677203703,1.2568176076529811,0,0.0,pass,True
J017,LRing1,LRing2,excluded,False,True,31392,0,1.6167006963229604,1.3367977980321244,1.4464841846444618,0,0.0,pass,True
J018,LRing2,LRing3,excluded,False,True,31392,0,0.6736268601904442,0.5569978130063027,0.6027020694987495,0,0.0,pass,True
J019,LThigh,LShin,core_candidate,True,False,31392,0,2.2523250703813695,1.0390057143374742,1.6876186138143199,0,0.0,pass,True
J020,Chest,LShoulder,core_candidate,True,False,31392,0,0.5293245540156226,0.3131666531544456,0.3887010412971691,0,0.0,pass,True
J021,T3_671,LThigh,core_candidate,True,False,31392,0,1.9339838089413606,0.8303206178229707,1.3072389205188393,0,0.0,pass,True
J022,LHand,LThumb1,excluded,False,True,31392,0,1.767540580965967,1.6565510772132972,1.7595593491660648,0,0.0,pass,True
J023,LThumb1,LThumb2,excluded,False,True,31392,0,1.6108678888734052,1.6108653392894643,1.6108663218611212,0,0.0,pass,True
J024,LThumb2,LThumb3,excluded,False,True,31392,0,1.0000028330918627,1.0000001839745718,1.0000011853712332,0,0.0,pass,True
J025,LFoot,LToe,excluded,False,True,31392,0,0.488555756563964,0.09742561334949887,0.1550581948615929,0,0.0,pass,True
J026,LShoulder,LUArm,core_candidate,True,False,31392,0,1.8945261460544953,1.340407562002099,1.4665834101210808,0,0.0,pass,True
J027,Chest,Neck,core_candidate,True,False,31392,0,0.6715262839586541,0.5224808376961084,0.6187672826050046,0,0.0,pass,True
J028,Neck,Neck2,review_provisional,False,False,31392,0,0.439590256168308,0.3523387533337626,0.41386462003922414,0,0.0,pass,True
J029,RUArm,RFArm,core_candidate,True,False,31392,0,2.544320817949857,2.259822887920244,2.3776008429987656,0,0.0,pass,True
J030,RShin,RFoot,core_candidate,True,False,31392,0,1.0180231715697041,0.6231096589993715,0.8095202100122209,0,0.0,pass,True
J031,RFArm,RHand,core_candidate,True,False,31392,0,1.9033848314313897,1.6921921545313532,1.761281736293737,0,0.0,pass,True
J032,RHand,RIndex1,excluded,False,True,31392,0,0.9894956994343278,0.5212635493791201,0.645185349140798,0,0.0,pass,True
J033,RIndex1,RIndex2,excluded,False,True,31392,0,1.0636892917872427,0.38149354921604955,0.5553454672667268,0,0.0,pass,True
J034,RIndex2,RIndex3,excluded,False,True,31392,0,0.44320262252165354,0.1589553209103872,0.2313942258753232,0,0.0,pass,True
J035,RHand,RMiddle1,excluded,False,True,31392,0,0.7875062294246346,0.4095529771034189,0.5113532344997843,0,0.0,pass,True
J036,RMiddle1,RMiddle2,excluded,False,True,31392,0,0.938769550826475,0.3399914188935951,0.48358137998403505,0,0.0,pass,True
J037,RMiddle2,RMiddle3,excluded,False,True,31392,0,0.3911542372625424,0.14166242497504,0.20149240563372517,0,0.0,pass,True
J038,RHand,RPinky1,excluded,False,True,31392,0,1.62947133313865,0.9334237046154543,1.354637019990502,0,0.0,pass,True
J039,RPinky1,RPinky2,excluded,False,True,31392,0,1.9142555210352146,1.0823915911707718,1.5794347790678702,0,0.0,pass,True
J040,RPinky2,RPinky3,excluded,False,True,31392,0,0.7976054301447938,0.45099754985792456,0.6580984976790624,0,0.0,pass,True
J041,RHand,RRing1,excluded,False,True,31392,0,1.057832564963403,0.6167622390899761,0.8895029149140274,0,0.0,pass,True
J042,RRing1,RRing2,excluded,False,True,31392,0,1.2348140582076188,0.6911831514584498,1.014930908872528,0,0.0,pass,True
J043,RRing2,RRing3,excluded,False,True,31392,0,0.5145065698640592,0.28799261983194324,0.42288825625763304,0,0.0,pass,True
J044,RThigh,RShin,core_candidate,True,False,31392,0,2.126749686740497,1.0695932852208447,1.6856530336233646,0,0.0,pass,True
J045,Chest,RShoulder,core_candidate,True,False,31392,0,0.5309356523721459,0.3315387960503606,0.4067279250764003,0,0.0,pass,True
J046,T3_671,RThigh,core_candidate,True,False,31392,0,1.649759910131269,0.9640410151359188,1.4115363250742297,0,0.0,pass,True
J047,RHand,RThumb1,excluded,False,True,31392,0,1.404627233098364,1.2082411581891563,1.2521834633617432,0,0.0,pass,True
J048,RThumb1,RThumb2,excluded,False,True,31392,0,1.0032518223562503,0.8011689856421892,0.8931888353399184,0,0.0,pass,True
J049,RThumb2,RThumb3,excluded,False,True,31392,0,0.5000009800380838,0.2749811592551729,0.32073855818705777,0,0.0,pass,True
J050,RFoot,RToe,excluded,False,True,31392,0,0.4128594269443841,0.11950428912556889,0.2199090654939123,0,0.0,pass,True
J051,RShoulder,RUArm,core_candidate,True,False,31392,0,1.7822570635528536,1.5336779129240097,1.6113170149417322,0,0.0,pass,True
J052,Ab,Spine2,review_provisional,False,False,31392,0,0.21742847860542772,0.14211727755261688,0.19877583348184152,0,0.0,pass,True
J053,Spine2,Spine3,review_provisional,False,False,31392,0,0.2690455238529632,0.23641656893047036,0.2646477335309724,0,0.0,pass,True
J054,Spine3,Spine4,review_provisional,False,False,31392,0,0.2032416310336114,0.1678579209360178,0.18311112788938358,0,0.0,pass,True
