source_bone_name,has_complete_xyzw_columns,total_frames,finite_row_count,non_finite_row_count,missing_x_count,missing_y_count,missing_z_count,missing_w_count,complete_xyzw_row_count,complete_xyzw_percent,min_norm,max_norm,mean_norm,median_norm,std_norm,max_abs_norm_error,norm_outside_tolerance_count,norm_outside_tolerance_percent,zero_norm_count,near_zero_norm_count,invalid_row_count,first_invalid_row_index,last_invalid_row_index,first_invalid_frame,last_invalid_frame,invalid_gap_count,longest_invalid_gap_length,qc_status,qc_fail_reasons,qc_warning_reasons,stage05_may_proceed
T3_671:RShin,True,31392,31392,0,0,0,0,0,31392,100.0,0.9999992324847055,1.0000008532786357,1.0000000327298266,1.0000000341604993,2.9016881951642684e-07,8.532786357484667e-07,0,0.0,0,0,0,,,,,0,0,pass,,,True
T3_671:RShoulder,True,31392,31392,0,0,0,0,0,31392,100.0,0.999999291386249,1.000000758801212,1.0000000328308265,1.0000000315884994,2.9035448699040357e-07,7.588012120862686e-07,0,0.0,0,0,0,,,,,0,0,pass,,,True
T3_671:RThigh,True,31392,31392,0,0,0,0,0,31392,100.0,0.9999992484552176,1.0000008117856705,1.0000000324255671,1.0000000308747494,2.918137508026834e-07,8.117856704625837e-07,0,0.0,0,0,0,,,,,0,0,pass,,,True
T3_671:RThumb1,True,31392,31392,0,0,0,0,0,31392,100.0,0.9999991361551269,1.0000008904911035,1.000000028720822,1.0000000295292497,2.93161309895905e-07,8.904911035223506e-07,0,0.0,0,0,0,,,,,0,0,pass,,,True
T3_671:RThumb2,True,31392,31392,0,0,0,0,0,31392,100.0,0.9999991667341528,1.000000872860119,1.000000030890739,1.0000000322382494,2.9094541320476257e-07,8.728601190721719e-07,0,0.0,0,0,0,,,,,0,0,pass,,,True
T3_671:RThumb3,True,31392,31392,0,0,0,0,0,31392,100.0,0.9999991518231403,1.0000009378515602,1.0000000335059434,1.0000000309492494,2.9030715914724045e-07,9.37851560189884e-07,0,0.0,0,0,0,,,,,0,0,pass,,,True
T3_671:RToe,True,31392,31392,0,0,0,0,0,31392,100.0,0.9999992166581931,1.0000008153406676,1.000000029658228,1.0000000277979997,2.9135993231389363e-07,8.153406676481012e-07,0,0.0,0,0,0,,,,,0,0,pass,,,True
T3_671:RUArm,True,31392,31392,0,0,0,0,0,31392,100.0,0.9999991558346437,1.0000009583695408,1.0000000330258845,1.0000000330174994,2.926001635803421e-07,9.583695408377224e-07,0,0.0,0,0,0,,,,,0,0,pass,,,True
T3_671:Spine2,True,31392,31392,0,0,0,0,0,31392,100.0,0.9999992926852499,1.0000007982546815,1.0000000316340212,1.0000000307524997,2.8934449276440643e-07,7.982546814666591e-07,0,0.0,0,0,0,,,,,0,0,pass,,,True
T3_671:Spine3,True,31392,31392,0,0,0,0,0,31392,100.0,0.9999992549977225,1.000000778463197,1.000000036583045,1.0000000366197495,2.910610648298851e-07,7.784631970153555e-07,0,0.0,0,0,0,,,,,0,0,pass,,,True
T3_671:Spine4,True,31392,31392,0,0,0,0,0,31392,100.0,0.9999992566147237,1.0000007686382046,1.000000033067936,1.0000000310289994,2.9106001514685573e-07,7.686382046401263e-07,0,0.0,0,0,0,,,,,0,0,pass,,,True
T3_671:T3_671,True,31392,31392,0,0,0,0,0,31392,100.0,0.9999992398682112,1.0000007790666965,1.0000000342380504,1.0000000336652495,2.9021905440519295e-07,7.790666964879733e-07,0,0.0,0,0,0,,,,,0,0,pass,,,True
