column_index,flat_name,type,source_name,source_id,source_parent,property,component,layer2_role,layer2_used,notes
109,col0109__Bone__T3_671_LThumb3__Rotation__Z,Bone,T3_671:LThumb3,47C68BA1012911F1:90AFB54A3B8C3180,T3_671:LThumb2,Rotation,Z,bone_rotation_quaternion,True,Bone rotation quaternion component
110,col0110__Bone__T3_671_LThumb3__Rotation__W,Bone,T3_671:LThumb3,47C68BA1012911F1:90AFB54A3B8C3180,T3_671:LThumb2,Rotation,W,bone_rotation_quaternion,True,Bone rotation quaternion component
114,col0114__Bone__T3_671_LIndex1__Rotation__X,Bone,T3_671:LIndex1,47C68BA3012911F1:90AFB54A3B8C3180,T3_671:LHand,Rotation,X,bone_rotation_quaternion,True,Bone rotation quaternion component
115,col0115__Bone__T3_671_LIndex1__Rotation__Y,Bone,T3_671:LIndex1,47C68BA3012911F1:90AFB54A3B8C3180,T3_671:LHand,Rotation,Y,bone_rotation_quaternion,True,Bone rotation quaternion component
116,col0116__Bone__T3_671_LIndex1__Rotation__Z,Bone,T3_671:LIndex1,47C68BA3012911F1:90AFB54A3B8C3180,T3_671:LHand,Rotation,Z,bone_rotation_quaternion,True,Bone rotation quaternion component
117,col0117__Bone__T3_671_LIndex1__Rotation__W,Bone,T3_671:LIndex1,47C68BA3012911F1:90AFB54A3B8C3180,T3_671:LHand,Rotation,W,bone_rotation_quaternion,True,Bone rotation quaternion component
121,col0121__Bone__T3_671_LIndex2__Rotation__X,Bone,T3_671:LIndex2,47C68BA4012911F1:90AFB54A3B8C3180,T3_671:LIndex1,Rotation,X,bone_rotation_quaternion,True,Bone rotation quaternion component
122,col0122__Bone__T3_671_LIndex2__Rotation__Y,Bone,T3_671:LIndex2,47C68BA4012911F1:90AFB54A3B8C3180,T3_671:LIndex1,Rotation,Y,bone_rotation_quaternion,True,Bone rotation quaternion component
123,col0123__Bone__T3_671_LIndex2__Rotation__Z,Bone,T3_671:LIndex2,47C68BA4012911F1:90AFB54A3B8C3180,T3_671:LIndex1,Rotation,Z,bone_rotation_quaternion,True,Bone rotation quaternion component
124,col0124__Bone__T3_671_LIndex2__Rotation__W,Bone,T3_671:LIndex2,47C68BA4012911F1:90AFB54A3B8C3180,T3_671:LIndex1,Rotation,W,bone_rotation_quaternion,True,Bone rotation quaternion component
128,col0128__Bone__T3_671_LIndex3__Rotation__X,Bone,T3_671:LIndex3,47C68BA5012911F1:90AFB54A3B8C3180,T3_671:LIndex2,Rotation,X,bone_rotation_quaternion,True,Bone rotation quaternion component
129,col0129__Bone__T3_671_LIndex3__Rotation__Y,Bone,T3_671:LIndex3,47C68BA5012911F1:90AFB54A3B8C3180,T3_671:LIndex2,Rotation,Y,bone_rotation_quaternion,True,Bone rotation quaternion component
130,col0130__Bone__T3_671_LIndex3__Rotation__Z,Bone,T3_671:LIndex3,47C68BA5012911F1:90AFB54A3B8C3180,T3_671:LIndex2,Rotation,Z,bone_rotation_quaternion,True,Bone rotation quaternion component
131,col0131__Bone__T3_671_LIndex3__Rotation__W,Bone,T3_671:LIndex3,47C68BA5012911F1:90AFB54A3B8C3180,T3_671:LIndex2,Rotation,W,bone_rotation_quaternion,True,Bone rotation quaternion component
135,col0135__Bone__T3_671_LMiddle1__Rotation__X,Bone,T3_671:LMiddle1,47C68BA7012911F1:90AFB54A3B8C3180,T3_671:LHand,Rotation,X,bone_rotation_quaternion,True,Bone rotation quaternion component
136,col0136__Bone__T3_671_LMiddle1__Rotation__Y,Bone,T3_671:LMiddle1,47C68BA7012911F1:90AFB54A3B8C3180,T3_671:LHand,Rotation,Y,bone_rotation_quaternion,True,Bone rotation quaternion component
137,col0137__Bone__T3_671_LMiddle1__Rotation__Z,Bone,T3_671:LMiddle1,47C68BA7012911F1:90AFB54A3B8C3180,T3_671:LHand,Rotation,Z,bone_rotation_quaternion,True,Bone rotation quaternion component
138,col0138__Bone__T3_671_LMiddle1__Rotation__W,Bone,T3_671:LMiddle1,47C68BA7012911F1:90AFB54A3B8C3180,T3_671:LHand,Rotation,W,bone_rotation_quaternion,True,Bone rotation quaternion component
142,col0142__Bone__T3_671_LMiddle2__Rotation__X,Bone,T3_671:LMiddle2,47C68BA8012911F1:90AFB54A3B8C3180,T3_671:LMiddle1,Rotation,X,bone_rotation_quaternion,True,Bone rotation quaternion component
143,col0143__Bone__T3_671_LMiddle2__Rotation__Y,Bone,T3_671:LMiddle2,47C68BA8012911F1:90AFB54A3B8C3180,T3_671:LMiddle1,Rotation,Y,bone_rotation_quaternion,True,Bone rotation quaternion component
144,col0144__Bone__T3_671_LMiddle2__Rotation__Z,Bone,T3_671:LMiddle2,47C68BA8012911F1:90AFB54A3B8C3180,T3_671:LMiddle1,Rotation,Z,bone_rotation_quaternion,True,Bone rotation quaternion component
145,col0145__Bone__T3_671_LMiddle2__Rotation__W,Bone,T3_671:LMiddle2,47C68BA8012911F1:90AFB54A3B8C3180,T3_671:LMiddle1,Rotation,W,bone_rotation_quaternion,True,Bone rotation quaternion component
149,col0149__Bone__T3_671_LMiddle3__Rotation__X,Bone,T3_671:LMiddle3,47C68BA9012911F1:90AFB54A3B8C3180,T3_671:LMiddle2,Rotation,X,bone_rotation_quaternion,True,Bone rotation quaternion component
150,col0150__Bone__T3_671_LMiddle3__Rotation__Y,Bone,T3_671:LMiddle3,47C68BA9012911F1:90AFB54A3B8C3180,T3_671:LMiddle2,Rotation,Y,bone_rotation_quaternion,True,Bone rotation quaternion component
151,col0151__Bone__T3_671_LMiddle3__Rotation__Z,Bone,T3_671:LMiddle3,47C68BA9012911F1:90AFB54A3B8C3180,T3_671:LMiddle2,Rotation,Z,bone_rotation_quaternion,True,Bone rotation quaternion component
152,col0152__Bone__T3_671_LMiddle3__Rotation__W,Bone,T3_671:LMiddle3,47C68BA9012911F1:90AFB54A3B8C3180,T3_671:LMiddle2,Rotation,W,bone_rotation_quaternion,True,Bone rotation quaternion component
156,col0156__Bone__T3_671_LRing1__Rotation__X,Bone,T3_671:LRing1,47C68BAB012911F1:90AFB54A3B8C3180,T3_671:LHand,Rotation,X,bone_rotation_quaternion,True,Bone rotation quaternion component
157,col0157__Bone__T3_671_LRing1__Rotation__Y,Bone,T3_671:LRing1,47C68BAB012911F1:90AFB54A3B8C3180,T3_671:LHand,Rotation,Y,bone_rotation_quaternion,True,Bone rotation quaternion component
158,col0158__Bone__T3_671_LRing1__Rotation__Z,Bone,T3_671:LRing1,47C68BAB012911F1:90AFB54A3B8C3180,T3_671:LHand,Rotation,Z,bone_rotation_quaternion,True,Bone rotation quaternion component
159,col0159__Bone__T3_671_LRing1__Rotation__W,Bone,T3_671:LRing1,47C68BAB012911F1:90AFB54A3B8C3180,T3_671:LHand,Rotation,W,bone_rotation_quaternion,True,Bone rotation quaternion component
