start_frame,end_frame,start_s,end_s,duration_s,reason,criterion,affected_markers,has_gap_ge_0p5,has_gap_0p2,has_artifact_sigma,has_segment_swap,has_edge_effect
16754,16754,139.6167,139.6167,0.0,GAP_GE_0P5;ARTIFACT_SIGMA,gaps_over_0p5,T3_671:ChestTop;T3_671:LThighFront,True,False,True,False,False
16755,16763,139.625,139.6917,0.0667,GAP_GE_0P5,gaps_over_0p5,T3_671:LThighFront,True,False,False,False,False
16764,16764,139.7,139.7,0.0,GAP_GE_0P5;ARTIFACT_SIGMA,gaps_over_0p5,T3_671:LThighFront;T3_671:RHandIn,True,False,True,False,False
16765,16789,139.7083,139.9083,0.2,GAP_GE_0P5,gaps_over_0p5,T3_671:LThighFront;T3_671:RFArm,True,False,False,False,False
16790,16790,139.9167,139.9167,0.0,GAP_GE_0P5;ARTIFACT_SIGMA,gaps_over_0p5,T3_671:LThighFront;T3_671:RFArm,True,False,True,False,False
16791,16806,139.925,140.05,0.125,GAP_GE_0P5,gaps_over_0p5,T3_671:LThighFront,True,False,False,False,False
16807,16807,140.0583,140.0583,0.0,GAP_GE_0P5;ARTIFACT_SIGMA,gaps_over_0p5,T3_671:ChestLow;T3_671:LThighFront,True,False,True,False,False
16808,17059,140.0667,142.1583,2.0917,GAP_GE_0P5,gaps_over_0p5,T3_671:ChestLow;T3_671:LFArm;T3_671:LThighFront;T3_671:RFArm,True,False,False,False,False
17060,17060,142.1667,142.1667,0.0,GAP_GE_0P5;ARTIFACT_SIGMA,gaps_over_0p5,T3_671:ChestLow;T3_671:LThighFront;T3_671:RFArm,True,False,True,False,False
17061,17067,142.175,142.225,0.05,GAP_GE_0P5,gaps_over_0p5,T3_671:LThighFront;T3_671:RFArm;T3_671:RHandIn,True,False,False,False,False
17068,17069,142.2333,142.2417,0.0083,GAP_GE_0P5;ARTIFACT_SIGMA,gaps_over_0p5,T3_671:ChestLow;T3_671:LThighFront;T3_671:RFArm;T3_671:RHandIn,True,False,True,False,False
17070,17248,142.25,143.7333,1.4833,GAP_GE_0P5,gaps_over_0p5,T3_671:LThighFront;T3_671:RHandIn,True,False,False,False,False
17249,17277,143.7417,143.975,0.2333,GAP_GE_0P5;GAP_GE_0P2,gaps_over_0p5,T3_671:LThighFront;T3_671:RFArm,True,True,False,False,False
17278,17319,143.9833,144.325,0.3417,GAP_GE_0P5,gaps_over_0p5,T3_671:LThighFront,True,False,False,False,False
17320,17320,144.3333,144.3333,0.0,GAP_GE_0P5;ARTIFACT_SIGMA,gaps_over_0p5,T3_671:ChestTop;T3_671:LThighFront,True,False,True,False,False
17321,17325,144.3417,144.375,0.0333,GAP_GE_0P5,gaps_over_0p5,T3_671:LThighFront,True,False,False,False,False
17326,17335,144.3833,144.4583,0.075,GAP_GE_0P5;GAP_GE_0P2,gaps_over_0p5,T3_671:ChestLow;T3_671:LHandIn;T3_671:LThighFront,True,True,False,False,False
17336,17336,144.4667,144.4667,0.0,GAP_GE_0P5;GAP_GE_0P2;ARTIFACT_SIGMA,gaps_over_0p5,T3_671:ChestLow;T3_671:ChestTop;T3_671:LHandIn;T3_671:LThighFront,True,True,True,False,False
17337,17357,144.475,144.6417,0.1667,GAP_GE_0P5;GAP_GE_0P2,gaps_over_0p5,T3_671:ChestLow;T3_671:LHandIn;T3_671:LThighFront,True,True,False,False,False
17358,17577,144.65,146.475,1.825,GAP_GE_0P5,gaps_over_0p5,T3_671:LThighFront;T3_671:RFArm,True,False,False,False,False
17578,17619,146.4833,146.825,0.3417,GAP_GE_0P5;GAP_GE_0P2,gaps_over_0p5,T3_671:LThighFront;T3_671:RFArm,True,True,False,False,False
17620,17919,146.8333,149.325,2.4917,GAP_GE_0P5,gaps_over_0p5,T3_671:ChestTop;T3_671:LThighFront,True,False,False,False,False
17920,17920,149.3333,149.3333,0.0,GAP_GE_0P5;ARTIFACT_SIGMA,gaps_over_0p5,T3_671:ChestTop;T3_671:LHandIn;T3_671:LThighFront,True,False,True,False,False
17921,18128,149.3417,151.0667,1.725,GAP_GE_0P5,gaps_over_0p5,T3_671:ChestTop;T3_671:LThighFront,True,False,False,False,False
18129,18160,151.075,151.3333,0.2583,GAP_GE_0P5;GAP_GE_0P2,gaps_over_0p5,T3_671:LThighFront;T3_671:RFArm,True,True,False,False,False
18161,18161,151.3417,151.3417,0.0,GAP_GE_0P5;GAP_GE_0P2;ARTIFACT_SIGMA,gaps_over_0p5,T3_671:ChestLow;T3_671:LThighFront;T3_671:RFArm,True,True,True,False,False
18162,18202,151.35,151.6833,0.3333,GAP_GE_0P5,gaps_over_0p5,T3_671:LThighFront;T3_671:RFArm,True,False,False,False,False
18203,18203,151.6917,151.6917,0.0,GAP_GE_0P5;ARTIFACT_SIGMA,gaps_over_0p5,T3_671:ChestTop;T3_671:LThighFront,True,False,True,False,False
18204,18756,151.7,156.3,4.6,GAP_GE_0P5,gaps_over_0p5,T3_671:LFArm;T3_671:LHandIn;T3_671:LThighFront;T3_671:RFArm;T3_671:RHandIn,True,False,False,False,False
18757,18799,156.3083,156.6583,0.35,GAP_GE_0P5;GAP_GE_0P2,gaps_over_0p5,T3_671:LThighFront;T3_671:RFArm,True,True,False,False,False
18800,18993,156.6667,158.275,1.6083,GAP_GE_0P5,gaps_over_0p5,T3_671:LThighFront,True,False,False,False,False
18994,19037,158.2833,158.6417,0.3583,GAP_GE_0P5;GAP_GE_0P2,gaps_over_0p5,T3_671:LThighFront;T3_671:RFArm;T3_671:RUArmHigh,True,True,False,False,False
19038,19172,158.65,159.7667,1.1167,GAP_GE_0P5,gaps_over_0p5,T3_671:LThighFront,True,False,False,False,False
19173,19219,159.775,160.1583,0.3833,GAP_GE_0P5;GAP_GE_0P2,gaps_over_0p5,T3_671:ChestTop;T3_671:LThighFront,True,True,False,False,False
19220,19251,160.1667,160.425,0.2583,GAP_GE_0P5,gaps_over_0p5,T3_671:LThighFront,True,False,False,False,False
19252,19283,160.4333,160.6917,0.2583,GAP_GE_0P5;GAP_GE_0P2,gaps_over_0p5,T3_671:LThighFront;T3_671:RFArm,True,True,False,False,False
19284,19523,160.7,162.6917,1.9917,GAP_GE_0P5,gaps_over_0p5,T3_671:LThighFront,True,False,False,False,False
19524,19524,162.7,162.7,0.0,GAP_GE_0P5;ARTIFACT_SIGMA,gaps_over_0p5,T3_671:ChestTop;T3_671:LThighFront,True,False,True,False,False
19525,19613,162.7083,163.4417,0.7333,GAP_GE_0P5,gaps_over_0p5,T3_671:LThighFront;T3_671:RFArm;T3_671:RHandIn,True,False,False,False,False
19614,19641,163.45,163.675,0.225,GAP_GE_0P5;GAP_GE_0P2,gaps_over_0p5,T3_671:LFArm;T3_671:LThighFront,True,True,False,False,False
19642,19666,163.6833,163.8833,0.2,GAP_GE_0P5,gaps_over_0p5,T3_671:LThighFront,True,False,False,False,False
19667,19719,163.8917,164.325,0.4333,GAP_GE_0P5;SEGMENT_SWAP,gaps_over_0p5,RHandIn__RWristOut;T3_671:LThighFront,True,False,False,True,False
19720,19896,164.3333,165.8,1.4667,GAP_GE_0P5,gaps_over_0p5,T3_671:LFArm;T3_671:LThighFront,True,False,False,False,False
19897,19939,165.8083,166.1583,0.35,GAP_GE_0P5;GAP_GE_0P2,gaps_over_0p5,T3_671:ChestTop;T3_671:LFArm;T3_671:LThighFront,True,True,False,False,False
19940,20279,166.1667,168.9917,2.825,GAP_GE_0P5,gaps_over_0p5,T3_671:LThighFront;T3_671:RFArm,True,False,False,False,False
20280,20280,169.0,169.0,0.0,GAP_GE_0P5;ARTIFACT_SIGMA,gaps_over_0p5,T3_671:HeadLeft;T3_671:LThighFront,True,False,True,False,False
20281,20318,169.0083,169.3167,0.3083,GAP_GE_0P5,gaps_over_0p5,T3_671:LThighFront,True,False,False,False,False
20319,20319,169.325,169.325,0.0,GAP_GE_0P5;ARTIFACT_SIGMA,gaps_over_0p5,T3_671:LShoulderTop;T3_671:LThighFront,True,False,True,False,False
20320,20321,169.3333,169.3417,0.0083,GAP_GE_0P5,gaps_over_0p5,T3_671:LThighFront,True,False,False,False,False
20322,20322,169.35,169.35,0.0,GAP_GE_0P5;ARTIFACT_SIGMA,gaps_over_0p5,T3_671:LShoulderTop;T3_671:LThighFront,True,False,True,False,False
20323,20356,169.3583,169.6333,0.275,GAP_GE_0P5,gaps_over_0p5,T3_671:LHandIn;T3_671:LThighFront,True,False,False,False,False
20357,20357,169.6417,169.6417,0.0,EDGE_EFFECT,edge_effect,,False,False,False,False,True
20358,20516,169.65,170.9667,1.3167,GAP_GE_0P5,gaps_over_0p5,T3_671:LFArm;T3_671:LThighFront,True,False,False,False,False
20517,20517,170.975,170.975,0.0,GAP_GE_0P5;ARTIFACT_SIGMA,gaps_over_0p5,T3_671:LFArm;T3_671:LThighFront,True,False,True,False,False
20518,20591,170.9833,171.5917,0.6083,GAP_GE_0P5,gaps_over_0p5,T3_671:LThighFront;T3_671:RFArm,True,False,False,False,False
20592,20592,171.6,171.6,0.0,GAP_GE_0P5;ARTIFACT_SIGMA,gaps_over_0p5,T3_671:LThighFront;T3_671:RThighSide,True,False,True,False,False
20593,20595,171.6083,171.625,0.0167,GAP_GE_0P5,gaps_over_0p5,T3_671:LThighFront,True,False,False,False,False
20596,20596,171.6333,171.6333,0.0,GAP_GE_0P5;ARTIFACT_SIGMA,gaps_over_0p5,T3_671:LThighFront;T3_671:WaistRBack,True,False,True,False,False
20597,20758,171.6417,172.9833,1.3417,GAP_GE_0P5,gaps_over_0p5,T3_671:LFArm;T3_671:LThighFront;T3_671:RFArm,True,False,False,False,False
20759,20759,172.9917,172.9917,0.0,GAP_GE_0P5;ARTIFACT_SIGMA,gaps_over_0p5,T3_671:LFArm;T3_671:LThighFront,True,False,True,False,False
20760,20952,173.0,174.6,1.6,GAP_GE_0P5,gaps_over_0p5,T3_671:LThighFront,True,False,False,False,False
20953,20953,174.6083,174.6083,0.0,GAP_GE_0P5;ARTIFACT_SIGMA,gaps_over_0p5,T3_671:LThighFront;T3_671:WaistLFront,True,False,True,False,False
20954,20965,174.6167,174.7083,0.0917,GAP_GE_0P5,gaps_over_0p5,T3_671:LThighFront,True,False,False,False,False
20966,20966,174.7167,174.7167,0.0,EDGE_EFFECT,edge_effect,,False,False,False,False,True
20967,20971,174.725,174.7583,0.0333,GAP_GE_0P5,gaps_over_0p5,T3_671:LThighFront;T3_671:RFArm,True,False,False,False,False
20972,20972,174.7667,174.7667,0.0,GAP_GE_0P5;ARTIFACT_SIGMA,gaps_over_0p5,T3_671:LThighFront;T3_671:RFArm;T3_671:WaistLFront,True,False,True,False,False
20973,20998,174.775,174.9833,0.2083,GAP_GE_0P5,gaps_over_0p5,T3_671:LThighFront;T3_671:RFArm,True,False,False,False,False
20999,20999,174.9917,174.9917,0.0,GAP_GE_0P5;ARTIFACT_SIGMA,gaps_over_0p5,T3_671:LShin;T3_671:LThighFront,True,False,True,False,False
21000,21001,175.0,175.0083,0.0083,GAP_GE_0P5,gaps_over_0p5,T3_671:LThighFront,True,False,False,False,False
21002,21002,175.0167,175.0167,0.0,GAP_GE_0P5;ARTIFACT_SIGMA,gaps_over_0p5,T3_671:LShin;T3_671:LThighFront,True,False,True,False,False
21003,21003,175.025,175.025,0.0,GAP_GE_0P5,gaps_over_0p5,T3_671:LThighFront,True,False,False,False,False
21004,21004,175.0333,175.0333,0.0,GAP_GE_0P5;ARTIFACT_SIGMA,gaps_over_0p5,T3_671:LShin;T3_671:LThighFront,True,False,True,False,False
21005,21012,175.0417,175.1,0.0583,GAP_GE_0P5,gaps_over_0p5,T3_671:LThighFront,True,False,False,False,False
21013,21013,175.1083,175.1083,0.0,GAP_GE_0P5;ARTIFACT_SIGMA,gaps_over_0p5,T3_671:LAnkleOut;T3_671:LThighFront;T3_671:LToeIn;T3_671:LToeTip,True,False,True,False,False
21014,21014,175.1167,175.1167,0.0,GAP_GE_0P5,gaps_over_0p5,T3_671:LThighFront,True,False,False,False,False
21015,21015,175.125,175.125,0.0,GAP_GE_0P5;ARTIFACT_SIGMA,gaps_over_0p5,T3_671:LAnkleOut;T3_671:LThighFront;T3_671:LToeOut,True,False,True,False,False
21016,21016,175.1333,175.1333,0.0,GAP_GE_0P5,gaps_over_0p5,T3_671:LThighFront,True,False,False,False,False
21017,21020,175.1417,175.1667,0.025,GAP_GE_0P5;ARTIFACT_SIGMA,gaps_over_0p5,T3_671:LAnkleOut;T3_671:LHeel;T3_671:LThighFront,True,False,True,False,False
21021,21109,175.175,175.9083,0.7333,GAP_GE_0P5,gaps_over_0p5,T3_671:HeadLeft;T3_671:LThighFront,True,False,False,False,False
21110,21113,175.9167,175.9417,0.025,GAP_GE_0P5;GAP_GE_0P2,gaps_over_0p5,T3_671:HeadLeft;T3_671:LShoulderTop;T3_671:LThighFront,True,True,False,False,False
21114,21114,175.95,175.95,0.0,GAP_GE_0P5;GAP_GE_0P2;ARTIFACT_SIGMA,gaps_over_0p5,T3_671:HeadLeft;T3_671:LShoulderTop;T3_671:LThighFront,True,True,True,False,False
21115,21135,175.9583,176.125,0.1667,GAP_GE_0P5;GAP_GE_0P2,gaps_over_0p5,T3_671:LShoulderTop;T3_671:LThighFront,True,True,False,False,False
21136,21159,176.1333,176.325,0.1917,GAP_GE_0P5,gaps_over_0p5,T3_671:LThighFront,True,False,False,False,False
21160,21160,176.3333,176.3333,0.0,GAP_GE_0P5;ARTIFACT_SIGMA,gaps_over_0p5,T3_671:ChestTop;T3_671:LThighFront,True,False,True,False,False
21161,21161,176.3417,176.3417,0.0,GAP_GE_0P5,gaps_over_0p5,T3_671:LThighFront,True,False,False,False,False
21162,21162,176.35,176.35,0.0,GAP_GE_0P5;ARTIFACT_SIGMA,gaps_over_0p5,T3_671:ChestTop;T3_671:LThighFront,True,False,True,False,False
21163,21174,176.3583,176.45,0.0917,GAP_GE_0P5,gaps_over_0p5,T3_671:LThighFront,True,False,False,False,False
21175,21175,176.4583,176.4583,0.0,GAP_GE_0P5;ARTIFACT_SIGMA,gaps_over_0p5,T3_671:LShoulderBack;T3_671:LThighFront,True,False,True,False,False
21176,21177,176.4667,176.475,0.0083,GAP_GE_0P5,gaps_over_0p5,T3_671:LThighFront,True,False,False,False,False
21178,21179,176.4833,176.4917,0.0083,GAP_GE_0P5;ARTIFACT_SIGMA,gaps_over_0p5,T3_671:HeadLeft;T3_671:LElbowOut;T3_671:LShoulderBack;T3_671:LThighFront,True,False,True,False,False
21180,21180,176.5,176.5,0.0,GAP_GE_0P5,gaps_over_0p5,T3_671:LThighFront,True,False,False,False,False
21181,21182,176.5083,176.5167,0.0083,GAP_GE_0P5;ARTIFACT_SIGMA,gaps_over_0p5,T3_671:LElbowOut;T3_671:LShoulderTop;T3_671:LThighFront;T3_671:WaistLFront,True,False,True,False,False
21183,21183,176.525,176.525,0.0,GAP_GE_0P5,gaps_over_0p5,T3_671:LThighFront,True,False,False,False,False
21184,21184,176.5333,176.5333,0.0,GAP_GE_0P5;ARTIFACT_SIGMA,gaps_over_0p5,T3_671:LShoulderTop;T3_671:LThighFront;T3_671:WaistLFront,True,False,True,False,False
21185,21187,176.5417,176.5583,0.0167,GAP_GE_0P5,gaps_over_0p5,T3_671:LThighFront,True,False,False,False,False
21188,21188,176.5667,176.5667,0.0,GAP_GE_0P5;ARTIFACT_SIGMA,gaps_over_0p5,T3_671:ChestLow;T3_671:LThighFront,True,False,True,False,False
21189,21190,176.575,176.5833,0.0083,GAP_GE_0P5,gaps_over_0p5,T3_671:LThighFront,True,False,False,False,False
21191,21191,176.5917,176.5917,0.0,GAP_GE_0P5;ARTIFACT_SIGMA,gaps_over_0p5,T3_671:ChestLow;T3_671:LThighFront,True,False,True,False,False
21192,21348,176.6,177.9,1.3,GAP_GE_0P5,gaps_over_0p5,T3_671:LThighFront;T3_671:RFArm;T3_671:RHandIn,True,False,False,False,False
21349,21349,177.9083,177.9083,0.0,GAP_GE_0P5;ARTIFACT_SIGMA,gaps_over_0p5,T3_671:LShoulderTop;T3_671:LThighFront,True,False,True,False,False
21350,21412,177.9167,178.4333,0.5167,GAP_GE_0P5,gaps_over_0p5,T3_671:LThighFront,True,False,False,False,False
21413,21413,178.4417,178.4417,0.0,GAP_GE_0P5;ARTIFACT_SIGMA,gaps_over_0p5,T3_671:LThighFront;T3_671:RFArm,True,False,True,False,False
21414,21415,178.45,178.4583,0.0083,GAP_GE_0P5,gaps_over_0p5,T3_671:LThighFront,True,False,False,False,False
21416,21416,178.4667,178.4667,0.0,GAP_GE_0P5;ARTIFACT_SIGMA,gaps_over_0p5,T3_671:LThighFront;T3_671:RFArm,True,False,True,False,False
21417,21461,178.475,178.8417,0.3667,GAP_GE_0P5,gaps_over_0p5,T3_671:LThighFront,True,False,False,False,False
21462,21462,178.85,178.85,0.0,GAP_GE_0P5;ARTIFACT_SIGMA,gaps_over_0p5,T3_671:LFArm;T3_671:LThighFront,True,False,True,False,False
21463,21469,178.8583,178.9083,0.05,GAP_GE_0P5,gaps_over_0p5,T3_671:LThighFront,True,False,False,False,False
21470,21470,178.9167,178.9167,0.0,GAP_GE_0P5;ARTIFACT_SIGMA,gaps_over_0p5,T3_671:LHandIn;T3_671:LThighFront,True,False,True,False,False
21471,21471,178.925,178.925,0.0,GAP_GE_0P5,gaps_over_0p5,T3_671:LThighFront,True,False,False,False,False
21472,21472,178.9333,178.9333,0.0,GAP_GE_0P5;ARTIFACT_SIGMA,gaps_over_0p5,T3_671:LThighFront;T3_671:LWristOut,True,False,True,False,False
21473,21473,178.9417,178.9417,0.0,GAP_GE_0P5,gaps_over_0p5,T3_671:LThighFront,True,False,False,False,False
21474,21474,178.95,178.95,0.0,GAP_GE_0P5;ARTIFACT_SIGMA,gaps_over_0p5,T3_671:LThighFront;T3_671:LWristOut,True,False,True,False,False
21475,21476,178.9583,178.9667,0.0083,GAP_GE_0P5,gaps_over_0p5,T3_671:LThighFront,True,False,False,False,False
21477,21477,178.975,178.975,0.0,GAP_GE_0P5;ARTIFACT_SIGMA,gaps_over_0p5,T3_671:LThighFront;T3_671:LWristOut,True,False,True,False,False
21478,21479,178.9833,178.9917,0.0083,GAP_GE_0P5,gaps_over_0p5,T3_671:LThighFront,True,False,False,False,False
21480,21480,179.0,179.0,0.0,GAP_GE_0P5;ARTIFACT_SIGMA,gaps_over_0p5,T3_671:LThighFront;T3_671:LWristOut,True,False,True,False,False
21481,21637,179.0083,180.3083,1.3,GAP_GE_0P5,gaps_over_0p5,T3_671:LHandOut;T3_671:LThighFront,True,False,False,False,False
21638,21645,180.3167,180.375,0.0583,EDGE_EFFECT,edge_effect,,False,False,False,False,True
21648,21655,180.4,180.4583,0.0583,EDGE_EFFECT,edge_effect,,False,False,False,False,True
21656,21869,180.4667,182.2417,1.775,GAP_GE_0P5,gaps_over_0p5,T3_671:LHandOut;T3_671:LThighFront,True,False,False,False,False
21870,21870,182.25,182.25,0.0,EDGE_EFFECT,edge_effect,,False,False,False,False,True
21871,21871,182.2583,182.2583,0.0,ARTIFACT_SIGMA;EDGE_EFFECT,artifact_sigma,T3_671:LThighFront,False,False,True,False,True
21872,21877,182.2667,182.3083,0.0417,EDGE_EFFECT,edge_effect,,False,False,False,False,True
21883,21890,182.3583,182.4167,0.0583,EDGE_EFFECT,edge_effect,,False,False,False,False,True
21891,21919,182.425,182.6583,0.2333,GAP_GE_0P5,gaps_over_0p5,T3_671:LThighFront,True,False,False,False,False
21920,21923,182.6667,182.6917,0.025,GAP_GE_0P5;SEGMENT_SWAP,gaps_over_0p5,LHandOut__LWristOut;T3_671:LThighFront,True,False,False,True,False
21924,21955,182.7,182.9583,0.2583,GAP_GE_0P5,gaps_over_0p5,T3_671:LHandOut;T3_671:LThighFront,True,False,False,False,False
21956,21956,182.9667,182.9667,0.0,GAP_GE_0P5;ARTIFACT_SIGMA,gaps_over_0p5,T3_671:BackTop;T3_671:LThighFront,True,False,True,False,False
21957,22012,182.975,183.4333,0.4583,GAP_GE_0P5,gaps_over_0p5,T3_671:ChestTop;T3_671:LThighFront,True,False,False,False,False
22013,22043,183.4417,183.6917,0.25,GAP_GE_0P5;GAP_GE_0P2,gaps_over_0p5,T3_671:ChestTop;T3_671:LThighFront;T3_671:RFArm,True,True,False,False,False
