frame,time_s,flag_gap_0p2,flag_gap_0p5,flag_artifact_sigma,flag_segment_swap,flag_edge_effect,reason
0,0.0,False,False,False,False,False,
1,0.008333,False,False,False,False,False,
2,0.016667,False,False,False,False,False,
3,0.025,False,False,False,False,False,
4,0.033333,False,False,False,False,False,
5,0.041667,False,False,False,False,False,
6,0.05,False,False,False,False,False,
7,0.058333,False,False,False,False,False,
8,0.066667,False,False,False,False,False,
9,0.075,False,False,False,False,False,
10,0.083333,False,False,False,False,False,
11,0.091667,False,False,False,False,False,
12,0.1,False,False,False,False,False,
13,0.108333,False,False,False,False,False,
14,0.116667,False,False,False,False,False,
15,0.125,False,False,False,False,False,
16,0.133333,False,False,False,False,False,
17,0.141667,False,False,False,False,False,
18,0.15,False,False,False,False,False,
19,0.158333,False,False,False,False,False,
20,0.166667,False,False,False,False,False,
21,0.175,False,False,False,False,False,
22,0.183333,False,False,False,False,False,
23,0.191667,False,False,False,False,False,
24,0.2,False,False,False,False,False,
25,0.208333,False,False,False,False,False,
26,0.216667,False,False,False,False,False,
27,0.225,False,False,False,False,False,
28,0.233333,False,False,False,False,False,
29,0.241667,False,False,False,False,False,
30,0.25,False,False,False,False,False,
31,0.258333,False,False,False,False,False,
32,0.266667,False,False,False,False,False,
33,0.275,False,False,False,False,False,
34,0.283333,False,False,False,False,False,
35,0.291667,False,False,False,False,False,
36,0.3,False,False,False,False,False,
37,0.308333,False,False,False,False,False,
38,0.316667,False,False,False,False,False,
39,0.325,False,False,False,False,False,
40,0.333333,False,False,False,False,False,
41,0.341667,False,False,False,False,False,
42,0.35,False,False,False,False,False,
43,0.358333,False,False,False,False,False,
44,0.366667,False,False,False,False,False,
45,0.375,False,False,False,False,False,
46,0.383333,False,False,False,False,False,
47,0.391667,False,False,False,False,False,
48,0.4,False,False,False,False,False,
49,0.408333,False,False,False,False,False,
50,0.416667,False,False,False,False,False,
51,0.425,False,False,False,False,False,
52,0.433333,False,False,False,False,False,
53,0.441667,False,False,False,False,False,
54,0.45,False,False,False,False,False,
55,0.458333,False,False,False,False,False,
56,0.466667,False,False,False,False,False,
57,0.475,False,False,False,False,False,
58,0.483333,False,False,False,False,False,
59,0.491667,False,False,False,False,False,
60,0.5,False,False,False,False,False,
61,0.508333,False,False,False,False,False,
62,0.516667,False,False,False,False,False,
63,0.525,False,False,False,False,False,
64,0.533333,False,False,False,False,False,
65,0.541667,False,False,False,False,False,
66,0.55,False,False,False,False,False,
67,0.558333,False,False,False,False,False,
68,0.566667,False,False,False,False,False,
69,0.575,False,False,False,False,False,
70,0.583333,False,False,False,False,False,
71,0.591667,False,False,False,False,False,
72,0.6,False,False,False,False,False,
73,0.608333,False,False,False,False,False,
74,0.616667,False,False,False,False,False,
75,0.625,False,False,False,False,False,
76,0.633333,False,False,False,False,False,
77,0.641667,False,False,False,False,False,
78,0.65,False,False,False,False,False,
79,0.658333,False,False,False,False,False,
80,0.666667,False,False,False,False,False,
81,0.675,False,False,False,False,False,
82,0.683333,False,False,False,False,False,
83,0.691667,False,False,False,False,False,
84,0.7,False,False,False,False,False,
85,0.708333,False,False,False,False,False,
86,0.716667,False,False,False,False,False,
87,0.725,False,False,False,False,False,
88,0.733333,False,False,False,False,False,
89,0.741667,False,False,False,False,False,
90,0.75,False,False,False,False,False,
91,0.758333,False,False,False,False,False,
92,0.766667,False,False,False,False,False,
93,0.775,False,False,False,False,False,
94,0.783333,False,False,False,False,False,
95,0.791667,False,False,False,False,False,
96,0.8,False,False,False,False,False,
97,0.808333,False,False,False,False,False,
98,0.816667,False,False,False,False,False,
99,0.825,False,False,False,False,False,
100,0.833333,False,False,False,False,False,
101,0.841667,False,False,False,False,False,
102,0.85,False,False,False,False,False,
103,0.858333,False,False,False,False,False,
104,0.866667,False,False,False,False,False,
105,0.875,False,False,False,False,False,
106,0.883333,False,False,False,False,False,
107,0.891667,False,False,False,False,False,
108,0.9,False,False,False,False,False,
109,0.908333,False,False,False,False,False,
110,0.916667,False,False,False,False,False,
111,0.925,False,False,False,False,False,
112,0.933333,False,False,False,False,False,
113,0.941667,False,False,False,False,False,
114,0.95,False,False,False,False,False,
115,0.958333,False,False,False,False,False,
116,0.966667,False,False,False,False,False,
117,0.975,False,False,False,False,False,
118,0.983333,False,False,False,False,False,
119,0.991667,False,False,False,False,False,
120,1.0,False,False,False,False,False,
121,1.008333,False,False,False,False,False,
122,1.016667,False,False,False,False,False,
123,1.025,False,False,False,False,False,
124,1.033333,False,False,False,False,False,
125,1.041667,False,False,False,False,False,
126,1.05,False,False,False,False,False,
127,1.058333,False,False,False,False,False,
128,1.066667,False,False,False,False,False,
129,1.075,False,False,False,False,False,
130,1.083333,False,False,False,False,False,
131,1.091667,False,False,False,False,False,
132,1.1,False,False,False,False,False,
133,1.108333,False,False,False,False,False,
134,1.116667,False,False,False,False,False,
135,1.125,False,False,False,False,False,
136,1.133333,False,False,False,False,False,
137,1.141667,False,False,False,False,False,
138,1.15,False,False,False,False,False,
139,1.158333,False,False,False,False,False,
140,1.166667,False,False,False,False,False,
141,1.175,False,False,False,False,False,
142,1.183333,False,False,False,False,False,
143,1.191667,False,False,False,False,False,
144,1.2,False,False,False,False,False,
145,1.208333,False,False,False,False,False,
146,1.216667,False,False,False,False,False,
147,1.225,False,False,False,False,False,
148,1.233333,False,False,False,False,False,
149,1.241667,False,False,False,False,False,
150,1.25,False,False,False,False,False,
151,1.258333,False,False,False,False,False,
152,1.266667,False,False,False,False,False,
153,1.275,False,False,False,False,False,
154,1.283333,False,False,False,False,False,
155,1.291667,False,False,False,False,False,
156,1.3,False,False,False,False,False,
157,1.308333,False,False,False,False,False,
158,1.316667,False,False,False,False,False,
159,1.325,False,False,False,False,False,
160,1.333333,False,False,False,False,False,
161,1.341667,False,False,False,False,False,
162,1.35,False,False,False,False,False,
163,1.358333,False,False,False,False,False,
164,1.366667,False,False,False,False,False,
165,1.375,False,False,False,False,False,
166,1.383333,False,False,False,False,False,
167,1.391667,False,False,False,False,False,
168,1.4,False,False,False,False,False,
169,1.408333,False,False,False,False,False,
170,1.416667,False,False,False,False,False,
171,1.425,False,False,False,False,False,
172,1.433333,False,False,False,False,False,
173,1.441667,False,False,False,False,False,
174,1.45,False,False,False,False,False,
175,1.458333,False,False,False,False,False,
176,1.466667,False,False,False,False,False,
177,1.475,False,False,False,False,False,
178,1.483333,False,False,False,False,False,
179,1.491667,False,False,False,False,False,
180,1.5,False,False,False,False,False,
181,1.508333,False,False,False,False,False,
182,1.516667,False,False,False,False,False,
183,1.525,False,False,False,False,False,
184,1.533333,False,False,False,False,False,
185,1.541667,False,False,False,False,False,
186,1.55,False,False,False,False,False,
187,1.558333,False,False,False,False,False,
188,1.566667,False,False,False,False,False,
189,1.575,False,False,False,False,False,
190,1.583333,False,False,False,False,False,
191,1.591667,False,False,False,False,False,
192,1.6,False,False,False,False,False,
193,1.608333,False,False,False,False,False,
194,1.616667,False,False,False,False,False,
195,1.625,False,False,False,False,False,
196,1.633333,False,False,False,False,False,
197,1.641667,False,False,False,False,False,
198,1.65,False,False,False,False,False,
199,1.658333,False,False,False,False,False,
200,1.666667,False,False,False,False,False,
201,1.675,False,False,False,False,False,
202,1.683333,False,False,False,False,False,
203,1.691667,False,False,False,False,False,
204,1.7,False,False,False,False,False,
205,1.708333,False,False,False,False,False,
206,1.716667,False,False,False,False,False,
207,1.725,False,False,False,False,False,
208,1.733333,False,False,False,False,False,
209,1.741667,False,False,False,False,False,
210,1.75,False,False,False,False,False,
211,1.758333,False,False,False,False,False,
212,1.766667,False,False,False,False,False,
213,1.775,False,False,False,False,False,
214,1.783333,False,False,False,False,False,
215,1.791667,False,False,False,False,False,
216,1.8,False,False,False,False,False,
217,1.808333,False,False,False,False,False,
218,1.816667,False,False,False,False,False,
219,1.825,False,False,False,False,False,
220,1.833333,False,False,False,False,False,
221,1.841667,False,False,False,False,False,
222,1.85,False,False,False,False,False,
223,1.858333,False,False,False,False,False,
224,1.866667,False,False,False,False,False,
225,1.875,False,False,False,False,False,
226,1.883333,False,False,False,False,False,
227,1.891667,False,False,False,False,False,
228,1.9,False,False,False,False,False,
229,1.908333,False,False,False,False,False,
230,1.916667,False,False,False,False,False,
231,1.925,False,False,False,False,False,
232,1.933333,False,False,False,False,False,
233,1.941667,False,False,False,False,False,
234,1.95,False,False,False,False,False,
235,1.958333,False,False,False,False,False,
236,1.966667,False,False,False,False,False,
237,1.975,False,False,False,False,False,
238,1.983333,False,False,False,False,False,
239,1.991667,False,False,False,False,False,
240,2.0,False,False,False,False,False,
241,2.008333,False,False,False,False,False,
242,2.016667,False,False,False,False,False,
243,2.025,False,False,False,False,False,
244,2.033333,False,False,False,False,False,
245,2.041667,False,False,False,False,False,
246,2.05,False,False,False,False,False,
247,2.058333,False,False,False,False,False,
248,2.066667,False,False,False,False,False,
249,2.075,False,False,False,False,False,
250,2.083333,False,False,False,False,False,
251,2.091667,False,False,False,False,False,
252,2.1,False,False,False,False,False,
253,2.108333,False,False,False,False,False,
254,2.116667,False,False,False,False,False,
255,2.125,False,False,False,False,False,
256,2.133333,False,False,False,False,False,
257,2.141667,False,False,False,False,False,
258,2.15,False,False,False,False,False,
259,2.158333,False,False,False,False,False,
260,2.166667,False,False,False,False,False,
261,2.175,False,False,False,False,False,
262,2.183333,False,False,False,False,False,
263,2.191667,False,False,False,False,False,
264,2.2,False,False,False,False,False,
265,2.208333,False,False,False,False,False,
266,2.216667,False,False,False,False,False,
267,2.225,False,False,False,False,False,
268,2.233333,False,False,False,False,False,
269,2.241667,False,False,False,False,False,
270,2.25,False,False,False,False,False,
271,2.258333,False,False,False,False,False,
272,2.266667,False,False,False,False,False,
273,2.275,False,False,False,False,False,
274,2.283333,False,False,False,False,False,
275,2.291667,False,False,False,False,False,
276,2.3,False,False,False,False,False,
277,2.308333,False,False,False,False,False,
278,2.316667,False,False,False,False,False,
279,2.325,False,False,False,False,False,
280,2.333333,False,False,False,False,False,
281,2.341667,False,False,False,False,False,
282,2.35,False,False,False,False,False,
283,2.358333,False,False,False,False,False,
284,2.366667,False,False,False,False,False,
285,2.375,False,False,False,False,False,
286,2.383333,False,False,False,False,False,
287,2.391667,False,False,False,False,False,
288,2.4,False,False,False,False,False,
289,2.408333,False,False,False,False,False,
290,2.416667,False,False,False,False,False,
291,2.425,False,False,False,False,False,
292,2.433333,False,False,False,False,False,
293,2.441667,False,False,False,False,False,
294,2.45,False,False,False,False,False,
295,2.458333,False,False,False,False,False,
296,2.466667,False,False,False,False,False,
297,2.475,False,False,False,False,False,
298,2.483333,False,False,False,False,False,
299,2.491667,False,False,False,False,False,
300,2.5,False,False,False,False,False,
301,2.508333,False,False,False,False,False,
302,2.516667,False,False,False,False,False,
303,2.525,False,False,False,False,False,
304,2.533333,False,False,False,False,False,
305,2.541667,False,False,False,False,False,
306,2.55,False,False,False,False,False,
307,2.558333,False,False,False,False,False,
308,2.566667,False,False,False,False,False,
309,2.575,False,False,False,False,False,
310,2.583333,False,False,False,False,False,
311,2.591667,False,False,False,False,False,
312,2.6,False,False,False,False,False,
313,2.608333,False,False,False,False,False,
314,2.616667,False,False,False,False,False,
315,2.625,False,False,False,False,False,
316,2.633333,False,False,False,False,False,
317,2.641667,False,False,False,False,False,
318,2.65,False,False,False,False,False,
319,2.658333,False,False,False,False,False,
320,2.666667,False,False,False,False,False,
321,2.675,False,False,False,False,False,
322,2.683333,False,False,False,False,False,
323,2.691667,False,False,False,False,False,
324,2.7,False,False,False,False,False,
325,2.708333,False,False,False,False,False,
326,2.716667,False,False,False,False,False,
327,2.725,False,False,False,False,False,
328,2.733333,False,False,False,False,False,
329,2.741667,False,False,False,False,False,
330,2.75,False,False,False,False,False,
331,2.758333,False,False,False,False,False,
332,2.766667,False,False,False,False,False,
333,2.775,False,False,False,False,False,
334,2.783333,False,False,False,False,False,
335,2.791667,False,False,False,False,False,
336,2.8,False,False,False,False,False,
337,2.808333,False,False,False,False,False,
338,2.816667,False,False,False,False,False,
339,2.825,False,False,False,False,False,
340,2.833333,False,False,False,False,False,
341,2.841667,False,False,False,False,False,
342,2.85,False,False,False,False,False,
343,2.858333,False,False,False,False,False,
344,2.866667,False,False,False,False,False,
345,2.875,False,False,False,False,False,
346,2.883333,False,False,False,False,False,
347,2.891667,False,False,False,False,False,
348,2.9,False,False,False,False,False,
349,2.908333,False,False,False,False,False,
350,2.916667,False,False,False,False,False,
351,2.925,False,False,False,False,False,
352,2.933333,False,False,False,False,False,
353,2.941667,False,False,False,False,False,
354,2.95,False,False,False,False,False,
355,2.958333,False,False,False,False,False,
356,2.966667,False,False,False,False,False,
357,2.975,False,False,False,False,False,
358,2.983333,False,False,False,False,False,
359,2.991667,False,False,False,False,False,
360,3.0,False,False,False,False,False,
361,3.008333,False,False,False,False,False,
362,3.016667,False,False,False,False,False,
363,3.025,False,False,False,False,False,
364,3.033333,False,False,False,False,False,
365,3.041667,False,False,False,False,False,
366,3.05,False,False,False,False,False,
367,3.058333,False,False,False,False,False,
368,3.066667,False,False,False,False,False,
369,3.075,False,False,False,False,False,
370,3.083333,False,False,False,False,False,
371,3.091667,False,False,False,False,False,
372,3.1,False,False,False,False,False,
373,3.108333,False,False,False,False,False,
374,3.116667,False,False,False,False,False,
375,3.125,False,False,False,False,False,
376,3.133333,False,False,False,False,False,
377,3.141667,False,False,False,False,False,
378,3.15,False,False,False,False,False,
379,3.158333,False,False,False,False,False,
380,3.166667,False,False,False,False,False,
381,3.175,False,False,False,False,False,
382,3.183333,False,False,False,False,False,
383,3.191667,False,False,False,False,False,
384,3.2,False,False,False,False,False,
385,3.208333,False,False,False,False,False,
386,3.216667,False,False,False,False,False,
387,3.225,False,False,False,False,False,
388,3.233333,False,False,False,False,False,
389,3.241667,False,False,False,False,False,
390,3.25,False,False,False,False,False,
391,3.258333,False,False,False,False,False,
392,3.266667,False,False,False,False,False,
393,3.275,False,False,False,False,False,
394,3.283333,False,False,False,False,False,
395,3.291667,False,False,False,False,False,
396,3.3,False,False,False,False,False,
397,3.308333,False,False,False,False,False,
398,3.316667,False,False,False,False,False,
399,3.325,False,False,False,False,False,
400,3.333333,False,False,False,False,False,
401,3.341667,False,False,False,False,False,
402,3.35,False,False,False,False,False,
403,3.358333,False,False,False,False,False,
404,3.366667,False,False,False,False,False,
405,3.375,False,False,False,False,False,
406,3.383333,False,False,False,False,False,
407,3.391667,False,False,False,False,False,
408,3.4,False,False,False,False,False,
409,3.408333,False,False,False,False,False,
410,3.416667,False,False,False,False,False,
411,3.425,False,False,False,False,False,
412,3.433333,False,False,False,False,False,
413,3.441667,False,False,False,False,False,
414,3.45,False,False,False,False,False,
415,3.458333,False,False,False,False,False,
416,3.466667,False,False,False,False,False,
417,3.475,False,False,False,False,False,
418,3.483333,False,False,False,False,False,
419,3.491667,False,False,False,False,False,
420,3.5,False,False,False,False,False,
421,3.508333,False,False,False,False,False,
422,3.516667,False,False,False,False,False,
423,3.525,False,False,False,False,False,
424,3.533333,False,False,False,False,False,
425,3.541667,False,False,False,False,False,
426,3.55,False,False,False,False,False,
427,3.558333,False,False,False,False,False,
428,3.566667,False,False,False,False,False,
429,3.575,False,False,False,False,False,
430,3.583333,False,False,False,False,False,
431,3.591667,False,False,False,False,False,
432,3.6,False,False,False,False,False,
433,3.608333,False,False,False,False,False,
434,3.616667,False,False,False,False,False,
435,3.625,False,False,False,False,False,
436,3.633333,False,False,False,False,False,
437,3.641667,False,False,False,False,False,
438,3.65,False,False,False,False,False,
439,3.658333,False,False,False,False,False,
440,3.666667,False,False,False,False,False,
441,3.675,False,False,False,False,False,
442,3.683333,False,False,False,False,False,
443,3.691667,False,False,False,False,False,
444,3.7,False,False,False,False,False,
445,3.708333,False,False,False,False,False,
446,3.716667,False,False,False,False,False,
447,3.725,False,False,False,False,False,
448,3.733333,False,False,False,False,False,
449,3.741667,False,False,False,False,False,
450,3.75,False,False,False,False,False,
451,3.758333,False,False,False,False,False,
452,3.766667,False,False,False,False,False,
453,3.775,False,False,False,False,False,
454,3.783333,False,False,False,False,False,
455,3.791667,False,False,False,False,False,
456,3.8,False,False,False,False,False,
457,3.808333,False,False,False,False,False,
458,3.816667,False,False,False,False,False,
459,3.825,False,False,False,False,False,
460,3.833333,False,False,False,False,False,
461,3.841667,False,False,False,False,False,
462,3.85,False,False,False,False,False,
463,3.858333,False,False,False,False,False,
464,3.866667,False,False,False,False,False,
465,3.875,False,False,False,False,False,
466,3.883333,False,False,False,False,False,
467,3.891667,False,False,False,False,False,
468,3.9,False,False,False,False,False,
469,3.908333,False,False,False,False,False,
470,3.916667,False,False,False,False,False,
471,3.925,False,False,False,False,False,
472,3.933333,False,False,False,False,False,
473,3.941667,False,False,False,False,False,
474,3.95,False,False,False,False,False,
475,3.958333,False,False,False,False,False,
476,3.966667,False,False,False,False,False,
477,3.975,False,False,False,False,False,
478,3.983333,False,False,False,False,False,
479,3.991667,False,False,False,False,False,
480,4.0,False,False,False,False,False,
481,4.008333,False,False,False,False,False,
482,4.016667,False,False,False,False,False,
483,4.025,False,False,False,False,False,
484,4.033333,False,False,False,False,False,
485,4.041667,False,False,False,False,False,
486,4.05,False,False,False,False,False,
487,4.058333,False,False,False,False,False,
488,4.066667,False,False,False,False,False,
489,4.075,False,False,False,False,False,
490,4.083333,False,False,False,False,False,
491,4.091667,False,False,False,False,False,
492,4.1,False,False,False,False,False,
493,4.108333,False,False,False,False,False,
494,4.116667,False,False,False,False,False,
495,4.125,False,False,False,False,False,
496,4.133333,False,False,False,False,False,
497,4.141667,False,False,False,False,False,
498,4.15,False,False,False,False,False,
499,4.158333,False,False,False,False,False,
500,4.166667,False,False,False,False,False,
501,4.175,False,False,False,False,False,
502,4.183333,False,False,False,False,False,
503,4.191667,False,False,False,False,False,
504,4.2,False,False,False,False,False,
505,4.208333,False,False,False,False,False,
506,4.216667,False,False,False,False,False,
507,4.225,False,False,False,False,False,
508,4.233333,False,False,False,False,False,
509,4.241667,False,False,False,False,False,
510,4.25,False,False,False,False,False,
511,4.258333,False,False,False,False,False,
512,4.266667,False,False,False,False,False,
513,4.275,False,False,False,False,False,
514,4.283333,False,False,False,False,False,
515,4.291667,False,False,False,False,False,
516,4.3,False,False,False,False,False,
517,4.308333,False,False,False,False,False,
518,4.316667,False,False,False,False,False,
519,4.325,False,False,False,False,False,
520,4.333333,False,False,False,False,False,
521,4.341667,False,False,False,False,False,
522,4.35,False,False,False,False,False,
523,4.358333,False,False,False,False,False,
524,4.366667,False,False,False,False,False,
525,4.375,False,False,False,False,False,
526,4.383333,False,False,False,False,False,
527,4.391667,False,False,False,False,False,
528,4.4,False,False,False,False,False,
529,4.408333,False,False,False,False,False,
530,4.416667,False,False,False,False,False,
531,4.425,False,False,False,False,False,
532,4.433333,False,False,False,False,False,
533,4.441667,False,False,False,False,False,
534,4.45,False,False,False,False,False,
535,4.458333,False,False,False,False,False,
536,4.466667,False,False,False,False,False,
537,4.475,False,False,False,False,False,
538,4.483333,False,False,False,False,False,
539,4.491667,False,False,False,False,False,
540,4.5,False,False,False,False,False,
541,4.508333,False,False,False,False,False,
542,4.516667,False,False,False,False,False,
543,4.525,False,False,False,False,False,
544,4.533333,False,False,False,False,False,
545,4.541667,False,False,False,False,False,
546,4.55,False,False,False,False,False,
547,4.558333,False,False,False,False,False,
548,4.566667,False,False,False,False,False,
549,4.575,False,False,False,False,False,
550,4.583333,False,False,False,False,False,
551,4.591667,False,False,False,False,False,
552,4.6,False,False,False,False,False,
553,4.608333,False,False,False,False,False,
554,4.616667,False,False,False,False,False,
555,4.625,False,False,False,False,False,
556,4.633333,False,False,False,False,False,
557,4.641667,False,False,False,False,False,
558,4.65,False,False,False,False,False,
559,4.658333,False,False,False,False,False,
560,4.666667,False,False,False,False,False,
561,4.675,False,False,False,False,False,
562,4.683333,False,False,False,False,False,
563,4.691667,False,False,False,False,False,
564,4.7,False,False,False,False,False,
565,4.708333,False,False,False,False,False,
566,4.716667,False,False,False,False,False,
567,4.725,False,False,False,False,False,
568,4.733333,False,False,False,False,False,
569,4.741667,False,False,False,False,False,
570,4.75,False,False,False,False,False,
571,4.758333,False,False,False,False,False,
572,4.766667,False,False,False,False,False,
573,4.775,False,False,False,False,False,
574,4.783333,False,False,False,False,False,
575,4.791667,False,False,False,False,False,
576,4.8,False,False,False,False,False,
577,4.808333,False,False,False,False,False,
578,4.816667,False,False,False,False,False,
579,4.825,False,False,False,False,False,
580,4.833333,False,False,False,False,False,
581,4.841667,False,False,False,False,False,
582,4.85,False,False,False,False,False,
583,4.858333,False,False,False,False,False,
584,4.866667,False,False,False,False,False,
585,4.875,False,False,False,False,False,
586,4.883333,False,False,False,False,False,
587,4.891667,False,False,False,False,False,
588,4.9,False,False,False,False,False,
589,4.908333,False,False,False,False,False,
590,4.916667,False,False,False,False,False,
591,4.925,False,False,False,False,False,
592,4.933333,False,False,False,False,False,
593,4.941667,False,False,False,False,False,
594,4.95,False,False,False,False,False,
595,4.958333,False,False,False,False,False,
596,4.966667,False,False,False,False,False,
597,4.975,False,False,False,False,False,
598,4.983333,False,False,False,False,False,
599,4.991667,False,False,False,False,False,
600,5.0,False,False,False,False,False,
601,5.008333,False,False,False,False,False,
602,5.016667,False,False,False,False,False,
603,5.025,False,False,False,False,False,
604,5.033333,False,False,False,False,False,
605,5.041667,False,False,False,False,False,
606,5.05,False,False,False,False,False,
607,5.058333,False,False,False,False,False,
608,5.066667,False,False,False,False,False,
609,5.075,False,False,False,False,False,
610,5.083333,False,False,False,False,False,
611,5.091667,False,False,False,False,False,
612,5.1,False,False,False,False,False,
613,5.108333,False,False,False,False,False,
614,5.116667,False,False,False,False,False,
615,5.125,False,False,False,False,False,
616,5.133333,False,False,False,False,False,
617,5.141667,False,False,False,False,False,
618,5.15,False,False,False,False,False,
619,5.158333,False,False,False,False,False,
620,5.166667,False,False,False,False,False,
621,5.175,False,False,False,False,False,
622,5.183333,False,False,False,False,False,
623,5.191667,False,False,False,False,False,
624,5.2,False,False,False,False,False,
625,5.208333,False,False,False,False,False,
626,5.216667,False,False,False,False,False,
627,5.225,False,False,False,False,False,
628,5.233333,False,False,False,False,False,
629,5.241667,False,False,False,False,False,
630,5.25,False,False,False,False,False,
631,5.258333,False,False,False,False,False,
632,5.266667,False,False,False,False,False,
633,5.275,False,False,False,False,False,
634,5.283333,False,False,False,False,False,
635,5.291667,False,False,False,False,False,
636,5.3,False,False,False,False,False,
637,5.308333,False,False,False,False,False,
638,5.316667,False,False,False,False,False,
639,5.325,False,False,False,False,False,
640,5.333333,False,False,False,False,False,
641,5.341667,False,False,False,False,False,
642,5.35,False,False,False,False,False,
643,5.358333,False,False,False,False,False,
644,5.366667,False,False,False,False,False,
645,5.375,False,False,False,False,False,
646,5.383333,False,False,False,False,False,
647,5.391667,False,False,False,False,False,
648,5.4,False,False,False,False,False,
649,5.408333,False,False,False,False,False,
650,5.416667,False,False,False,False,False,
651,5.425,False,False,False,False,False,
652,5.433333,False,False,False,False,False,
653,5.441667,False,False,False,False,False,
654,5.45,False,False,False,False,False,
655,5.458333,False,False,False,False,False,
656,5.466667,False,False,False,False,False,
657,5.475,False,False,False,False,False,
658,5.483333,False,False,False,False,False,
659,5.491667,False,False,False,False,False,
660,5.5,False,False,False,False,False,
661,5.508333,False,False,False,False,False,
662,5.516667,False,False,False,False,False,
663,5.525,False,False,False,False,False,
664,5.533333,False,False,False,False,False,
665,5.541667,False,False,False,False,False,
666,5.55,False,False,False,False,False,
667,5.558333,False,False,False,False,False,
668,5.566667,False,False,False,False,False,
669,5.575,False,False,False,False,False,
670,5.583333,False,False,False,False,False,
671,5.591667,False,False,False,False,False,
672,5.6,False,False,False,False,False,
673,5.608333,False,False,False,False,False,
674,5.616667,False,False,False,False,False,
675,5.625,False,False,False,False,False,
676,5.633333,False,False,False,False,False,
677,5.641667,False,False,False,False,False,
678,5.65,False,False,False,False,False,
679,5.658333,False,False,False,False,False,
680,5.666667,False,False,False,False,False,
681,5.675,False,False,False,False,False,
682,5.683333,False,False,False,False,False,
683,5.691667,False,False,False,False,False,
684,5.7,False,False,False,False,False,
685,5.708333,False,False,False,False,False,
686,5.716667,False,False,False,False,False,
687,5.725,False,False,False,False,False,
688,5.733333,False,False,False,False,False,
689,5.741667,False,False,False,False,False,
690,5.75,False,False,False,False,False,
691,5.758333,False,False,False,False,False,
692,5.766667,False,False,False,False,False,
693,5.775,False,False,False,False,False,
694,5.783333,False,False,False,False,False,
695,5.791667,False,False,False,False,False,
696,5.8,False,False,False,False,False,
697,5.808333,False,False,False,False,False,
698,5.816667,False,False,False,False,False,
699,5.825,False,False,False,False,False,
700,5.833333,False,False,False,False,False,
701,5.841667,False,False,False,False,False,
702,5.85,False,False,False,False,False,
703,5.858333,False,False,False,False,False,
704,5.866667,False,False,False,False,False,
705,5.875,False,False,False,False,False,
706,5.883333,False,False,False,False,False,
707,5.891667,False,False,False,False,False,
708,5.9,False,False,False,False,False,
709,5.908333,False,False,False,False,False,
710,5.916667,False,False,False,False,False,
711,5.925,False,False,False,False,False,
712,5.933333,False,False,False,False,False,
713,5.941667,False,False,False,False,False,
714,5.95,False,False,False,False,False,
715,5.958333,False,False,False,False,False,
716,5.966667,False,False,False,False,False,
717,5.975,False,False,False,False,False,
718,5.983333,False,False,False,False,False,
719,5.991667,False,False,False,False,False,
720,6.0,False,False,False,False,False,
721,6.008333,False,False,False,False,False,
722,6.016667,False,False,False,False,False,
723,6.025,False,False,False,False,False,
724,6.033333,False,False,False,False,False,
725,6.041667,False,False,False,False,False,
726,6.05,False,False,False,False,False,
727,6.058333,False,False,False,False,False,
728,6.066667,False,False,False,False,False,
729,6.075,False,False,False,False,False,
730,6.083333,False,False,False,False,False,
731,6.091667,False,False,False,False,False,
732,6.1,False,False,False,False,False,
733,6.108333,False,False,False,False,False,
734,6.116667,False,False,False,False,False,
735,6.125,False,False,False,False,False,
736,6.133333,False,False,False,False,False,
737,6.141667,False,False,False,False,False,
738,6.15,False,False,False,False,False,
739,6.158333,False,False,False,False,False,
740,6.166667,False,False,False,False,False,
741,6.175,False,False,False,False,False,
742,6.183333,False,False,False,False,False,
743,6.191667,False,False,False,False,False,
744,6.2,False,False,False,False,False,
745,6.208333,False,False,False,False,False,
746,6.216667,False,False,False,False,False,
747,6.225,False,False,False,False,False,
748,6.233333,False,False,False,False,False,
749,6.241667,False,False,False,False,False,
750,6.25,False,False,False,False,False,
751,6.258333,False,False,False,False,False,
752,6.266667,False,False,False,False,False,
753,6.275,False,False,False,False,False,
754,6.283333,False,False,False,False,False,
755,6.291667,False,False,False,False,False,
756,6.3,False,False,False,False,False,
757,6.308333,False,False,False,False,False,
758,6.316667,False,False,False,False,False,
759,6.325,False,False,False,False,False,
760,6.333333,False,False,False,False,False,
761,6.341667,False,False,False,False,False,
762,6.35,False,False,False,False,False,
763,6.358333,False,False,False,False,False,
764,6.366667,False,False,False,False,False,
765,6.375,False,False,False,False,False,
766,6.383333,False,False,False,False,False,
767,6.391667,False,False,False,False,False,
768,6.4,False,False,False,False,False,
769,6.408333,False,False,False,False,False,
770,6.416667,False,False,False,False,False,
771,6.425,False,False,False,False,False,
772,6.433333,False,False,False,False,False,
773,6.441667,False,False,False,False,False,
774,6.45,False,False,False,False,False,
775,6.458333,False,False,False,False,False,
776,6.466667,False,False,False,False,False,
777,6.475,False,False,False,False,False,
778,6.483333,False,False,False,False,False,
779,6.491667,False,False,False,False,False,
780,6.5,False,False,False,False,False,
781,6.508333,False,False,False,False,False,
782,6.516667,False,False,False,False,False,
783,6.525,False,False,False,False,False,
784,6.533333,False,False,False,False,False,
785,6.541667,False,False,False,False,False,
786,6.55,False,False,False,False,False,
787,6.558333,False,False,False,False,False,
788,6.566667,False,False,False,False,False,
