event_id,marker_name,body_region_group,method,start_frame,end_frame,start_time_s,end_time_s,duration_frames,duration_seconds,event_class,severity,near_gap,methods_in_event,peak_metric_value
E000254,671:LThighFront,thigh_knee,velocity_mad,29694,29694,247.45,247.45,1,0.008333,single_frame,minor,False,velocity_mad,1.911762
E000255,671:LKneeOut,thigh_knee,velocity_mad,28827,28827,240.225,240.225,1,0.008333,single_frame,minor,False,velocity_mad,2.400457
E000256,671:LKneeOut,thigh_knee,velocity_mad,28831,28831,240.258333,240.258333,1,0.008333,single_frame,minor,False,velocity_mad,2.339284
E000257,671:LKneeOut,thigh_knee,velocity_mad,29236,29236,243.633333,243.633333,1,0.008333,single_frame,minor,False,velocity_mad,2.587197
E000258,671:RThighFront,thigh_knee,velocity_mad,28927,28927,241.058333,241.058333,1,0.008333,single_frame,minor,False,velocity_mad,2.321668
E000259,671:RThighFront,thigh_knee,velocity_mad,28967,28967,241.391667,241.391667,1,0.008333,single_frame,minor,False,velocity_mad,2.323762
E000260,671:RThighFront,thigh_knee,velocity_mad,28994,28994,241.616667,241.616667,1,0.008333,single_frame,minor,False,velocity_mad,2.655131
E000261,671:RToeOut,foot,velocity_mad,28960,28960,241.333333,241.333333,1,0.008333,single_frame,minor,False,velocity_mad,4.958371
E000262,671:RToeOut,foot,velocity_mad,29064,29064,242.2,242.2,1,0.008333,single_frame,minor,False,velocity_mad,5.276541
E000263,671:RHeel,foot,velocity_mad,28969,28969,241.408333,241.408333,1,0.008333,single_frame,minor,False,velocity_mad,3.866127
E000264,671:RHeel,foot,velocity_mad,29065,29065,242.208333,242.208333,1,0.008333,single_frame,minor,False,velocity_mad,3.904195
E000265,671:RHeel,foot,velocity_mad,29461,29461,245.508333,245.508333,1,0.008333,single_frame,minor,False,velocity_mad,4.253929
E000266,671:LToeTip,foot,velocity_mad,29182,29182,243.183333,243.183333,1,0.008333,single_frame,minor,False,velocity_mad,4.72204
E000267,671:LToeTip,foot,velocity_mad,29186,29186,243.216667,243.216667,1,0.008333,single_frame,minor,False,velocity_mad,4.530388
E000268,671:LToeIn,foot,velocity_mad,29182,29182,243.183333,243.183333,1,0.008333,single_frame,minor,False,velocity_mad,4.068035
E000269,671:LToeIn,foot,velocity_mad,29186,29186,243.216667,243.216667,1,0.008333,single_frame,minor,False,velocity_mad,4.036893
E000270,671:LHeel,foot,velocity_mad,29183,29183,243.191667,243.191667,1,0.008333,single_frame,minor,False,velocity_mad,3.75063
E000271,671:LHeel,foot,velocity_mad,29186,29186,243.216667,243.216667,1,0.008333,single_frame,minor,False,velocity_mad,3.715524
E000272,671:LHeel,foot,velocity_mad,29235,29235,243.625,243.625,1,0.008333,single_frame,minor,False,velocity_mad,3.868807
