source_bone_name,has_complete_xyzw_columns,total_frames,finite_row_count,non_finite_row_count,missing_x_count,missing_y_count,missing_z_count,missing_w_count,complete_xyzw_row_count,complete_xyzw_percent,min_norm,max_norm,mean_norm,median_norm,std_norm,max_abs_norm_error,norm_outside_tolerance_count,norm_outside_tolerance_percent,zero_norm_count,near_zero_norm_count,invalid_row_count,first_invalid_row_index,last_invalid_row_index,first_invalid_frame,last_invalid_frame,invalid_gap_count,longest_invalid_gap_length,qc_status,qc_fail_reasons,qc_warning_reasons,stage05_may_proceed
T3_671:LThumb2,True,31674,31674,0,0,0,0,0,31674,100.0,0.999999137460628,1.0000009418325566,1.0000000344804196,1.0000000354269993,2.9196704650618135e-07,9.418325566112884e-07,0,0.0,0,0,0,,,,,0,0,pass,,,True
T3_671:LThumb3,True,31674,31674,0,0,0,0,0,31674,100.0,0.9999991769486614,1.000000915527081,1.000000033497324,1.0000000312382495,2.9281704657063093e-07,9.155270810357052e-07,0,0.0,0,0,0,,,,,0,0,pass,,,True
T3_671:LToe,True,31674,31674,0,0,0,0,0,31674,100.0,0.9999992651937301,1.0000008043251765,1.0000000352638212,1.0000000385984993,2.919381027724294e-07,8.043251764622283e-07,0,0.0,0,0,0,,,,,0,0,pass,,,True
T3_671:LUArm,True,31674,31674,0,0,0,0,0,31674,100.0,0.999999191392173,1.000000829707656,1.0000000273545269,1.0000000266119997,2.9156973589515866e-07,8.297076559138361e-07,0,0.0,0,0,0,,,,,0,0,pass,,,True
T3_671:Neck,True,31674,31674,0,0,0,0,0,31674,100.0,0.9999992963247524,1.0000007684312047,1.0000000308366759,1.0000000292117495,2.909812705990739e-07,7.68431204667408e-07,0,0.0,0,0,0,,,,,0,0,pass,,,True
T3_671:Neck2,True,31674,31674,0,0,0,0,0,31674,100.0,0.9999992457767156,1.0000007883046893,1.0000000328836722,1.0000000309004995,2.904114959634929e-07,7.88304689303132e-07,0,0.0,0,0,0,,,,,0,0,pass,,,True
T3_671:RFArm,True,31674,31674,0,0,0,0,0,31674,100.0,0.9999991459426353,1.000000947410051,1.000000033297419,1.0000000353069995,2.924560375553929e-07,9.474100510775685e-07,0,0.0,0,0,0,,,,,0,0,pass,,,True
T3_671:RFoot,True,31674,31674,0,0,0,0,0,31674,100.0,0.9999992460092157,1.0000008802471125,1.0000000318527584,1.0000000299399994,2.9133828972866803e-07,8.802471125335387e-07,0,0.0,0,0,0,,,,,0,0,pass,,,True
T3_671:RHand,True,31674,31674,0,0,0,0,0,31674,100.0,0.9999991430011328,1.0000009546860444,1.0000000335613943,1.0000000359719994,2.9040511425406645e-07,9.546860444409333e-07,0,0.0,0,0,0,,,,,0,0,pass,,,True
T3_671:RIndex1,True,31674,31674,0,0,0,0,0,31674,100.0,0.9999991076106018,1.0000008693211222,1.000000027780693,1.0000000291847497,2.903617747398298e-07,8.923893981549469e-07,0,0.0,0,0,0,,,,,0,0,pass,,,True
T3_671:RIndex2,True,31674,31674,0,0,0,0,0,31674,100.0,0.9999991659646522,1.000000896777598,1.000000030431114,1.0000000299142493,2.899874644325542e-07,8.967775979584758e-07,0,0.0,0,0,0,,,,,0,0,pass,,,True
T3_671:RIndex3,True,31674,31674,0,0,0,0,0,31674,100.0,0.999999118982612,1.0000009288305687,1.0000000328343983,1.0000000330089995,2.9028061818058874e-07,9.288305686805387e-07,0,0.0,0,0,0,,,,,0,0,pass,,,True
T3_671:RMiddle1,True,31674,31674,0,0,0,0,0,31674,100.0,0.9999991446361342,1.0000009093345865,1.0000000295508724,1.0000000292704996,2.9040544208710506e-07,9.093345865185398e-07,0,0.0,0,0,0,,,,,0,0,pass,,,True
T3_671:RMiddle2,True,31674,31674,0,0,0,0,0,31674,100.0,0.999999109090103,1.0000009232080738,1.0000000291647826,1.0000000302182497,2.9212357632030096e-07,9.232080737664461e-07,0,0.0,0,0,0,,,,,0,0,pass,,,True
T3_671:RMiddle3,True,31674,31674,0,0,0,0,0,31674,100.0,0.999999120199613,1.000000872968619,1.000000031826273,1.0000000321554996,2.9052066879665055e-07,8.798003869880944e-07,0,0.0,0,0,0,,,,,0,0,pass,,,True
T3_671:RPinky1,True,31674,31674,0,0,0,0,0,31674,100.0,0.9999991529026412,1.0000009102185856,1.000000029681132,1.0000000304949994,2.921868104594434e-07,9.10218585614686e-07,0,0.0,0,0,0,,,,,0,0,pass,,,True
T3_671:RPinky2,True,31674,31674,0,0,0,0,0,31674,100.0,0.9999991543331423,1.0000008688151225,1.0000000329594536,1.0000000325032494,2.932810835551782e-07,8.688151225122454e-07,0,0.0,0,0,0,,,,,0,0,pass,,,True
T3_671:RPinky3,True,31674,31674,0,0,0,0,0,31674,100.0,0.999999208744687,1.000000908922087,1.0000000317923978,1.0000000339987494,2.9158191576841207e-07,9.089220869284986e-07,0,0.0,0,0,0,,,,,0,0,pass,,,True
T3_671:RRing1,True,31674,31674,0,0,0,0,0,31674,100.0,0.9999990902520862,1.0000008692616222,1.000000030293839,1.0000000289572495,2.914222841055468e-07,9.097479137798459e-07,0,0.0,0,0,0,,,,,0,0,pass,,,True
T3_671:RRing2,True,31674,31674,0,0,0,0,0,31674,100.0,0.9999991843181673,1.0000009123470839,1.0000000318817819,1.0000000320414997,2.9111949594741233e-07,9.123470838812153e-07,0,0.0,0,0,0,,,,,0,0,pass,,,True
T3_671:RRing3,True,31674,31674,0,0,0,0,0,31674,100.0,0.9999991341021252,1.0000009354245625,1.0000000304354655,1.0000000287669994,2.902900812311557e-07,9.354245624759727e-07,0,0.0,0,0,0,,,,,0,0,pass,,,True
T3_671:RShin,True,31674,31674,0,0,0,0,0,31674,100.0,0.9999992199926958,1.0000007670707058,1.0000000333189858,1.0000000334144992,2.9144711777209896e-07,7.800073041908107e-07,0,0.0,0,0,0,,,,,0,0,pass,,,True
T3_671:RShoulder,True,31674,31674,0,0,0,0,0,31674,100.0,0.9999993047177582,1.0000008323741536,1.000000031200659,1.0000000291182496,2.9119534299277063e-07,8.323741536031548e-07,0,0.0,0,0,0,,,,,0,0,pass,,,True
T3_671:RThigh,True,31674,31674,0,0,0,0,0,31674,100.0,0.999999274898237,1.0000008119806703,1.0000000316329847,1.0000000305339993,2.8945116841749326e-07,8.119806702566734e-07,0,0.0,0,0,0,,,,,0,0,pass,,,True
T3_671:RThumb1,True,31674,31674,0,0,0,0,0,31674,100.0,0.9999991458666352,1.000000889884604,1.0000000326075695,1.0000000321834994,2.912814136391938e-07,8.898846040050756e-07,0,0.0,0,0,0,,,,,0,0,pass,,,True
T3_671:RThumb2,True,31674,31674,0,0,0,0,0,31674,100.0,0.9999990449505439,1.0000009107610852,1.0000000285508766,1.0000000284812496,2.9164756074684323e-07,9.550494560750522e-07,0,0.0,0,0,0,,,,,0,0,pass,,,True
T3_671:RThumb3,True,31674,31674,0,0,0,0,0,31674,100.0,0.9999991086171028,1.0000009260560712,1.0000000319475753,1.0000000322482494,2.920600975095368e-07,9.260560711599197e-07,0,0.0,0,0,0,,,,,0,0,pass,,,True
T3_671:RToe,True,31674,31674,0,0,0,0,0,31674,100.0,0.9999992393882108,1.0000007983821813,1.0000000358965748,1.0000000382577494,2.9120847302921373e-07,7.983821812551639e-07,0,0.0,0,0,0,,,,,0,0,pass,,,True
T3_671:RUArm,True,31674,31674,0,0,0,0,0,31674,100.0,0.9999991821206655,1.0000009410975572,1.0000000311916126,1.0000000303397494,2.927572578868573e-07,9.41097557216608e-07,0,0.0,0,0,0,,,,,0,0,pass,,,True
T3_671:Spine2,True,31674,31674,0,0,0,0,0,31674,100.0,0.9999992688367326,1.0000007572147134,1.0000000336208958,1.0000000314449995,2.9055339435284004e-07,7.572147133760865e-07,0,0.0,0,0,0,,,,,0,0,pass,,,True
T3_671:Spine3,True,31674,31674,0,0,0,0,0,31674,100.0,0.9999993131207642,1.0000007527372166,1.0000000347066442,1.0000000361267496,2.9150080069240144e-07,7.527372165583301e-07,0,0.0,0,0,0,,,,,0,0,pass,,,True
T3_671:Spine4,True,31674,31674,0,0,0,0,0,31674,100.0,0.9999992356847079,1.000000769196204,1.0000000335479635,1.0000000323884994,2.919413155707044e-07,7.691962040645706e-07,0,0.0,0,0,0,,,,,0,0,pass,,,True
T3_671:T3_671,True,31674,31674,0,0,0,0,0,31674,100.0,0.9999993345087785,1.0000007193027414,1.0000000337231638,1.0000000308749994,2.901517114193389e-07,7.193027413698871e-07,0,0.0,0,0,0,,,,,0,0,pass,,,True
